% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.079277185e+07 +1.079277185e+07 +1.079256197e+07 +1.079256197e+07 +4.3385e-01 +3.7837e-01 -2.4608e-01 -5.4800e-02 +6.3311e-01 -3.9768e-01 +1.4665e-01 +2.1340e-02 +4.1850e-01 -2.7751e-01 +1.5430e-02 +5.0476e-01 +1.6317e-01 -2.8731e-01 -6.7260e-01 +6.2856e-01 +1.3195e-01 +5.8346e-01 +7.6627e-01 +4.3556e-01
7 +8.455378699e+06 +8.455378699e+06 +8.455168819e+06 +8.455168819e+06 +3.6657e-01 -2.9203e-01 -6.8422e-01 +1.1218e-01 -2.7897e-01 -1.9724e-01 +4.9769e-01 -3.2827e-01 +8.7312e-02 +4.4671e-01 -5.6360e-01 +7.7564e-01 -4.4953e-01 +8.8223e-01 -3.0159e-01 -1.2115e-01 -4.4714e-01 -5.9050e-01 -4.8640e-01 +6.3133e-01
18 +5.941943147e+06 +5.941943147e+06 +5.941733267e+06 +5.941733267e+06 +1.6229e-01 +4.2839e-01 -8.4921e-02 +9.2910e-02 -3.4644e-01 -1.9474e-01 -3.8874e-01 -2.3022e-01 -9.0538e-03 -5.2974e-01 -8.6273e-02 -4.6622e-01 +1.8268e-01 +4.6809e-01 -1.7136e-01 +3.3073e-02 -3.2091e-01 +6.5520e-01 -7.8543e-01 +6.9232e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.013984495e+07 +1.013984495e+07 +1.013975286e+07 +1.013975286e+07 +2.4476e-01 +6.9880e-01 -5.0261e-01 -5.2194e-01 +3.4771e-01 +5.9003e-02 -4.2231e-01 +2.0830e-02 -3.3853e-01 -6.8177e-01 -5.7929e-01 -3.1934e-01 -2.0291e-01 -1.5271e-01 -2.9163e-01 -3.6847e-01 +4.4681e-01 +1.7625e-01 -6.7914e-01 -1.2209e-01
2 +9.893226788e+06 +9.893226788e+06 +9.893134698e+06 +9.893134698e+06 -1.2980e-01 +5.3606e-02 -3.6831e-01 -3.3763e-01 -6.0526e-01 +3.6372e-01 +4.7330e-01 -5.6283e-01 +8.0830e-01 -1.7959e-01 +5.6409e-01 -3.1777e-01 +7.2466e-01 +3.5352e-01 +4.1991e-01 +9.2689e-02 +1.4186e-01 -5.3348e-01 +1.9046e-01 +1.8204e-01
41 +6.133524461e+06 +6.133524461e+06 +6.133432371e+06 +6.133432371e+06 -4.1954e-01 +4.5898e-02 +5.7029e-01 +2.2009e-01 -2.0740e-01 +1.0596e-01 -1.0694e-01 -2.9662e-01 +9.9989e-02 -4.8532e-01 +3.2176e-01 -1.9678e-01 +3.7667e-01 -3.1085e-01 +9.2544e-02 +1.3353e-01 -8.8539e-02 +7.5417e-01 +2.8356e-01 -3.8744e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.845400697e+07 +1.845400697e+07 +1.845391908e+07 +1.845391908e+07 -3.6515e-01 -6.0582e-01 -3.0790e-01 +5.2925e-02 -8.7025e-02 -4.8856e-01 -5.3333e-02 -6.3882e-01 -6.4078e-01 -5.0470e-02 +3.3091e-01 -4.8180e-01 -5.8418e-01 +5.5203e-02 -3.9237e-01 +2.0689e-01 -6.7743e-01 -1.8157e-01 +2.7936e-02 -8.2675e-01
2 +1.023196732e+07 +1.023196732e+07 +1.023187943e+07 +1.023187943e+07 +5.2030e-01 +4.4854e-01 -4.6449e-01 +3.2690e-01 +4.0300e-01 +5.6366e-01 +5.5007e-01 +8.1926e-02 +5.1493e-01 -1.4975e-01 -8.2311e-01 -5.4484e-01 +7.1690e-02 -3.7581e-02 +1.6575e-01 +9.1074e-04 -2.6357e-01 -6.0908e-02 +2.9144e-02 +3.1284e-01
10 +8.325771165e+06 +8.325771165e+06 +8.325683275e+06 +8.325683275e+06 +4.7485e-01 +6.0673e-03 -6.2506e-01 -3.4498e-02 +8.1200e-01 +2.5819e-01 +7.5747e-01 +3.6491e-01 -2.4879e-01 +1.0339e-01 -2.2258e-01 +1.2169e-01 -4.4272e-02 -3.9533e-01 +3.6481e-01 +3.9747e-01 +2.7642e-01 +8.5651e-02 -2.1106e-01 +6.5790e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.003779365e+07 +1.003779365e+07 +1.003811384e+07 +1.003811384e+07 +9.2211e-01 +1.4034e-01 +5.8164e-01 +7.5507e-01 -2.6464e-01 +4.6550e-01 -6.4643e-02 +4.8750e-01 -6.0849e-01 +3.1341e-01 -4.6386e-01 -7.1709e-01 +1.5735e-01 +8.1463e-01 +1.6617e-01 +7.1925e-01 +4.6112e-01 -2.1190e-01 -4.9775e-01 -6.2520e-01
2 +9.256051354e+06 +9.256051354e+06 +9.256371544e+06 +9.256371544e+06 -1.3937e-01 +6.1584e-02 -3.5628e-02 -7.9024e-01 +7.5920e-01 +5.1120e-01 -4.2385e-01 +6.8642e-01 -3.1854e-01 -3.9507e-01 +4.5587e-01 +1.9703e-01 -2.3583e-01 -5.6097e-01 +3.1857e-01 -6.1644e-01 -1.3720e-01 +6.0454e-01 -2.2281e-01 -4.2463e-01
7 +6.251541653e+06 +6.251541653e+06 +6.251861843e+06 +6.251861843e+06 -5.9691e-01 -4.5228e-02 +7.8248e-01 -9.8501e-01 -3.1726e-02 +5.9097e-02 +1.1943e-01 -7.2574e-01 +8.3240e-01 +3.3621e-01 -2.9782e-01 -1.8585e-01 +4.3442e-01 +1.8043e-01 -2.4555e-01 -3.3319e-01 -7.1115e-01 -9.8609e-01 +2.7462e-01 +7.1531e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.920034333e+07 +1.920034333e+07 +1.920023909e+07 +1.920023909e+07 +3.5655e-01 +1.0633e-01 +2.0548e-01 +7.4334e-03 -6.3201e-01 -1.8014e-02 +7.7273e-01 -1.2093e-01 -6.2758e-01 -3.5420e-01 -8.7110e-01 -8.4912e-01 -1.7246e-01 +9.4332e-02 +6.2315e-01 +4.0146e-01 +1.4920e-01 +3.0407e-01 -2.9821e-01 -1.3360e-01
4 +1.523425386e+07 +1.523425386e+07 +1.523414962e+07 +1.523414962e+07 +6.2670e-01 +8.0616e-02 -1.8116e-01 +7.9150e-02 +6.5715e-01 +2.0082e-01 +5.4601e-01 -5.7227e-01 -5.5981e-03 +7.5316e-01 -2.4815e-01 -3.0160e-01 -5.0283e-02 +3.6021e-01 +2.3400e-01 -6.8513e-01 -7.2085e-03 -3.0313e-01 +6.4895e-01 -4.8738e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.853691499e+06 +3.853691499e+06 +3.852691499e+06 +3.852691499e+06 -3.0571e-01 -5.7455e-01 -4.9161e-01 +1.2913e-01 -8.1814e-01 -7.0665e-01 -6.2559e-03 -6.3271e-02 -8.2436e-02 -2.1423e-01 +8.0599e-02 +5.9941e-01 -3.6708e-01 +2.0853e-01 -3.3435e-01 +3.1595e-01 -4.0869e-01 +1.0003e-01 -7.7520e-02 +1.7785e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.388405706e+06 +4.388405706e+06 +4.388369416e+06 +4.388369416e+06 -1.8014e-01 +3.9965e-02 +1.0657e-01 +2.2918e-01 -7.6062e-02 -5.6704e-01 -3.2801e-01 +2.2652e-01 -4.5035e-01 -4.4132e-01 -5.0519e-01 -2.1475e-01 -3.0794e-01 +8.2030e-02 -5.8154e-01 +1.4435e-01 -5.4161e-01 -8.3858e-02 -4.7015e-01 -3.2260e-01
4 +3.836625402e+06 +3.836625402e+06 +3.836589112e+06 +3.836589112e+06 +1.2078e-01 -2.5546e-01 -2.6331e-01 +5.3317e-01 +1.3483e-01 +6.6050e-01 -7.6401e-01 +3.7681e-01 +5.8160e-01 +3.4475e-01 -2.5866e-01 +3.6672e-02 -3.0302e-01 -6.2191e-01 -3.3201e-02 -5.5416e-02 +8.5325e-03 +1.6807e-01 -3.8007e-02 -9.3418e-02
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.955186458e+06 +4.955186458e+06 +4.955138058e+06 +4.955138058e+06 -8.3049e-01 -4.8372e-01 +1.5567e-01 +7.2200e-01 +7.7777e-01 +3.6171e-03 -2.4352e-01 +2.1943e-02 +4.8560e-01 +7.0889e-01 -6.6523e-01 -1.4009e-01 +6.5998e-01 +3.8522e-01 +1.7198e-01 -1.6514e-01 -3.2012e-01 +5.4727e-02 +3.4459e-01 -1.7712e-01
8 +3.566411963e+06 +3.566411963e+06 +3.566363563e+06 +3.566363563e+06 -5.3669e-01 -4.9208e-01 +3.4475e-02 +2.8782e-01 +1.9199e-01 -6.6556e-01 +1.2904e-02 +7.4815e-01 -2.0526e-01 -3.9854e-01 +1.5680e-01 +3.5022e-01 -8.7593e-02 +5.6301e-01 +4.6860e-01 -8.5679e-01 +3.3349e-02 +1.1681e-01 -8.1621e-01 -2.9274e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.144415601e+07 +1.144415601e+07 +1.144515601e+07 +1.144515601e+07 -4.7884e-01 +8.3972e-03 -6.0128e-01 -2.9142e-01 +5.3226e-01 +3.9257e-01 +8.6238e-01 -5.2723e-01 +7.7369e-01 +3.6658e-01 +4.4047e-01 +4.2371e-01 -5.0362e-01 +1.9068e-01 +6.1724e-01 -5.7172e-01 +1.1229e-01 -3.4195e-01 -9.4937e-01 -8.3756e-01
2 +5.607203229e+06 +5.607203229e+06 +5.608203229e+06 +5.608203229e+06 -4.4343e-01 +6.0241e-01 +4.4419e-01 -3.5443e-01 -6.4458e-01 -5.0830e-01 -8.3412e-01 +6.4240e-01 +4.4514e-01 +6.5439e-01 +4.4609e-01 +3.4382e-01 -3.0373e-01 -8.5708e-01 +2.5081e-01 +4.2997e-01 -6.2301e-01 -2.6043e-01 -9.8192e-02 +5.9627e-01
44 +3.792107849e+06 +3.792107849e+06 +3.793107849e+06 +3.793107849e+06 -6.4052e-01 +7.5873e-02 -5.8710e-01 +2.2704e-01 +2.8088e-01 -2.8590e-01 +4.8729e-02 -8.3662e-01 +4.3520e-02 +3.2685e-01 -1.1819e-01 -2.4436e-01 +1.0307e-01 -1.9425e-01 +1.1230e-01 +7.0738e-01 +1.1613e-01 -3.9649e-01 +4.4769e-01 +7.3841e-01
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.311413467e+07 +2.311413467e+07 +2.311446078e+07 +2.311446078e+07 +6.0627e-02 +3.2872e-01 -5.3765e-02 -3.0851e-02 +4.3370e-02 +4.5506e-01 +9.0017e-02 +8.3339e-01 +5.2315e-01 +6.6428e-01 +2.0086e-02 -8.9809e-01 +5.3389e-01 -7.9527e-01 -1.6175e-01 -2.0107e-01 +1.6267e-01 -3.5115e-01 +7.1721e-01 -1.3233e-01
17 +1.509208745e+07 +1.509208745e+07 +1.509241356e+07 +1.509241356e+07 -6.9423e-01 -3.6581e-01 +6.7773e-01 -4.0176e-02 -1.0431e-01 -4.4946e-01 -4.9779e-01 -2.5681e-02 -3.4224e-01 -2.3368e-01 +5.2504e-01 +4.9145e-01 +2.5750e-01 -5.1364e-02 -3.2698e-01 +2.0320e-01 +5.9187e-01 +4.0689e-01 -5.3331e-01 -6.1114e-01
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.904730658e+06 +7.904730658e+06 +7.904683838e+06 +7.904683838e+06 +3.1083e-01 +7.5034e-01 -2.1777e-01 -2.0286e-01 +2.1068e-01 -5.6849e-03 +5.5242e-02 -3.0445e-01 -2.7862e-01 -1.9282e-01 -3.0823e-01 -1.9109e-01 +2.7188e-02 +1.5996e-01 -4.5245e-01 -7.1573e-02 +4.9588e-01 -1.5147e-01 -2.7040e-01 +1.2797e-01
5 +5.747471406e+06 +5.747471406e+06 +5.747424586e+06 +5.747424586e+06 -3.8126e-03 -1.7799e-01 -2.7928e-01 +4.3350e-01 +3.6309e-01 -4.5916e-01 -1.3577e-01 +4.4174e-01 +9.9933e-02 +6.8622e-01 +3.4990e-01 -7.2217e-01 -4.4344e-01 -5.4193e-01 +4.0560e-01 -1.5155e-01 +9.6210e-02 -9.5509e-01 +1.6505e-01 -2.5883e-02
69 +3.977463884e+06 +3.977463884e+06 +3.977417064e+06 +3.977417064e+06 -3.0921e-02 -3.1736e-01 +1.1955e-01 +5.8048e-01 +3.5078e-01 -5.2830e-01 -5.6199e-01 +5.3256e-01 +2.8170e-01 -2.0598e-02 -4.3740e-01 +3.8041e-01 +5.1472e-01 +8.4183e-02 -9.2212e-01 +2.7277e-01 +1.2072e-01 -5.4858e-01 -3.9472e-01 -7.5801e-01
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.169743556e+06 +7.169743556e+06 +7.169687926e+06 +7.169687926e+06 +2.5166e-01 +2.9953e-01 -6.4836e-02 +2.2830e-01 -1.3724e-02 +4.6173e-01 -7.0525e-01 -1.2809e-01 +3.8243e-01 -2.6005e-01 -5.0936e-01 +4.9310e-01 +5.5571e-01 -2.4770e-01 +5.7907e-01 -3.8550e-01 -5.7779e-01 -7.0415e-03 -6.7035e-01 +4.8681e-01
2 +6.027258410e+06 +6.027258410e+06 +6.027202780e+06 +6.027202780e+06 -1.9766e-01 -1.6251e-01 +5.2055e-03 +4.3194e-01 -2.7856e-01 -2.0233e-01 +4.1211e-01 -1.8305e-02 -4.2275e-01 -1.2872e-01 -1.7694e-01 -2.3910e-01 +3.2905e-01 +3.4827e-02 +5.5819e-02 +4.5778e-01 -2.5513e-01 -2.0137e-01 +2.2293e-01 -2.6544e-01
% function evaluation | noise-free fitness - Fopt (3.460000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.358465736e+07 +1.358465736e+07 +1.358469196e+07 +1.358469196e+07 +4.9024e-01 -3.5301e-01 -1.9847e-01 +5.1511e-01 +1.5980e-01 +3.8569e-01 +4.3515e-01 -5.0507e-02 -3.6876e-01 -7.8480e-02 -3.7233e-01 -5.3772e-01 -6.1869e-01 +4.5876e-01 -7.9342e-01 +5.1555e-01 -9.7136e-02 +2.9831e-02 +3.9593e-01 -2.5307e-03
18 +9.108869429e+06 +9.108869429e+06 +9.108904029e+06 +9.108904029e+06 +3.2984e-01 +7.9032e-02 +3.6478e-01 +6.7256e-02 -2.4568e-01 -4.0023e-01 -5.8797e-01 -5.2676e-01 -3.7526e-01 +4.5535e-01 -8.5913e-01 -5.9336e-01 +5.7687e-01 -5.5561e-01 -1.7003e-01 +6.6097e-01 +2.1339e-02 +1.2025e-01 +7.9925e-02 +8.1609e-01
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.177414191e+06 +5.177414191e+06 +5.177502351e+06 +5.177502351e+06 -4.9000e-01 +4.6622e-01 -1.0694e-01 +6.5406e-02 -1.0097e-01 -1.7665e-01 -1.8036e-01 +2.4981e-01 +5.3957e-01 -7.3308e-01 +2.0203e-01 +1.2341e-01 -5.5546e-02 +3.4893e-01 -3.4897e-01 +2.3912e-01 +3.8109e-01 +3.8607e-01 +5.3062e-01 -4.5803e-01
6 +3.703561472e+06 +3.703561472e+06 +3.703649632e+06 +3.703649632e+06 +1.9092e-01 -4.3428e-02 -1.4465e-01 +8.0722e-02 -8.6822e-02 +4.6220e-03 +2.0784e-01 +4.6031e-01 +3.0204e-01 -2.7550e-02 -9.7352e-01 +7.4710e-01 -6.0467e-01 -9.0229e-03 -3.0622e-01 +1.6587e-01 +1.2895e-01 -3.5624e-01 +7.7167e-01 -6.0791e-02
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.241528753e+07 +1.241528753e+07 +1.241510091e+07 +1.241510091e+07 +2.2469e-01 +1.7383e-01 -5.2014e-01 +2.1329e-02 -3.3073e-01 -1.7341e-01 +5.6009e-01 -3.3994e-02 +5.7696e-01 +6.8401e-01 +9.5694e-02 +4.9701e-02 +6.5927e-02 +1.9489e-01 -5.4254e-01 -2.4787e-01 -3.9303e-02 +6.2242e-01 -4.2450e-02 -8.3681e-01
3 +9.259626669e+06 +9.259626669e+06 +9.259440049e+06 +9.259440049e+06 +3.8116e-01 +1.7953e-01 +4.5729e-01 +2.2828e-02 -4.2221e-01 -1.1715e-01 +4.4605e-01 -1.0446e-01 +5.7643e-01 -1.5661e-01 -5.5205e-04 -2.7695e-01 -1.2620e-01 +3.8754e-01 +9.6794e-02 +7.1808e-01 -6.5631e-02 -1.0257e-01 -2.2189e-01 +2.2401e-01
