% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.273162872e+01 +3.273162872e+01 -1.961837128e+01 -1.961837128e+01 -2.4730e-01 -7.2379e-01 -1.0116e-02 +5.3385e-01 +2.7855e-01 +5.7007e-01 -5.0975e-01 -1.4669e-01 -6.0784e-02 -2.6865e-01 -3.5470e-01 -2.5967e-01 -5.9202e-01 +1.1878e-01 -6.1697e-02 -4.6474e-01 +6.5925e-03 +1.2401e-01 +2.4523e-02 -2.4085e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.092280273e+01 +6.092280273e+01 -1.186171973e+02 -1.186171973e+02 -1.7629e-01 -2.5238e-01 -1.9756e-01 -1.6622e-01 -3.3609e-01 -2.7158e-01 +3.6196e-01 -5.5696e-01 +2.0513e-01 +3.0673e-01 -6.6224e-01 +5.4725e-02 -6.4207e-01 -6.8559e-01 -6.0702e-01 +1.5677e-01 +3.9814e-02 -2.1429e-02 -5.8716e-01 +7.2402e-01
49 +3.966866038e+01 +3.966866038e+01 -1.398713396e+02 -1.398713396e+02 +2.4286e-01 +5.3721e-01 +4.4571e-02 +1.7440e-01 +4.0790e-02 +4.3782e-02 -1.2612e-01 -5.8501e-02 +1.9466e-01 -1.1694e-01 +8.2718e-01 +3.8604e-02 +1.4200e-03 -4.9000e-02 +4.1283e-01 -8.8627e-01 -4.5056e-01 +7.5888e-01 +3.6623e-01 +2.2898e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.566541962e+01 +2.566541962e+01 +1.029754196e+02 +1.029754196e+02 +2.2183e-01 -3.7855e-01 -4.3871e-01 -2.6340e-01 +3.3935e-01 +1.2157e-01 -1.2736e-01 +3.3366e-03 +6.2208e-01 +2.9544e-01 +6.7886e-02 -8.9009e-01 -2.1951e-01 -4.8472e-01 -2.5335e-01 +3.6167e-01 +7.2104e-01 +7.9945e-02 -1.6547e-01 +1.9791e-01
2 +2.089974268e+01 +2.089974268e+01 +9.820974268e+01 +9.820974268e+01 -3.5400e-01 +5.0847e-01 +2.3380e-01 +1.9252e-01 -1.3033e-01 -4.9969e-01 -2.9418e-03 +4.9355e-01 -3.7174e-01 -4.0722e-01 +1.7866e-01 +1.6259e-01 -6.6758e-01 +6.1223e-01 +8.0392e-01 +5.1223e-01 -6.8043e-01 +6.3825e-02 +3.5619e-01 -1.5634e-01
33 +1.506797797e+01 +1.506797797e+01 +9.237797797e+01 +9.237797797e+01 +1.1644e-01 -6.3346e-02 -5.9336e-01 +1.0073e-01 +4.2983e-02 +6.2940e-02 -8.1710e-02 +1.5687e-01 +6.5097e-01 +3.8856e-01 +6.2827e-01 -2.7642e-02 -7.8562e-01 -2.1948e-01 -1.1520e-01 +7.1413e-01 +4.7827e-01 +3.0756e-01 +9.3696e-01 +9.3352e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.688120654e+01 +7.688120654e+01 +1.168012065e+02 +1.168012065e+02 -1.5862e-01 -4.6063e-01 +4.1273e-01 +1.0359e-01 -4.3240e-01 +7.9920e-02 -2.4051e-01 +5.5547e-01 -8.7321e-01 -1.3344e-01 -5.6192e-01 -6.5404e-02 -1.3819e-01 -3.4385e-01 -1.4613e-01 +1.5258e-01 -3.3210e-01 +2.7063e-01 -4.6246e-02 +6.1195e-02
9 +6.156479805e+01 +6.156479805e+01 +1.014847980e+02 +1.014847980e+02 +5.1523e-01 +8.3395e-01 +5.0590e-01 +3.2999e-02 -1.5202e-01 -3.8900e-01 +1.7648e-01 +3.3732e-01 -4.0150e-01 -8.2980e-02 -1.5556e-01 +4.6958e-01 +6.5489e-03 -7.9532e-01 -2.5360e-01 -4.0537e-01 -6.2377e-01 +2.4133e-01 +4.9272e-01 +2.8431e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
