% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.676966624e+08 +4.676966624e+08 +4.676960413e+08 +4.676960413e+08 -3.6180e-02 +1.9319e-02 -5.9289e-01 +2.3810e-03 -1.8841e-02 +2.3918e-01 +1.3774e-01 -2.9648e-01 -1.0269e-01 +1.3066e-01 -4.4132e-01 -5.0490e-01 -3.9885e-01 -4.2794e-01 +6.3116e-01 +7.0602e-01 +3.1188e-01 +2.7290e-01 +4.9845e-02 -4.6078e-01
8 +3.684267596e+08 +3.684267596e+08 +3.684261385e+08 +3.684261385e+08 +4.4771e-01 -4.2730e-02 -4.0037e-02 -4.0004e-01 +3.8647e-01 -2.8347e-01 -4.1971e-02 -2.4359e-01 +4.2454e-01 -2.6415e-01 +5.3438e-01 -4.5721e-01 +7.0916e-01 +3.7640e-01 -6.4708e-01 +3.5027e-01 +8.5232e-01 -2.1946e-01 -3.0879e-01 -7.7621e-02
37 +2.120664288e+08 +2.120664288e+08 +2.120658077e+08 +2.120658077e+08 -2.3432e-02 +7.2035e-01 +4.3241e-01 -2.3618e-01 -7.6233e-01 -1.9230e-01 -5.6495e-01 +2.2393e-01 +1.3986e-01 +2.0473e-01 +1.5846e-01 +1.0662e-01 +2.2500e-01 +1.2484e-01 +3.3345e-01 -7.7529e-01 -2.7164e-01 -2.8273e-01 +9.5340e-01 +7.7827e-02
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.361777003e+08 +7.361777003e+08 +7.361774454e+08 +7.361774454e+08 -3.3104e-01 -6.7973e-01 +3.1060e-01 -3.1856e-01 +4.0948e-01 -1.0105e-01 +2.6888e-01 +6.3952e-02 +1.2016e-01 +9.6247e-02 +9.9317e-02 +7.2544e-01 -8.7344e-02 -1.4799e-01 +7.8211e-01 +1.4049e-01 -2.8351e-02 -2.1696e-01 -3.4270e-01 +2.0756e-01
3 +5.059660888e+08 +5.059660888e+08 +5.059658340e+08 +5.059658340e+08 +7.0796e-01 +6.9505e-02 +2.2880e-01 -5.7788e-01 -3.5185e-01 -4.5025e-01 -4.9003e-01 +2.3135e-02 -1.6404e-01 -7.6435e-02 -6.2388e-01 -9.6431e-02 -2.7345e-02 +5.0229e-01 +3.6490e-01 -6.4794e-01 +3.1791e-01 +3.4222e-01 +2.6202e-01 -1.3748e-02
70 +3.888951933e+08 +3.888951933e+08 +3.888949385e+08 +3.888949385e+08 +3.4351e-01 +5.2494e-01 -7.5692e-01 +5.1017e-01 -6.9857e-01 -5.4283e-01 -3.5852e-01 +1.7487e-01 -1.1270e-01 +5.8560e-02 +7.4668e-01 +2.4356e-01 +1.8559e-01 -1.4656e-01 -7.3987e-02 +9.7439e-02 +5.7282e-01 -6.7312e-02 -2.8764e-03 -2.8230e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.326481871e+08 +4.326481871e+08 +4.326482437e+08 +4.326482437e+08 +7.4019e-01 -4.7606e-01 -5.9187e-01 -2.1361e-01 +4.1463e-01 -7.2114e-01 +2.1979e-01 -2.9380e-01 -2.7049e-01 +4.1014e-01 -6.9375e-01 +2.1202e-01 -7.9180e-02 -6.2703e-01 +5.2225e-02 -4.4391e-01 +9.3515e-01 +5.4219e-01 +4.9648e-01 -1.8703e-01
2 +2.502331097e+08 +2.502331097e+08 +2.502331663e+08 +2.502331663e+08 +1.8131e-01 -3.6629e-01 +4.0253e-01 +8.2409e-01 +4.8616e-02 -1.6721e-01 -9.9251e-03 -1.2115e-01 -2.3287e-01 +7.4252e-01 +5.2175e-01 -5.2000e-01 -4.1234e-01 -5.7444e-01 +1.6228e-01 +3.0304e-01 +3.2584e-01 +1.3590e-01 +2.2387e-01 -7.3774e-01
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.937778111e+08 +1.937778111e+08 +1.937777930e+08 +1.937777930e+08 +3.4380e-01 +3.2185e-01 +4.1319e-01 -2.6312e-01 +5.6509e-02 -5.0809e-01 -2.7158e-02 +1.9790e-01 -1.5085e-01 +6.3071e-01 +4.5108e-01 -1.1679e-02 -8.2675e-02 +2.2167e-01 +8.6458e-01 +2.5974e-01 -9.7413e-02 -8.1195e-02 -9.9297e-02 -1.4785e-01
2 +1.506389531e+08 +1.506389531e+08 +1.506389350e+08 +1.506389350e+08 +1.8074e-01 -4.7749e-01 +3.4748e-01 -5.9564e-01 -8.4232e-01 +6.0642e-01 +2.5117e-01 -2.6489e-01 +3.2879e-01 +2.0710e-01 -2.0925e-01 -7.1169e-02 -2.2047e-01 +3.9317e-01 -7.0982e-02 +2.2817e-01 -4.1786e-01 -1.8470e-01 -5.4946e-01 -6.6263e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.071388389e+07 +7.071388389e+07 +7.071392166e+07 +7.071392166e+07 +2.1512e-01 +4.8660e-01 -2.7026e-01 -6.8824e-02 -2.1373e-01 +1.8759e-01 -2.3376e-01 +4.9487e-01 -6.6963e-01 -1.5043e-01 +4.6065e-01 -3.0997e-01 -1.3533e-01 -8.8916e-02 -1.4436e-01 -1.1053e-01 -2.1829e-01 -2.2662e-01 +1.8343e-01 -5.3626e-02
48 +6.180903769e+07 +6.180903769e+07 +6.180907546e+07 +6.180907546e+07 -2.9045e-01 +4.9199e-01 -6.7331e-01 +5.5688e-01 +3.1127e-02 -8.1975e-01 +7.5615e-02 +1.1908e-01 -8.8248e-01 -7.5464e-01 +2.8914e-01 -3.4164e-02 +2.5451e-01 +6.9452e-01 -5.2305e-01 +7.5466e-01 -3.3597e-01 -2.9601e-01 -1.5142e-01 +4.4442e-01
% function evaluation | noise-free fitness - Fopt (-6.720000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.469682621e+08 +2.469682621e+08 +2.469681949e+08 +2.469681949e+08 -2.5508e-01 +4.0779e-01 +7.7992e-03 -6.8825e-01 -7.7897e-01 -3.1301e-02 -7.3167e-02 +8.0640e-01 -6.1628e-01 +7.9948e-02 +2.7759e-01 +3.7876e-02 -7.1683e-02 -3.8659e-02 -4.4902e-01 +7.0302e-01 +3.3151e-02 -3.0354e-02 -3.8932e-01 -4.0672e-02
% function evaluation | noise-free fitness - Fopt (-7.010000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
