% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.354227473e+02 +7.354227473e+02 +8.592527473e+02 +8.592527473e+02 +2.0944e-01 +5.8264e-01 +1.1968e-01 +2.5485e-01 +2.2973e-01 -2.7971e-01 -7.1497e-01 -3.0039e-01 +8.5057e-01 +2.6424e-03 -3.8967e-01 -3.0457e-02 +3.2908e-01 -9.0793e-02 -2.1514e-01 -1.6063e-01 -8.9602e-02 +6.3753e-01 +6.0927e-02 +2.6651e-01
3 +4.341580027e+02 +4.341580027e+02 +5.579880027e+02 +5.579880027e+02 -5.9010e-01 +6.5484e-01 +1.3195e-01 +1.3685e-01 +2.2264e-01 -2.1461e-02 +4.2669e-01 +2.9926e-01 -1.8041e-02 -5.0960e-02 -5.6359e-01 +1.4508e-01 +5.4898e-02 -4.9979e-02 -1.2005e-01 +2.4583e-01 +1.2805e-01 -6.5026e-01 -3.0063e-02 +6.6046e-01
13 +3.198812243e+02 +3.198812243e+02 +4.437112243e+02 +4.437112243e+02 -4.1340e-01 +2.4074e-01 +3.3583e-02 -3.1264e-01 -1.7960e-01 +1.0961e-01 +3.4456e-01 +4.3797e-01 +1.3956e-01 +4.5791e-01 -5.3600e-01 +4.4231e-01 -1.4458e-01 +2.5782e-01 +4.7008e-01 -2.8451e-01 +1.1553e-01 +3.9684e-01 -2.8106e-01 +3.9744e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.834685560e+02 +6.834685560e+02 +7.309785560e+02 +7.309785560e+02 +3.7489e-01 -2.0503e-01 -5.5301e-01 +8.5829e-02 +4.4017e-02 +2.1523e-01 -4.1314e-01 +3.1043e-01 -1.8127e-01 +4.1318e-01 -5.1744e-01 +3.8085e-01 +1.6652e-01 -5.7263e-02 +3.6797e-01 -1.6676e-01 -4.9371e-01 +4.7816e-01 +4.4345e-02 +1.5188e-02
2 +6.265542818e+02 +6.265542818e+02 +6.740642818e+02 +6.740642818e+02 -1.2803e-02 -2.2328e-01 -9.8012e-02 +8.0601e-02 -4.7212e-01 -2.6707e-01 +2.8881e-01 -3.1099e-01 +1.4914e-01 -2.9802e-01 -1.4980e-01 +6.2457e-01 +5.3984e-01 +3.0345e-01 -5.4899e-01 +8.3474e-01 -6.6005e-01 -3.3683e-01 +1.9960e-01 +1.1847e-01
22 +2.982232097e+02 +2.982232097e+02 +3.457332097e+02 +3.457332097e+02 +8.0780e-02 -2.5027e-01 -4.3032e-01 -6.7503e-01 +1.1118e-01 +5.9741e-01 +5.1637e-01 -9.6623e-02 +2.1888e-01 +1.7185e-01 +5.6807e-02 -1.5865e-01 +8.6690e-02 -8.1832e-02 +4.2741e-01 -2.9891e-01 -3.7600e-01 +6.4932e-02 +2.6345e-01 +3.1246e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.136213543e+02 +5.136213543e+02 +5.689613543e+02 +5.689613543e+02 +3.4100e-01 +4.2341e-02 +4.1080e-01 -2.8024e-01 -3.0219e-01 -8.4084e-02 -6.5889e-01 +2.3457e-01 +1.1176e-01 +6.7043e-01 -7.9788e-02 +5.8318e-01 +4.1942e-01 +5.8351e-01 +4.2819e-01 -7.9193e-01 -3.5872e-01 -1.2300e-01 -4.1507e-01 -4.5938e-03
9 +3.603309081e+02 +3.603309081e+02 +4.156709081e+02 +4.156709081e+02 +2.2595e-01 +3.2489e-01 +1.4154e-01 +1.5451e-01 -1.6569e-01 -2.3630e-01 -3.5726e-02 +4.2194e-01 -4.8365e-01 -9.2837e-02 +1.8473e-01 +4.0381e-01 +1.0029e-02 -4.6301e-01 +7.2739e-02 -4.8604e-01 +6.9875e-02 -2.5689e-01 +3.7518e-01 +4.4833e-01
