% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.971256163e+00 +4.971256163e+00 -9.757874384e+01 -9.757874384e+01 -5.9019e-01 -3.5793e-01 -8.4183e-02 +2.9152e-01 -1.8961e-01 -5.1287e-01 -5.7705e-01 -7.3370e-02 -1.8591e-01 +5.6690e-02 +2.3502e-01 -1.9094e-01 +8.8863e-03 -4.6190e-02 -3.0903e-01 +2.9185e-01 +4.1846e-01 -2.9397e-01 +1.1620e-01 +6.8100e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.005078320e+01 +1.005078320e+01 +8.174078320e+01 +8.174078320e+01 +1.6490e-02 -8.4197e-01 -3.0395e-01 +5.0407e-01 +5.6236e-01 +1.8718e-01 +3.2487e-01 -1.0978e-02 -3.4860e-01 -5.1061e-01 +7.1046e-01 +4.6012e-01 -3.0836e-01 +3.2481e-01 +4.1502e-01 +1.3519e-01 +2.5797e-01 -4.9254e-01 -5.0511e-01 +7.0357e-01
2 +8.909814212e+00 +8.909814212e+00 +8.059981421e+01 +8.059981421e+01 +7.6125e-03 +1.5989e-01 -1.5890e-01 -1.2522e-02 -2.9594e-01 +3.5104e-01 +4.0362e-01 +6.2029e-01 -6.1353e-01 +2.0521e-03 +3.9556e-01 +3.9046e-01 +2.1349e-01 +2.8825e-01 +2.4055e-01 -9.2581e-01 +1.4735e-01 +2.5907e-01 +8.4145e-02 -5.1033e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.391441785e+00 +6.391441785e+00 +2.204014418e+02 +2.204014418e+02 +4.3749e-01 -9.5399e-01 -5.8250e-01 +1.8697e-01 -9.7397e-02 +4.2896e-01 -7.0561e-01 +8.9539e-01 -5.7154e-01 -2.5733e-01 +4.5445e-01 -5.2403e-01 -2.0912e-01 -5.4755e-01 -6.6096e-01 +5.1805e-01 -1.4863e-01 +8.0965e-01 -1.8970e-01 +5.9073e-01
4 +6.040917942e+00 +6.040917942e+00 +2.200509179e+02 +2.200509179e+02 -7.6449e-02 -4.1329e-01 -3.2981e-01 -2.2391e-01 -2.3334e-01 -2.0714e-01 +3.7305e-02 +1.7998e-01 -1.4582e-01 -1.5549e-01 -2.3483e-01 -1.2199e-01 +4.4509e-01 +4.0266e-01 -1.9256e-01 -6.3727e-02 -5.1839e-01 +2.2239e-01 -2.2405e-02 -4.3791e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.729371887e+00 +9.729371887e+00 -4.875062811e+01 -4.875062811e+01 +2.5450e-01 +2.8721e-01 +9.5211e-02 +1.2393e-01 -2.1069e-01 +4.0042e-01 +7.6507e-01 +4.8222e-01 +4.0755e-02 +5.0207e-01 +5.4878e-01 -2.8585e-01 +2.2012e-01 +4.7652e-01 +2.3490e-01 -1.7360e-01 -1.0018e-01 +5.4254e-01 -5.8209e-01 -7.3126e-01
7 +6.255489378e+00 +6.255489378e+00 -5.222451062e+01 -5.222451062e+01 +5.5050e-01 +9.8614e-03 +7.4298e-01 -8.3816e-02 -1.5076e-01 -1.4919e-01 -5.6069e-01 -5.1024e-03 +5.7053e-01 -2.1092e-01 -6.3120e-01 +1.2275e-01 -8.0646e-02 +9.3084e-02 -4.4424e-01 -8.4719e-01 -2.1580e-01 -1.0612e-02 -2.1454e-02 -2.4849e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.826897074e+00 +7.826897074e+00 -6.052531029e+02 -6.052531029e+02 +4.9933e-01 +3.1279e-01 -8.1068e-01 -4.6367e-01 -7.3529e-01 +6.1910e-01 +9.8726e-02 +2.0281e-02 +5.3480e-01 +8.3158e-02 +1.0428e-01 -8.7966e-02 -4.7613e-01 -7.7606e-01 +1.7280e-02 -2.7608e-03 -1.7550e-03 -3.9371e-01 -6.0637e-01 +7.4858e-01
29 +5.410418666e+00 +5.410418666e+00 -6.076695813e+02 -6.076695813e+02 +4.6449e-01 -1.2377e-01 -6.0855e-01 -5.1294e-01 +8.2697e-01 -5.9929e-03 +6.0370e-02 +3.0162e-01 -4.6896e-01 +2.5417e-01 +6.0629e-03 +2.8128e-01 -1.4315e-01 +7.8058e-01 +5.9695e-02 +8.1842e-02 +1.7185e-01 -3.2693e-01 -3.8697e-01 -4.5141e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036404670e+01 +1.036404670e+01 -9.896359533e+02 -9.896359533e+02 +3.6086e-01 +2.9513e-01 +1.4892e-02 -3.0294e-01 -5.5775e-01 +5.7181e-01 +5.1253e-01 +2.5075e-01 -4.9896e-01 -2.1859e-01 -2.4237e-01 -3.6797e-01 -1.6934e-03 -6.6840e-01 -1.2603e-01 -2.7365e-01 -7.9674e-01 -9.8277e-02 -4.2911e-01 -6.4721e-02
5 +6.443153114e+00 +6.443153114e+00 -9.935568469e+02 -9.935568469e+02 +5.2814e-02 +1.0065e-01 +1.6884e-01 -1.3451e-01 +3.7294e-01 -2.7734e-01 +6.3354e-01 +1.2438e-01 -1.7399e-01 -6.1335e-01 +7.6486e-01 +5.9358e-01 +1.0507e-01 +1.3509e-01 +1.5492e-01 -1.8812e-01 +7.2999e-02 -4.1307e-01 +1.0141e-01 +1.7404e-01
56 +6.197688598e+00 +6.197688598e+00 -9.938023114e+02 -9.938023114e+02 -2.3735e-01 -3.5291e-01 +2.7037e-01 +7.0465e-03 +3.5678e-01 -2.6306e-01 +3.1569e-01 +6.6392e-02 -4.7142e-01 +4.4990e-01 +4.3121e-01 +2.4664e-02 -4.1554e-01 +3.4553e-01 +5.0600e-01 -1.1983e-01 -1.8951e-01 -5.1490e-01 -2.5051e-01 -6.6289e-02
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.217563439e+00 +9.217563439e+00 -4.749624366e+02 -4.749624366e+02 -4.6393e-01 -3.6878e-01 -3.9331e-01 +8.2086e-01 +5.9962e-02 -5.1231e-01 +2.1330e-01 +1.1533e-01 +1.9608e-01 -4.6812e-01 +3.8028e-01 -3.6200e-01 -8.3216e-02 -8.0143e-01 -5.9953e-01 +1.5466e-01 +4.9207e-01 +5.9228e-01 -1.2071e-01 -6.5904e-02
41 +6.191807913e+00 +6.191807913e+00 -4.779881921e+02 -4.779881921e+02 +2.6642e-01 +5.4836e-02 -3.6675e-01 -6.6130e-02 -3.1937e-02 +4.2708e-01 +5.1081e-01 -1.8616e-01 -1.6219e-01 +1.8586e-01 +3.1610e-01 -1.5438e-01 +1.4243e-01 +2.9141e-02 -6.3523e-02 +2.4672e-01 +6.9358e-01 -2.5367e-01 -5.1156e-01 -4.3477e-01
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
