% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.096786929e+00 +7.096786929e+00 -9.545321307e+01 -9.545321307e+01 +8.3178e-01 -2.0330e-02 -4.3899e-01 -9.7345e-02 -1.6569e-02 +2.6937e-01 -1.6119e-01 -5.2189e-01 -2.4905e-01 +2.8005e-01 +3.7168e-01 +2.7774e-01 +3.2017e-01 -8.3601e-01 -3.7848e-02 +2.3333e-02 +6.5997e-02 -1.1485e-01 +1.1466e-01 +3.3488e-01
8 +5.778296825e+00 +5.778296825e+00 -9.677170317e+01 -9.677170317e+01 +7.6540e-01 +5.1305e-02 +1.9400e-01 +2.7074e-01 +3.0066e-01 -2.5223e-01 -1.7187e-01 -7.5903e-01 -1.4447e-02 +5.9750e-02 +1.4649e-01 -6.5601e-01 +4.1831e-01 -8.3455e-01 +8.4912e-01 +2.9169e-01 -6.2521e-01 -5.2693e-01 -3.0598e-01 +1.0121e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.670805027e+00 +7.670805027e+00 +7.936080503e+01 +7.936080503e+01 +1.7718e-01 +2.6064e-01 +2.9483e-01 -1.2961e-01 -8.1088e-01 +3.4951e-02 -7.3218e-01 -4.1206e-02 +2.4892e-01 -1.2198e-01 +1.1693e-01 +9.4559e-01 +5.2365e-01 -5.5191e-01 +5.0719e-01 +5.2087e-01 +6.7652e-01 +1.7666e-01 +3.2071e-02 +8.6126e-01
2 +4.531541526e+00 +4.531541526e+00 +7.622154153e+01 +7.622154153e+01 +5.1662e-01 -4.8750e-01 +8.7172e-01 -3.8752e-01 -8.6303e-02 -4.9534e-01 -4.2204e-01 -8.0097e-02 -6.0818e-03 +1.6690e-01 -1.2122e-01 -6.1075e-02 -2.1874e-01 -2.0915e-01 -3.0042e-02 +3.5828e-01 +7.5327e-01 -7.4193e-01 -2.4020e-01 +2.2670e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.216443829e+00 +9.216443829e+00 +2.232264438e+02 +2.232264438e+02 +3.8301e-01 +2.6564e-01 +5.6146e-01 -1.4071e-01 -6.8430e-01 +1.3685e-01 -5.9988e-01 +2.7594e-01 +6.2409e-02 -4.9595e-01 +6.1183e-02 -5.6780e-01 +8.8783e-01 -9.1979e-02 +1.4925e-01 -2.8377e-01 -2.5190e-01 +8.9832e-03 -7.3542e-02 -2.2192e-01
63 +6.251238846e+00 +6.251238846e+00 +2.202612388e+02 +2.202612388e+02 -3.2054e-01 -6.6772e-01 +3.2344e-02 -4.6423e-03 -3.9727e-01 -2.1302e-01 -1.3729e-01 +1.6782e-01 -7.6392e-01 -2.2417e-01 -2.6311e-01 +1.0925e-01 +8.4250e-02 +4.7124e-01 -1.7662e-01 -1.6203e-02 +4.9069e-01 -3.7353e-01 +3.8430e-01 +1.5431e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.738876940e+00 +9.738876940e+00 -4.874112306e+01 -4.874112306e+01 +8.0789e-01 -4.4830e-01 -7.5896e-01 -7.2595e-01 -4.8583e-01 -5.4131e-01 -2.6756e-02 -1.3116e-02 -4.9655e-02 -3.5576e-01 +7.3317e-01 -6.8074e-01 +5.2859e-02 -1.1730e-01 +4.2099e-01 -3.1598e-01 -4.5509e-01 -1.2543e-01 -3.0078e-01 -2.0912e-01
84 +4.980529467e+00 +4.980529467e+00 -5.349947053e+01 -5.349947053e+01 +5.7010e-01 -2.2334e-01 -6.7619e-01 -9.2501e-01 -9.8383e-02 -2.8230e-01 +1.6341e-01 +6.1265e-01 -1.2116e-01 +1.3723e-01 -5.8729e-01 +6.1796e-01 +5.5768e-01 -5.8964e-01 -3.0031e-01 +2.9181e-01 -6.5971e-03 +2.4726e-01 +4.6753e-01 -1.5527e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.509604107e+00 +8.509604107e+00 -6.045703959e+02 -6.045703959e+02 +6.4098e-01 +9.4910e-01 +4.0248e-01 -5.4293e-01 -1.6449e-01 -3.8083e-03 -4.2940e-01 +5.1494e-02 +7.5330e-02 +2.5428e-01 -3.9562e-01 -7.3175e-03 +3.6697e-01 +3.9078e-01 -8.4699e-02 -2.1894e-01 -6.2681e-02 -1.5028e-01 +5.6688e-01 +4.3876e-01
14 +5.939100218e+00 +5.939100218e+00 -6.071408998e+02 -6.071408998e+02 -2.3626e-01 +1.0022e-01 -3.3139e-02 +2.3663e-01 +5.1080e-01 -1.4238e-01 -4.7251e-01 +1.6051e-01 +3.0502e-01 -8.8835e-02 -3.4367e-01 -8.2147e-01 +9.4846e-02 -5.0561e-01 +7.2326e-01 -9.7275e-02 -2.0395e-01 +2.9313e-01 -2.7886e-01 +9.2136e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
