% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.040714305e+01 +5.040714305e+01 +3.346714305e+01 +3.346714305e+01 +6.1313e-02 -7.0462e-02 -1.4095e-01 -5.0610e-01 +1.8966e-01 -3.5502e-01 +2.1203e-02 +6.9809e-02 +3.0930e-01 +8.2807e-01 -3.2595e-01 +2.3594e-01 +1.1115e-01 +6.5266e-01 +2.6897e-02 +1.5789e-01 -2.7124e-02 +5.7576e-01 -7.0799e-01 -5.1109e-01
3 +3.761654745e+01 +3.761654745e+01 +2.067654745e+01 +2.067654745e+01 +3.4831e-01 -3.7365e-01 -1.4505e-02 -7.3611e-02 -2.4819e-01 +4.2680e-01 +3.6319e-01 -1.2577e-01 +2.6670e-01 -1.8616e-01 +1.7452e-01 +5.9932e-02 +1.6624e-01 -4.7778e-02 -1.1631e-01 +6.0261e-01 -3.0246e-01 +4.5440e-01 +4.9164e-01 +3.4325e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.515916083e+01 +1.515916083e+01 +3.396916083e+01 +3.396916083e+01 -6.5515e-01 +5.6362e-01 +1.7581e-01 -3.9346e-01 -1.5389e-01 -1.7197e-01 -7.9036e-01 +3.7318e-01 +9.9516e-02 -8.2286e-01 +3.1427e-01 -6.0227e-01 -8.8428e-01 +2.5435e-01 -1.4753e-01 -6.2997e-01 -6.9529e-01 -1.7878e-01 -2.8138e-01 -1.0780e-01
18 +9.996090990e+00 +9.996090990e+00 +2.880609099e+01 +2.880609099e+01 +1.7903e-01 -1.8302e-01 -6.2552e-03 +6.0753e-02 +3.0006e-01 -1.7976e-02 +2.8646e-01 +2.0402e-01 +5.5077e-01 -3.0689e-01 -2.0154e-01 -4.2185e-01 -3.7227e-01 +5.2639e-01 -3.6427e-01 +7.1843e-01 -3.6563e-01 +8.9484e-01 -9.3038e-01 +1.2645e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.522334190e+01 +4.522334190e+01 +3.183733419e+02 +3.183733419e+02 -3.2411e-02 +7.2037e-01 +4.3468e-01 -1.9851e-01 +8.4737e-01 -3.6287e-03 +3.3751e-01 +7.7092e-02 -4.9577e-01 +5.5696e-01 -7.5267e-02 +1.1551e-01 +4.8169e-01 +1.4378e-01 +2.5329e-01 +1.5183e-01 -3.5870e-01 -4.1486e-01 +9.2538e-02 +1.3339e-01
4 +3.534216316e+01 +3.534216316e+01 +3.084921632e+02 +3.084921632e+02 +3.1640e-01 -2.2655e-01 -2.8688e-01 +7.5094e-01 +6.0592e-03 +6.7858e-01 -4.6821e-01 -1.9796e-01 -7.0330e-01 +3.6715e-01 -1.9410e-01 +1.4927e-01 -1.2548e-01 +3.9972e-01 -1.6374e-01 -3.0536e-01 +1.6346e-01 +5.0714e-01 +2.6892e-01 -5.9020e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.262564907e+01 +1.262564907e+01 +4.980564907e+01 +4.980564907e+01 -1.1102e-01 -1.0504e-01 -3.3167e-01 +3.0067e-01 -7.7851e-01 +5.6983e-02 -6.0659e-02 -6.1985e-01 -9.8585e-02 +6.4900e-01 +3.1073e-02 +2.3922e-01 -9.1145e-02 +1.1870e-01 -2.4746e-01 +6.6172e-01 +1.5842e-01 +6.0068e-01 +3.4112e-02 +2.4494e-01
23 +9.437637470e+00 +9.437637470e+00 +4.661763747e+01 +4.661763747e+01 -5.3503e-01 +3.4390e-01 -2.9825e-01 +3.5094e-01 -4.0176e-01 +2.4797e-01 +4.1813e-01 -3.0804e-01 +2.0588e-01 +5.9825e-01 -1.6708e-01 -3.3283e-01 -7.7194e-01 +4.4295e-01 -3.7216e-02 +1.1846e-01 -8.6449e-01 +4.4789e-01 +2.2338e-02 +2.7888e-02
