% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.005815607e+05 +6.005815607e+05 +6.006578307e+05 +6.006578307e+05 -1.1602e-01 -5.3314e-01 -3.1987e-01 -2.4610e-01 +3.2978e-01 -9.5818e-02 +4.5619e-02 +2.4488e-01 -2.6338e-01 -3.3987e-01 -6.9381e-01 +1.0235e-02 -7.8461e-01 +3.9716e-02 -8.8198e-02 -8.9176e-01 +3.7204e-01 +1.2281e-01 -2.3008e-01 -5.3123e-01
2 +1.823794520e+05 +1.823794520e+05 +1.824557220e+05 +1.824557220e+05 -5.6832e-01 -3.8773e-01 -8.5246e-01 +9.3732e-02 +2.2672e-01 -9.1612e-02 -2.1143e-01 +4.6937e-01 -7.2706e-01 +1.2656e-01 +1.7810e-01 -1.7754e-01 -2.8104e-02 +1.3419e-01 -4.6259e-01 +4.0248e-01 -3.6871e-01 +6.4081e-01 -2.9981e-01 +6.6002e-01
5 +6.285898745e+02 +6.285898745e+02 +7.048598745e+02 +7.048598745e+02 +8.4787e-01 -4.1062e-01 -7.8797e-02 +6.9273e-02 +3.3974e-01 -8.9242e-02 -7.0654e-02 +9.1537e-01 +1.0144e-01 -1.5957e-01 +2.4019e-01 +7.6145e-01 +3.7779e-02 +4.1992e-01 -1.4155e-01 +2.4301e-01 +1.1069e-01 -5.3480e-03 +2.5512e-01 +4.1331e-02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.662934322e+05 +7.662934322e+05 +7.662708822e+05 +7.662708822e+05 -5.1012e-01 +3.7523e-01 +2.3548e-02 -2.0445e-01 +1.6400e-01 -9.0981e-02 -2.4006e-01 +7.8936e-01 +3.0904e-02 -5.9912e-01 +7.6665e-01 +6.7163e-03 +6.1052e-01 -3.9432e-01 +5.8736e-01 +9.4517e-01 -1.8551e-03 -6.2165e-03 -4.8624e-01 -1.5688e-01
2 +9.027228695e+04 +9.027228695e+04 +9.024973695e+04 +9.024973695e+04 -4.1558e-01 +7.0124e-02 +7.8931e-01 +5.0465e-01 -1.6320e-01 -5.1275e-01 -1.7705e-02 -5.8497e-01 -2.7540e-01 +4.0089e-01 +3.4943e-01 -4.1876e-01 +3.6680e-01 +8.4828e-01 -4.4995e-01 -1.4876e-01 -2.5477e-01 -5.2894e-02 -1.6953e-01 -7.4643e-01
3 +3.963486049e+03 +3.963486049e+03 +3.940936049e+03 +3.940936049e+03 -2.6052e-01 +8.2069e-02 +4.2047e-01 +5.3668e-01 -3.3533e-01 +8.0978e-02 +2.0085e-01 +1.1300e-01 -6.3428e-01 -1.5930e-01 +1.4840e-01 -3.4941e-01 +1.8030e-01 +6.6933e-01 -6.7227e-02 +4.3489e-01 +3.6960e-01 -8.3822e-01 +1.6367e-01 +1.2325e-01
27 +1.072667010e+02 +1.072667010e+02 +8.471670103e+01 +8.471670103e+01 -4.1077e-03 -2.3024e-01 -8.7831e-02 +2.7763e-01 -2.8754e-01 +5.6534e-02 +2.8815e-01 +4.3378e-01 -8.2587e-02 -1.8934e-01 +1.5292e-01 +2.9869e-01 +1.1572e-01 +8.8678e-01 +1.6857e-01 +2.2156e-01 -9.6959e-02 +4.5089e-01 +8.5724e-02 +9.1261e-01
91 +9.889458914e+01 +9.889458914e+01 +7.634458914e+01 +7.634458914e+01 +2.9107e-01 -1.2846e-01 -1.2965e-01 -5.2170e-01 +3.2525e-03 +5.2588e-01 +9.3535e-01 +2.7673e-01 +6.4433e-01 -2.6971e-01 +3.5706e-01 +3.6194e-02 +3.2640e-01 +4.0969e-01 +1.3984e-01 -5.1053e-01 -6.8772e-01 -5.2346e-01 +3.5931e-02 +5.4117e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
