% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.421127486e+01 +4.421127486e+01 -8.138725140e+00 -8.138725140e+00 -1.7950e-01 -5.2579e-01 -1.3922e-01 +5.9963e-01 +8.1977e-02 -3.7168e-01 +1.3145e-02 -3.8663e-02 -7.6167e-01 +9.9347e-02 -2.1805e-01 +4.4265e-01 -1.4760e-01 +4.9283e-02 +1.4956e-01 -8.3739e-01 -1.5936e-01 +5.9304e-01 -4.3168e-02 +6.2005e-02
4 +2.979777365e+01 +2.979777365e+01 -2.255222635e+01 -2.255222635e+01 -5.5230e-01 +1.6850e-02 -9.4143e-02 -7.3661e-02 -3.3657e-03 +3.9904e-02 -6.8958e-01 +1.4070e-01 -3.1502e-01 -7.8892e-01 +2.9355e-01 +1.8961e-01 -8.3455e-02 +1.4906e-01 -5.2541e-02 +3.1670e-01 -6.3681e-01 -8.6521e-02 +3.1867e-01 +9.2936e-02
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.489378853e+01 +4.489378853e+01 -1.346462115e+02 -1.346462115e+02 +1.3355e-01 -9.7173e-02 -3.0714e-01 +4.9965e-02 +4.3454e-01 -1.9446e-01 +6.1834e-01 +2.8817e-01 +4.5725e-01 +3.3379e-01 +3.7416e-01 -3.7609e-02 -3.1957e-01 +3.1627e-01 -1.4804e-01 -8.8347e-01 +2.5790e-01 +2.3922e-01 -3.7298e-01 +3.1692e-01
17 +3.285681490e+01 +3.285681490e+01 -1.466831851e+02 -1.466831851e+02 -1.3199e-01 +6.7280e-03 -4.4038e-01 +7.2394e-01 +5.3776e-01 -1.6416e-01 -2.1920e-01 +6.3155e-01 +1.6532e-02 +2.8629e-01 +2.3823e-01 -7.1599e-02 +1.8580e-01 -1.3263e-01 +4.4764e-02 -6.1398e-01 +1.4102e-02 +8.0149e-01 +5.4264e-01 +2.5903e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.384956470e+01 +2.384956470e+01 +1.011595647e+02 +1.011595647e+02 +3.0550e-01 -2.0587e-01 -5.8547e-01 -1.3216e-01 -1.6424e-01 -6.6109e-01 -7.1783e-01 -1.9764e-01 -8.4215e-02 -5.9682e-01 -7.7332e-02 -6.3375e-02 -1.8837e-02 +7.7612e-01 +2.2470e-01 -8.6120e-02 +6.0516e-01 -4.2139e-01 +6.1751e-01 +8.2479e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.738592354e+01 +6.738592354e+01 +1.073059235e+02 +1.073059235e+02 -2.8826e-01 -2.1829e-01 +1.4559e-01 +2.8125e-01 -1.9602e-01 +2.7840e-01 -4.3564e-01 +4.7010e-03 -1.1345e-01 +2.5280e-01 +2.6727e-01 +2.8149e-01 -7.7511e-01 +2.7906e-02 -4.7940e-02 -2.2408e-01 -1.5478e-02 +2.8713e-01 +1.9543e-01 -4.3268e-01
4 +6.149862278e+01 +6.149862278e+01 +1.014186228e+02 +1.014186228e+02 -8.0182e-02 -7.8928e-01 +1.8062e-01 -6.5380e-01 -2.2778e-01 +4.3718e-03 -4.8839e-02 +4.6498e-01 +2.1058e-01 +3.8146e-01 -2.9545e-01 +1.0974e-01 -4.3421e-02 +7.0419e-01 -3.4447e-01 +5.5242e-01 +3.6613e-01 -9.8149e-01 -2.4584e-01 +6.1319e-01
41 +3.849943141e+01 +3.849943141e+01 +7.841943141e+01 +7.841943141e+01 +1.6065e-01 +3.2091e-01 +2.5574e-01 +2.4769e-01 -6.9818e-01 -5.3922e-01 -2.5586e-01 +2.8715e-01 -3.9518e-02 +1.7544e-01 +8.0379e-01 +6.2968e-01 -6.6168e-01 +9.4333e-01 -6.5185e-01 +3.8684e-01 -4.6694e-01 +2.1268e-01 +3.9222e-01 -6.9728e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.476569112e+01 +3.476569112e+01 -2.184430888e+01 -2.184430888e+01 +1.6266e-01 +5.5426e-01 -1.2246e-01 -3.1177e-01 +3.6537e-01 +5.1965e-01 +2.9917e-01 +3.3807e-01 -3.9794e-01 +1.5791e-01 +3.0023e-01 -2.5158e-01 -1.0067e-01 +3.7642e-01 -7.7654e-01 -2.0915e-01 -7.2677e-01 -5.2961e-01 +2.6449e-02 -6.0247e-01
31 +2.466419089e+01 +2.466419089e+01 -3.194580911e+01 -3.194580911e+01 -1.5385e-01 +1.3998e-01 +4.7579e-01 -4.0792e-01 +6.5412e-01 -6.1883e-01 -3.3028e-01 -4.2830e-01 -1.6382e-01 -1.9229e-01 +1.5883e-01 -5.3700e-01 +6.0267e-01 -5.1096e-02 +5.0975e-01 +6.8127e-02 -1.9114e-01 +2.9513e-01 -2.8658e-01 +6.0603e-01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.907517178e+01 +5.907517178e+01 +2.277351718e+02 +2.277351718e+02 +1.3997e-01 -5.0477e-01 -6.0802e-01 +5.5203e-02 -2.0195e-02 -2.2356e-01 +2.0484e-01 -6.6288e-01 -4.3939e-01 +5.2374e-02 +5.3751e-02 +1.3875e-01 +2.3254e-02 +2.7119e-01 -1.5477e-01 +7.2544e-01 +2.5598e-01 -5.4194e-01 +4.6902e-01 -6.7788e-01
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.913669120e+01 +6.913669120e+01 +4.768266912e+02 +4.768266912e+02 -7.4719e-03 +3.6690e-01 +1.4604e-02 +4.0878e-01 +5.5576e-01 +8.9629e-01 -6.5379e-03 +2.0638e-01 +2.6152e-01 +5.3940e-01 -2.9673e-01 +9.6280e-02 +5.8272e-01 -9.5401e-01 -2.1029e-01 -7.9419e-01 -7.6422e-01 +6.9305e-01 +1.4860e-01 -1.0743e-01
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.512079213e+01 +5.512079213e+01 +1.110407921e+02 +1.110407921e+02 -2.7851e-01 -6.1115e-01 -9.3454e-02 -1.4652e-01 -4.0947e-01 -1.6637e-01 +1.7209e-01 +1.1489e-01 -3.8326e-01 -4.3742e-01 -1.1737e-01 +1.0172e-01 -1.5387e-01 +1.6120e-01 -1.6736e-01 +2.6283e-02 -3.8526e-01 +6.7017e-02 +6.3815e-01 +8.3500e-02
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.029220633e+01 +5.029220633e+01 +9.648220633e+01 +9.648220633e+01 -1.0432e-01 -1.0609e-01 +1.5294e-01 -7.2700e-01 +4.8233e-01 +5.7755e-01 +3.3852e-01 -2.3364e-01 +2.0340e-01 -5.8876e-02 +3.3070e-01 +7.8069e-02 +1.0593e-01 +2.4644e-01 -3.8570e-01 -3.0071e-01 +2.8241e-01 -1.2941e-01 +4.8339e-01 -2.8904e-01
4 +3.667764196e+01 +3.667764196e+01 +8.286764196e+01 +8.286764196e+01 -2.3257e-01 +6.6162e-01 -8.8526e-01 -2.4996e-01 -7.0702e-01 -9.4904e-02 -4.8967e-01 -2.8450e-02 -8.2553e-02 -3.9510e-02 -4.2975e-01 -6.5286e-02 +9.0653e-02 +1.4420e-01 -3.8030e-01 -6.6964e-01 +4.9363e-01 -6.7128e-01 -3.4089e-01 +6.0571e-02
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.263292832e+01 +2.263292832e+01 -1.730707168e+01 -1.730707168e+01 +9.9531e-02 -1.6796e-01 +7.6046e-01 -1.1977e-01 +3.9897e-02 +4.5048e-01 +2.7148e-01 -3.1776e-01 +1.8597e-01 +2.7819e-01 -9.0197e-02 +1.2924e-01 +5.1473e-01 +3.6101e-04 -1.7629e-01 +8.2207e-01 +2.9485e-01 +1.2432e-01 -3.2736e-01 -1.0813e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.528112105e+01 +6.528112105e+01 -9.347188790e+02 -9.347188790e+02 -4.6952e-01 -3.4570e-01 -1.7942e-01 -3.2514e-01 -4.3193e-01 +3.4881e-02 +4.2883e-01 +3.8036e-02 -1.8063e-01 -3.3322e-01 +4.2663e-01 +1.1870e-01 +3.2070e-01 -3.9335e-01 +3.4946e-01 +3.5586e-02 +2.9974e-01 -1.5107e-01 -1.3657e-01 -2.3319e-01
3 +3.950904857e+01 +3.950904857e+01 -9.604909514e+02 -9.604909514e+02 -3.6314e-01 +3.6314e-01 -1.1243e-01 -2.5860e-01 +8.3893e-01 -2.6526e-01 +1.4672e-01 +7.8010e-01 +2.0388e-01 +5.6162e-01 -1.0892e-01 -1.9387e-01 -3.4306e-01 -1.9478e-01 -5.2212e-01 +3.1917e-01 +1.4520e-01 -2.0896e-01 -2.3864e-02 -1.7719e-01
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.315673350e+01 +2.315673350e+01 -2.723326650e+01 -2.723326650e+01 -2.1287e-01 +8.9612e-01 +7.0929e-01 -2.7084e-01 +6.3603e-02 -5.2380e-02 +5.1998e-01 +3.9258e-01 -5.2104e-01 -1.2708e-01 +2.4973e-01 +6.3674e-01 +1.7841e-01 -2.1144e-01 -1.9843e-01 -2.6107e-01 -6.8908e-01 -6.4093e-01 -4.2415e-01 +8.4919e-01
4 +1.505421877e+01 +1.505421877e+01 -3.533578123e+01 -3.533578123e+01 +3.3723e-01 -8.1971e-01 +9.3606e-01 -6.4446e-03 -1.4631e-01 +5.2875e-01 -2.2821e-01 -1.5488e-01 -1.3906e-01 -3.2912e-01 -9.9176e-02 -4.8484e-02 -5.8035e-01 +1.1735e-01 +2.3536e-01 -3.6341e-01 +8.5855e-02 +5.9969e-01 +9.0246e-02 +1.0490e-02
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.425591900e+01 +4.425591900e+01 -2.601408100e+01 -2.601408100e+01 -3.8963e-01 -2.7763e-01 -7.8753e-01 +3.6992e-01 +7.7582e-02 +4.1480e-02 +1.7309e-01 +3.9239e-03 +9.5255e-01 -2.8239e-01 -6.4374e-01 +7.4466e-02 +3.1885e-01 -3.3861e-01 -3.2719e-01 +2.4070e-01 +7.6160e-01 -2.9282e-01 +2.5973e-01 +3.0991e-01
12 +3.599639867e+01 +3.599639867e+01 -3.427360133e+01 -3.427360133e+01 +5.7989e-01 -1.7519e-01 -2.2246e-01 +4.0840e-01 -1.6510e-01 +3.1260e-01 +3.9319e-01 -1.9249e-01 +5.9888e-01 +4.9606e-02 -5.8328e-02 -5.2528e-01 -5.8856e-01 +2.8625e-01 +2.2772e-01 +4.1320e-01 +5.7513e-01 -8.0780e-01 -2.9230e-01 +2.3535e-01
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.668356358e+01 +1.668356358e+01 -5.275643642e+01 -5.275643642e+01 +1.0146e-01 -5.8430e-01 +1.5095e-01 +7.8972e-02 -2.3643e-01 -9.6889e-01 -3.1322e-02 -1.2678e-01 +2.5480e-01 -1.3283e-01 -2.0180e-02 -2.2795e-01 -2.4931e-01 +2.7394e-01 +2.8417e-01 +1.0316e-01 -3.1029e-01 -4.5375e-01 +2.9536e-01 +5.3453e-01
2 +1.535081999e+01 +1.535081999e+01 -5.408918001e+01 -5.408918001e+01 -4.0197e-01 +5.5777e-01 -5.0964e-02 +7.5236e-02 +4.1091e-01 +8.0752e-03 +1.9497e-01 -3.3786e-02 +3.0217e-01 +5.1063e-01 -5.4488e-01 -5.0577e-01 -2.4626e-01 +1.1560e-02 +3.9329e-01 +2.6295e-02 -2.7697e-02 +2.6925e-01 +4.9128e-01 +2.7269e-01
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.895607361e+01 +2.895607361e+01 +1.551460736e+02 +1.551460736e+02 -9.7985e-02 -2.4626e-01 -7.8616e-01 +8.0418e-01 -4.8289e-01 +1.8027e-01 +3.4948e-02 -7.0784e-01 -2.0191e-01 +6.0047e-01 -7.0227e-02 -6.3396e-02 +9.5096e-02 +4.8515e-01 +6.9950e-02 +3.3227e-01 -1.5938e-01 -2.3654e-02 -4.6724e-01 +4.3938e-01
