% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.664071412e+08 +3.664071412e+08 +3.664065201e+08 +3.664065201e+08 +1.1931e-01 +1.2741e-01 -3.0524e-02 +1.1931e-01 +5.5926e-01 -2.7237e-01 +8.8674e-01 -3.4028e-01 +3.4968e-02 +6.9967e-01 -5.5843e-01 -2.6765e-01 +5.2964e-01 -2.6108e-01 +4.6526e-01 -1.6225e-01 -6.3828e-01 -1.2545e-01 +5.5522e-01 +2.4492e-01
5 +2.190367035e+08 +2.190367035e+08 +2.190360824e+08 +2.190360824e+08 +6.3585e-01 +8.6001e-02 -4.5515e-01 -1.8231e-01 +1.2909e-02 -8.7007e-01 -7.7307e-01 +4.9113e-01 -5.4441e-01 -2.6064e-01 +5.7800e-02 +2.5263e-01 +5.0303e-01 +8.4631e-01 +1.8350e-01 -2.9477e-02 +7.1726e-02 +4.2913e-01 +3.0039e-01 +2.4001e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.596838471e+08 +6.596838471e+08 +6.596835923e+08 +6.596835923e+08 +1.0593e-02 -6.3713e-01 -3.4902e-01 +5.4997e-02 +4.9182e-01 -4.5257e-01 +3.9134e-01 +7.3186e-01 -2.1023e-01 -7.3576e-02 -5.7840e-01 -2.0776e-01 +1.8659e-01 +3.6517e-01 -4.4860e-01 +3.3627e-01 +5.6459e-01 -1.9949e-01 +2.8621e-02 -4.7089e-01
7 +6.300817808e+08 +6.300817808e+08 +6.300815260e+08 +6.300815260e+08 +5.8744e-01 +4.9427e-02 +8.3058e-01 -1.3541e-01 +8.5502e-01 -5.6409e-02 -1.2914e-01 -2.1912e-01 +9.4648e-01 -4.2251e-02 +6.8897e-01 -1.1827e-01 -4.2877e-01 -1.6944e-01 +2.8209e-01 +2.6721e-01 +9.3614e-02 -1.1520e-01 +6.0650e-01 +8.2306e-02
11 +3.611480131e+08 +3.611480131e+08 +3.611477583e+08 +3.611477583e+08 +4.6739e-01 -2.0412e-02 +5.1424e-01 -3.0028e-01 -1.5608e-01 +1.5812e-01 +4.7907e-02 +7.1444e-01 -2.4009e-02 -5.0245e-02 +1.4229e-01 +5.7708e-01 -2.9378e-01 +7.5293e-01 -5.7153e-01 +1.5488e-01 +3.6958e-01 -5.6778e-01 +2.1524e-01 -3.7079e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.786940573e+08 +2.786940573e+08 +2.786941139e+08 +2.786941139e+08 +3.2594e-01 +1.0255e-01 -4.5615e-01 -3.8200e-01 +6.2848e-01 -4.9551e-01 +2.9738e-01 +1.2908e-01 -4.4129e-01 +4.8841e-01 -9.4071e-02 -8.0822e-02 +1.4103e-02 -2.8082e-02 -4.9883e-01 -1.6469e-01 +1.5323e-01 -9.0474e-02 -4.0092e-01 +8.7943e-02
4 +1.984447069e+08 +1.984447069e+08 +1.984447635e+08 +1.984447635e+08 -5.7113e-01 -2.1794e-01 -4.7897e-01 +4.3722e-01 +3.2078e-01 -4.3790e-01 -1.8600e-01 +5.2113e-01 -1.5794e-01 +7.3289e-01 +2.1851e-01 +5.1800e-01 -4.4810e-02 +5.9165e-01 +2.5978e-01 +1.4750e-02 -2.9134e-01 +3.5293e-02 -5.0853e-01 -3.8162e-01
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.815490272e+08 +1.815490272e+08 +1.815490091e+08 +1.815490091e+08 -7.4754e-01 -4.3465e-02 -2.1914e-01 +2.2262e-01 -8.5167e-01 +4.8202e-01 +1.7464e-01 -2.7037e-01 -4.3329e-01 +8.6747e-01 -4.6659e-01 +1.4942e-01 -5.9344e-01 +6.9502e-01 +3.0610e-01 +2.8255e-02 +4.1049e-01 +4.9547e-01 -3.3262e-01 +6.5159e-02
2 +1.273084389e+08 +1.273084389e+08 +1.273084208e+08 +1.273084208e+08 -1.1937e-01 +3.7618e-01 +2.1739e-01 -3.0475e-01 +2.5069e-01 +8.2595e-01 -1.2547e-03 -1.0143e-01 -9.4876e-02 -7.8899e-01 -7.5491e-02 -2.0253e-01 +6.8418e-02 -6.3375e-01 +5.5243e-02 -3.7810e-01 -6.1143e-01 -4.5797e-01 +6.1743e-01 +4.8326e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.798525904e+07 +8.798525904e+07 +8.798529681e+07 +8.798529681e+07 -3.3347e-01 -3.6191e-01 -1.9732e-01 +7.5907e-01 -3.4482e-01 -7.6393e-01 +4.1253e-01 +7.6059e-01 -4.8112e-01 +5.6430e-01 +7.5925e-01 +9.3792e-02 +1.8444e-01 -1.9382e-01 -3.2759e-02 +2.0450e-01 -2.2636e-01 -4.0115e-01 +4.7494e-01 -8.0329e-01
