% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.967610047e+03 +1.967610047e+03 +2.060550047e+03 +2.060550047e+03 -6.5352e-01 -6.0999e-01 +5.6585e-01 -1.2700e-01 -3.5443e-01 +1.8089e-01 -3.0470e-01 -3.8580e-01 +3.2141e-02 +2.5126e-01 +1.4682e-01 +6.1357e-01 +7.9146e-01 -1.9920e-01 -6.4019e-01 -6.9072e-01 -4.9604e-01 -1.0419e-01 +4.5499e-01 -2.5252e-01
14 +1.525409047e+03 +1.525409047e+03 +1.618349047e+03 +1.618349047e+03 +2.3922e-01 -1.2578e-01 -4.7703e-01 +7.2142e-01 +4.7697e-01 +8.3963e-01 +1.1675e-01 +3.0606e-01 +8.7233e-02 +1.3064e-01 -3.5942e-01 -5.9032e-01 +5.6635e-02 +7.6329e-01 -6.9643e-01 -5.7160e-01 +7.2266e-02 +9.0160e-02 +4.0392e-01 -4.6148e-03
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.939323192e+03 +2.939323192e+03 +2.974673192e+03 +2.974673192e+03 +7.5152e-01 +4.8242e-01 +2.1947e-01 -2.9676e-01 +4.3405e-01 +7.2985e-01 +6.0567e-01 +1.1985e-01 -2.4861e-01 -8.5127e-02 +4.6954e-01 -1.0573e-03 +6.2710e-02 -7.3647e-01 -8.4050e-02 -1.8943e-01 -1.2664e-01 +6.3550e-01 -5.8292e-02 +1.9347e-01
2 +2.209780939e+03 +2.209780939e+03 +2.245130939e+03 +2.245130939e+03 +2.5420e-01 -4.0941e-02 +5.4084e-01 -8.0792e-01 -4.1793e-01 +3.4879e-02 -1.5491e-02 -3.1067e-01 -6.5380e-01 +3.0777e-01 -3.0706e-01 -2.1779e-01 +5.7303e-01 -2.0897e-02 -4.9249e-01 -1.6876e-01 +3.6011e-01 -5.5887e-01 +8.0814e-01 -1.5809e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.933508563e+02 +6.933508563e+02 +6.971708563e+02 +6.971708563e+02 +3.9729e-01 +1.7938e-01 +8.9169e-01 -1.2306e-02 -2.4005e-01 -8.0998e-01 -6.7005e-02 +4.9524e-02 -1.8984e-01 -8.0601e-02 +4.2498e-01 +3.5325e-01 +7.9488e-02 +3.1419e-01 -5.5238e-01 -6.9235e-01 -1.5383e-02 +4.7366e-01 +6.4789e-02 +6.3561e-01
40 +6.139277490e+02 +6.139277490e+02 +6.177477490e+02 +6.177477490e+02 +6.0864e-01 -4.2748e-02 +3.5132e-01 -2.2533e-01 -2.2548e-01 +2.1720e-01 +2.0606e-01 +3.6492e-01 +1.3629e-01 +3.3815e-01 +4.5709e-01 +3.9763e-01 +8.9830e-01 -3.1657e-01 -3.6413e-01 -2.8085e-01 -2.1170e-01 +1.6582e-02 +1.0176e-02 -2.4608e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.170267527e+03 +1.170267527e+03 +1.192017527e+03 +1.192017527e+03 -4.4679e-01 -1.5940e-01 -3.7966e-01 +5.4999e-01 +7.2895e-01 -5.7595e-01 +5.7182e-01 +4.1546e-01 -1.2049e-02 -2.1596e-02 +4.9554e-01 -7.3588e-02 -9.1692e-02 -3.0724e-01 +6.2207e-02 -4.8339e-01 +6.0931e-01 -1.1731e-01 +5.1537e-01 +9.7179e-02
