% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.373612425e+06 +8.373612425e+06 +8.373557485e+06 +8.373557485e+06 +8.8069e-01 +7.0821e-01 +4.4791e-01 +2.9942e-01 +7.6033e-02 +5.3374e-01 -6.0630e-01 -1.6698e-01 +4.6773e-01 -4.0772e-01 -3.3524e-01 +6.0253e-01 +1.2188e-01 +7.3474e-01 +5.9748e-01 -4.4141e-01 -2.8415e-01 +6.8687e-01 -3.8905e-01 +5.0340e-01
2 +6.006798094e+06 +6.006798094e+06 +6.006743154e+06 +6.006743154e+06 +5.9693e-01 +3.0056e-01 -2.3640e-01 -6.0711e-01 +2.8091e-01 -2.0731e-02 +4.2043e-01 -1.1115e-01 -1.5966e-01 +1.3234e-01 -1.4888e-01 +2.7070e-01 -7.0404e-01 -3.5525e-01 +5.0492e-01 +8.2664e-01 +2.3498e-02 -2.2847e-01 -1.9108e-01 +1.4926e-02
5 +3.490835776e+06 +3.490835776e+06 +3.490780836e+06 +3.490780836e+06 -3.1419e-01 +2.1314e-02 +3.5799e-01 +9.1481e-02 +4.7427e-01 -2.3899e-01 +4.8539e-01 +3.6023e-01 -4.3395e-01 +1.5712e-01 +1.4887e-01 -3.8951e-01 +7.0136e-01 -1.3505e-01 +7.2505e-03 -4.6060e-03 +6.4350e-01 -1.8689e-01 +5.2377e-01 -8.9942e-01
55 +2.488785626e+06 +2.488785626e+06 +2.488730686e+06 +2.488730686e+06 -8.1567e-01 -9.3764e-02 -1.0594e-01 +2.3233e-02 +1.8604e-01 +3.2810e-01 -9.5621e-02 -3.7210e-01 -1.3644e-01 +7.0721e-01 -3.5234e-01 +7.1631e-02 +4.5077e-01 +9.3110e-01 -3.1042e-01 -3.3425e-01 +3.3056e-01 +6.0326e-01 -1.6547e-01 -7.2744e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.625419943e+06 +3.625419943e+06 +3.625479073e+06 +3.625479073e+06 -7.1085e-02 -2.4981e-01 +3.3429e-01 +4.1009e-02 -2.8360e-01 +3.3179e-01 +4.7633e-01 -3.7468e-01 +5.6453e-01 +2.0238e-01 +6.7727e-01 +4.7159e-01 +3.5552e-01 +4.5890e-01 +5.3674e-01 +3.5812e-01 -2.1012e-01 +1.1921e-01 -1.0662e-01 -6.4512e-01
2 +2.407839951e+06 +2.407839951e+06 +2.407899081e+06 +2.407899081e+06 +1.4801e-01 +2.7011e-01 +6.5318e-01 +4.7978e-01 -1.7363e-02 +7.3823e-01 -7.9397e-01 +5.1653e-01 +4.6473e-02 +5.8740e-01 +2.4862e-01 +3.5003e-01 -4.6096e-01 -3.2974e-01 -5.4708e-01 -2.9033e-01 -1.1260e-01 -8.2211e-01 -4.2261e-01 +1.5328e-01
18 +1.461187752e+06 +1.461187752e+06 +1.461246882e+06 +1.461246882e+06 +1.7661e-01 -4.1996e-01 -1.5186e-01 -7.2393e-01 +2.0672e-01 -9.8965e-01 -9.5987e-02 +7.0239e-02 -3.4351e-01 +4.3566e-01 +5.5215e-01 -8.9095e-01 +4.8709e-01 +2.1766e-01 -1.7252e-01 -9.2662e-01 +9.4108e-03 +8.6784e-01 +1.5664e-01 -7.7828e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.930149191e+06 +2.930149191e+06 +2.929657661e+06 +2.929657661e+06 +2.2084e-01 +1.8856e-01 +2.1294e-01 +2.9419e-01 -4.5053e-02 -3.2771e-01 -6.7496e-01 +2.7290e-01 +3.7398e-01 -4.2081e-01 -3.8513e-01 -4.8427e-02 -5.9429e-01 +3.5605e-01 +7.5845e-02 -1.4175e-01 -4.0404e-01 -2.1175e-01 -5.1055e-01 +7.5481e-01
3 +1.609847811e+06 +1.609847811e+06 +1.609356281e+06 +1.609356281e+06 +7.0623e-01 +6.1749e-01 +4.9484e-01 -3.6756e-01 -7.7700e-03 -2.5646e-01 -5.5123e-01 -8.1412e-02 +4.3202e-01 -3.9132e-01 +6.7274e-02 -1.8207e-01 +2.0134e-01 -4.3338e-01 -3.9244e-01 -4.3516e-01 +9.3592e-01 -1.2521e-01 +4.4803e-01 +5.0619e-02
4 +1.280062554e+06 +1.280062554e+06 +1.279571024e+06 +1.279571024e+06 +3.2350e-01 -2.1859e-01 +5.9555e-02 +5.1030e-01 -2.0727e-02 -1.8732e-01 -8.1317e-02 +3.8266e-01 -3.5177e-01 +1.1576e-01 +5.4484e-01 +1.1863e-01 -4.4596e-01 -7.8619e-01 -3.3749e-01 -7.5025e-01 -2.8113e-01 +1.8580e-02 -1.9267e-01 -1.7358e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.098727417e+06 +9.098727417e+06 +9.098557217e+06 +9.098557217e+06 +1.9077e-02 +3.7333e-02 -2.4635e-02 +5.9274e-01 +2.1682e-01 +3.4107e-02 +4.3867e-01 +3.1779e-01 +6.7139e-03 +3.1982e-01 -1.3031e-01 -2.7620e-03 +1.1120e-01 +2.4196e-03 -4.3716e-01 -1.9463e-02 -5.4512e-01 +2.1009e-01 +3.8545e-01 +4.2609e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.092939304e+07 +1.092939304e+07 +1.092892329e+07 +1.092892329e+07 +5.8760e-03 +1.8789e-01 +2.2633e-01 +1.0689e-01 -4.9012e-02 +3.3758e-01 +2.8006e-01 -1.3392e-01 -2.1117e-01 -4.0544e-01 +9.3397e-02 +5.0001e-02 -6.1225e-01 -5.2306e-01 -2.1677e-01 +7.5040e-01 +1.7946e-01 -1.8120e-01 +4.4440e-02 +4.0987e-01
2 +8.256095558e+06 +8.256095558e+06 +8.255625808e+06 +8.255625808e+06 -2.5039e-01 +4.7458e-01 +4.8721e-02 +8.3964e-01 +1.9454e-01 +5.9344e-01 -8.0905e-02 -4.0884e-01 +4.3680e-01 +7.2681e-01 -1.4812e-01 -4.2408e-01 -5.1162e-01 -1.3603e-01 +1.8152e-01 +4.8295e-01 -1.2610e-01 -4.1814e-02 -8.5192e-02 -8.0280e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
