% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.591976458e+01 +1.591976458e+01 +2.278976458e+01 +2.278976458e+01 -2.8003e-01 +6.8616e-02 -3.4545e-01 -5.2612e-01 -5.5850e-01 +8.9440e-02 -3.7394e-01 +1.0806e-01 +1.7579e-01 -8.2059e-01 -4.2746e-01 +3.7275e-02 -3.2745e-01 +3.4403e-01 +4.4978e-01 +2.6970e-01 -2.0460e-02 +4.4023e-01 +1.1885e-02 -2.4352e-01
2 +1.057283413e+01 +1.057283413e+01 +1.744283413e+01 +1.744283413e+01 +9.4116e-03 -3.4848e-01 +5.4299e-02 -5.4039e-01 -1.6157e-01 +3.9770e-01 -2.0323e-01 +2.4582e-01 -7.5394e-01 -5.4573e-01 +7.8381e-01 +5.4073e-01 -3.4113e-01 -1.5784e-01 +9.1697e-01 -4.0713e-01 +1.4837e-01 +6.9868e-01 -5.6238e-01 -1.9044e-01
16 +8.847226051e+00 +8.847226051e+00 +1.571722605e+01 +1.571722605e+01 -6.9063e-01 -5.7687e-01 -2.0226e-01 -2.6339e-01 -2.2103e-01 -4.1259e-01 +1.9145e-01 +5.6399e-01 +4.9839e-01 +2.2824e-01 +5.7778e-02 +1.8965e-01 -4.3382e-01 -6.2776e-01 -7.5024e-01 -5.1243e-01 +5.9343e-01 +7.1960e-01 +2.6600e-01 +3.6916e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.286955494e+00 +8.286955494e+00 +8.296955494e+00 +8.296955494e+00 -1.0918e-01 -7.4568e-02 +3.2802e-01 +2.0116e-01 -1.3104e-01 +1.4672e-01 +1.5173e-01 +1.8102e-03 -3.7264e-01 +6.3119e-02 +2.9196e-01 +1.6503e-01 +1.7469e-01 -1.6120e-01 -2.8170e-02 -1.5074e-01 -2.2784e-01 +2.3764e-01 +1.2326e-01 -8.2104e-01
80 +6.085528719e+00 +6.085528719e+00 +6.095528719e+00 +6.095528719e+00 -7.0823e-01 -4.6575e-01 +1.9681e-02 +6.9031e-01 -1.7368e-01 -9.7438e-01 -2.6639e-01 -4.3710e-01 -7.1638e-02 -5.4684e-01 +6.0492e-01 -5.9680e-01 -2.0370e-02 -6.7505e-01 +6.5287e-01 -7.4716e-01 -8.2631e-01 +1.3085e-01 +9.2098e-02 +3.7511e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.513316959e+01 +2.513316959e+01 -1.054768304e+02 -1.054768304e+02 -3.6341e-01 -4.4668e-01 +3.6733e-01 -1.5167e-01 -2.4950e-01 -8.1620e-01 -6.0441e-01 +7.1409e-02 -1.4384e-03 -3.5176e-01 +1.9623e-01 +3.6596e-01 +2.6472e-01 -5.0676e-01 +1.2441e-02 -3.0028e-01 +7.4129e-01 -1.1168e-01 +4.2338e-01 +9.1051e-02
2 +1.320698120e+01 +1.320698120e+01 -1.174030188e+02 -1.174030188e+02 +5.1413e-01 -2.4174e-01 -3.7090e-01 -9.3143e-01 -6.4784e-01 +1.6724e-01 +8.4581e-02 -6.1453e-01 -4.5419e-02 -4.3155e-01 -1.1992e-02 +7.6144e-01 -1.0305e-01 +2.8461e-01 +1.8177e-02 +5.2904e-02 +7.6941e-01 +2.0791e-01 -4.2281e-01 +8.9976e-02
17 +7.962894985e+00 +7.962894985e+00 -1.226471050e+02 -1.226471050e+02 -2.0388e-01 +9.0614e-03 +1.2130e-01 +8.0125e-01 -4.8784e-01 +3.4667e-01 -2.9770e-01 +1.4422e-01 -2.1808e-01 +4.9926e-01 -4.2901e-01 +9.7783e-02 +1.9301e-01 -7.6730e-01 -6.1687e-01 +7.1435e-02 +4.6305e-01 +1.2782e-01 +6.3476e-02 -3.7551e-01
