% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.171054599e+00 +8.171054599e+00 -9.437894540e+01 -9.437894540e+01 +2.0152e-01 +3.4610e-01 -6.2576e-01 -3.1195e-01 +2.3607e-01 -6.3903e-01 +5.8432e-01 +1.7649e-01 +3.3029e-01 -9.5445e-01 +1.4883e-01 +3.0457e-01 -1.1829e-01 -4.1172e-02 +7.9309e-01 -6.7184e-01 -2.6352e-01 -8.3992e-02 +3.3742e-03 -5.9125e-01
65 +4.603882545e+00 +4.603882545e+00 -9.794611746e+01 -9.794611746e+01 -2.6553e-01 +4.2444e-01 +6.3770e-01 -1.2713e-01 -1.1239e-01 -2.9293e-01 -4.1005e-01 -2.2380e-01 +2.1112e-01 +9.4007e-02 +1.8400e-01 -1.6489e-01 +6.2437e-01 +4.5585e-01 +8.1686e-01 +4.5425e-01 +5.2790e-01 +5.6840e-02 -6.4867e-01 -3.5629e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.656454926e+00 +9.656454926e+00 +8.134645493e+01 +8.134645493e+01 +1.5119e-02 +3.0291e-01 -6.7417e-01 -6.2227e-02 +5.7448e-01 -6.6851e-01 -9.3789e-01 +1.3853e-01 +2.6533e-01 -3.8251e-01 +8.9794e-01 -1.4562e-01 +4.1393e-01 +8.1874e-01 -2.2023e-01 +3.8903e-01 -3.0895e-01 +6.6439e-01 -9.0402e-02 -4.1945e-02
23 +4.334638512e+00 +4.334638512e+00 +7.602463851e+01 +7.602463851e+01 -2.9967e-01 +1.6184e-01 -1.8748e-02 +5.3665e-01 -5.8933e-01 +5.4655e-01 -5.3817e-01 -4.7404e-01 +8.1677e-02 -4.9144e-01 +5.2536e-01 -1.8219e-01 +5.4577e-01 -1.1124e-01 -6.3161e-01 +4.5084e-01 -5.3216e-01 +1.6211e-01 +4.9853e-01 +4.9649e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.595935788e+00 +8.595935788e+00 +2.226059358e+02 +2.226059358e+02 +1.1448e-02 +7.2615e-01 +1.8994e-01 +4.1958e-01 -6.8801e-01 -3.5442e-02 -5.1521e-01 -5.8288e-01 -3.6367e-01 +4.4911e-01 +5.7687e-01 +4.0434e-01 -1.1277e-02 +3.2389e-01 -3.8851e-01 +4.7665e-02 +7.4644e-03 -5.0836e-01 +1.5873e-01 -5.7740e-02
14 +5.867302718e+00 +5.867302718e+00 +2.198773027e+02 +2.198773027e+02 -3.9805e-01 -1.7015e-01 +4.8621e-01 +4.1014e-01 +8.6783e-01 -7.7593e-01 -8.1407e-01 +4.5352e-01 -2.9507e-01 +4.3489e-02 +2.1297e-01 -2.1857e-01 -2.7423e-01 -9.2762e-02 +1.8185e-01 +5.7977e-01 +2.3257e-01 -4.8193e-01 +9.7210e-02 -1.2250e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.693393589e+00 +8.693393589e+00 -4.978660641e+01 -4.978660641e+01 +2.8796e-01 +1.9205e-01 -2.5504e-01 +4.0816e-02 +5.5112e-01 -4.3098e-01 +6.9299e-01 -3.3159e-01 +4.8049e-01 -5.9300e-01 -7.4546e-01 +5.4236e-02 -3.8834e-01 -1.1458e-01 -4.6676e-01 +1.4897e-01 -5.4526e-01 +6.6595e-01 -1.0229e-01 +3.6732e-01
26 +6.132816685e+00 +6.132816685e+00 -5.234718332e+01 -5.234718332e+01 +6.9499e-01 +7.1192e-02 -6.5653e-02 -4.0185e-01 -1.1234e-01 +4.9404e-01 +5.4482e-02 -7.2111e-02 -5.0657e-01 -5.7615e-01 -7.9029e-01 +5.3793e-01 +1.3848e-01 -4.6871e-01 -3.8033e-02 -3.4008e-01 -3.2192e-01 +2.1246e-01 +2.6803e-01 -1.8177e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.370179059e+00 +8.370179059e+00 -6.047098209e+02 -6.047098209e+02 -3.1310e-01 +1.7419e-01 -6.1342e-01 +3.6789e-02 -2.7001e-01 +2.7587e-01 +3.7779e-01 -1.9147e-01 -4.5781e-01 -4.6764e-01 -6.9303e-01 +6.2910e-02 -3.6255e-01 +1.3209e-01 -3.4081e-02 +1.3655e-02 +8.8649e-01 +3.6502e-01 -1.0830e-01 +6.4841e-01
31 +5.501495698e+00 +5.501495698e+00 -6.075785043e+02 -6.075785043e+02 +6.8153e-01 -2.0000e-01 -1.9997e-01 +4.9373e-01 -8.2622e-02 -8.4248e-02 -3.6026e-01 -1.7750e-01 +4.6768e-01 +2.7234e-01 -4.1441e-01 -2.8766e-01 +5.2853e-01 +1.7094e-01 -6.3113e-01 +3.8617e-02 +1.8220e-01 -8.9148e-02 -5.8075e-01 -2.8987e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.722443323e+00 +9.722443323e+00 -9.902775567e+02 -9.902775567e+02 +4.8808e-01 +2.5865e-01 -2.4257e-01 -4.8442e-01 +1.2740e-01 +4.1868e-02 -1.9340e-01 +8.5407e-02 -2.9897e-01 -1.8730e-01 +5.8371e-01 +1.6467e-01 -2.7715e-01 -8.2558e-01 -8.1575e-01 +2.2407e-01 -2.6577e-01 -1.9592e-01 +7.3087e-01 +1.7411e-01
45 +6.041545411e+00 +6.041545411e+00 -9.939584546e+02 -9.939584546e+02 -8.7919e-01 -6.9922e-01 -3.6101e-01 +3.9821e-01 +4.6658e-01 -2.8718e-01 +5.2918e-01 +3.3518e-01 -2.5491e-01 +1.9301e-01 +2.7334e-01 -5.2354e-01 +3.4115e-01 +6.4236e-01 -2.0389e-01 +2.7913e-01 -1.0803e-02 -4.9493e-02 -1.9413e-01 +7.2181e-01
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.630359423e+00 +8.630359423e+00 -4.755496406e+02 -4.755496406e+02 -7.8464e-01 +5.0742e-01 -5.0460e-01 -5.7246e-01 +2.1143e-01 -2.4475e-01 +1.3454e-01 -3.1997e-01 +4.8221e-01 -5.6949e-01 -5.7076e-01 +4.1298e-01 -3.4886e-01 -1.1085e-01 +3.0222e-01 +9.1355e-02 -2.3999e-01 -5.2196e-01 +1.4763e-01 +3.8717e-01
