% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.831235734e+02 +6.831235734e+02 +2.210335734e+02 +2.210335734e+02 -4.2240e-01 -2.8312e-02 +2.1591e-01 +3.9141e-02 -6.7881e-01 +3.6562e-01 +5.4664e-02 -1.2777e-01 +1.1817e-01 -7.4470e-01 -1.5336e-01 -5.5350e-01 +4.7278e-01 -2.4926e-01 +1.9828e-01 +1.1412e-02 -4.2654e-01 -1.0577e-01 +3.0409e-01 -1.2625e-01
11 +6.064584097e+02 +6.064584097e+02 +1.443684097e+02 +1.443684097e+02 -5.9361e-01 -4.4639e-01 +3.6058e-01 -1.4124e-01 -4.0164e-01 -4.8139e-01 +5.0564e-01 +1.8305e-01 +1.3665e-01 +2.1729e-01 +6.2816e-03 -4.4864e-01 +4.9659e-02 +6.0251e-01 +2.0684e-01 -1.3486e-01 -4.4874e-01 +5.9855e-01 +9.1692e-02 -3.7115e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.717878477e+02 +6.717878477e+02 +7.494478477e+02 +7.494478477e+02 +6.7630e-01 -1.2310e-01 +1.3095e-01 -7.0998e-02 -4.0785e-01 -5.4459e-01 +5.2385e-01 +2.3705e-01 -1.7053e-02 -1.1161e-01 -1.0902e-01 +2.5152e-01 -4.0970e-02 -2.5249e-01 -1.0468e-01 +2.0127e-01 +4.8629e-01 -7.5775e-03 -1.4750e-01 +4.7017e-01
8 +6.117133824e+02 +6.117133824e+02 +6.893733824e+02 +6.893733824e+02 -1.3209e-03 +2.0706e-01 -4.9396e-01 +7.4862e-01 +1.8367e-02 -5.4782e-01 +4.8903e-02 -2.8352e-01 +5.4781e-01 -6.7233e-01 -4.1623e-01 -4.9754e-01 +5.0712e-01 +3.9367e-01 +1.5593e-01 -8.7516e-02 -6.0403e-02 +3.6997e-01 -3.4181e-01 -1.6079e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.308099320e+02 +6.308099320e+02 +7.464899320e+02 +7.464899320e+02 -9.0706e-02 -4.6840e-01 -6.6104e-01 -4.7699e-01 -6.8551e-01 -3.4760e-01 +6.9726e-02 +3.2861e-01 -2.4613e-01 -4.3909e-02 -4.6102e-01 -3.3809e-01 -4.3659e-01 +3.0535e-01 +4.0716e-01 +4.1531e-01 -1.1885e-01 +1.6174e-01 +7.4837e-01 -3.2177e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.659382777e+02 +8.659382777e+02 +8.622282777e+02 +8.622282777e+02 -5.6673e-01 -8.3972e-01 +1.7180e-01 -6.9986e-02 -4.1220e-01 +2.3483e-01 +4.5242e-01 +2.7729e-02 -5.2368e-01 +4.7615e-01 +4.2899e-02 -2.3103e-01 +7.2767e-02 +4.0400e-01 -1.5872e-01 +4.9304e-01 -5.6160e-01 +3.6334e-01 +1.7729e-01 +2.2681e-01
34 +6.235062685e+02 +6.235062685e+02 +6.197962685e+02 +6.197962685e+02 -1.9089e-01 +9.8544e-02 +2.7480e-01 -5.4471e-01 -7.6162e-02 +6.6514e-01 -5.1737e-01 +2.0474e-01 +4.3716e-01 -1.3320e-01 +4.1460e-01 +9.3127e-02 +1.4911e-01 +2.3409e-01 +5.9718e-01 -3.4483e-01 +1.6593e-01 -6.1538e-01 +1.6656e-01 -4.8011e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.781311249e+02 +6.781311249e+02 +8.103111249e+02 +8.103111249e+02 -6.5237e-01 +3.7864e-02 -2.0332e-01 +6.3715e-01 +5.2159e-01 -2.0436e-01 -3.2380e-01 -5.6323e-02 -3.8055e-01 +3.6970e-02 -7.3513e-02 -1.1122e-01 -7.3037e-01 -3.2598e-01 +2.6362e-01 +2.4074e-02 -7.9443e-01 +3.4182e-01 +2.2612e-01 -7.2381e-02
4 +5.092440475e+02 +5.092440475e+02 +6.414240475e+02 +6.414240475e+02 +3.1592e-01 -1.4084e-01 +9.1508e-01 -6.2513e-01 +2.1878e-01 -3.6201e-01 +8.0076e-02 +6.2835e-01 +4.1182e-01 +5.2677e-01 +8.1808e-01 -2.1918e-01 +1.3453e-01 +6.6512e-03 +2.2215e-01 +3.9556e-01 +1.9485e-01 +5.0487e-01 -1.5291e-01 +2.7382e-01
