% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.874182898e+01 +4.874182898e+01 +3.180182898e+01 +3.180182898e+01 -1.3825e-01 +1.3644e-01 -3.6891e-01 -3.2319e-02 -6.4372e-01 -2.6125e-01 -5.8980e-02 +7.3553e-03 +2.4078e-01 -2.9948e-02 -3.3299e-01 +8.4449e-02 +2.8452e-01 -1.3239e-01 -1.4790e-01 +3.3237e-01 +4.6725e-01 +1.0916e-01 +4.3675e-01 -3.6312e-01
11 +3.265025815e+01 +3.265025815e+01 +1.571025815e+01 +1.571025815e+01 -2.3879e-01 +1.5156e-02 +6.1912e-02 -7.3941e-03 +3.9853e-01 +1.5672e-01 -2.1555e-01 +7.1459e-01 +2.4833e-01 -4.5721e-01 +5.6246e-01 -3.8644e-01 +4.1235e-01 -4.8885e-01 -4.0748e-01 +2.9092e-01 -1.6375e-01 -6.6762e-01 -3.3872e-01 -1.4316e-02
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.227988088e+01 +1.227988088e+01 +3.108988088e+01 +3.108988088e+01 -3.2861e-01 +5.7148e-01 +4.0164e-01 +5.0664e-01 +3.2982e-01 -3.1901e-01 -5.4722e-01 -3.8822e-01 +2.4821e-01 -9.3109e-02 -3.2018e-01 +3.2633e-01 +8.7726e-02 +3.3961e-01 -3.8679e-01 +2.7479e-02 +3.9302e-01 +1.3727e-01 +9.4173e-02 +8.1219e-01
16 +9.453729781e+00 +9.453729781e+00 +2.826372978e+01 +2.826372978e+01 -3.3268e-01 -4.5216e-01 +7.3848e-01 -2.7264e-01 +4.7481e-01 -4.4897e-01 +6.5395e-01 -8.9790e-02 -2.6464e-01 +7.0457e-02 -6.7537e-01 +1.8443e-02 -5.0618e-01 -4.3589e-01 -7.3877e-02 -2.7489e-01 -9.1868e-02 +8.5027e-01 -2.4192e-03 -3.8138e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.945589145e+01 +4.945589145e+01 +3.226058915e+02 +3.226058915e+02 -7.9133e-01 -1.9699e-01 +2.7224e-01 +8.4191e-03 -4.1767e-01 -1.7457e-01 -3.4855e-01 +7.7039e-01 -1.7868e-01 -5.0935e-01 -3.0396e-01 -4.1973e-01 -5.6884e-01 +1.5094e-01 -1.5298e-01 -3.1491e-01 +3.8987e-01 -3.7178e-01 -2.3172e-01 -1.4340e-01
29 +3.222742536e+01 +3.222742536e+01 +3.053774254e+02 +3.053774254e+02 -1.0271e-01 +5.0491e-01 +2.5880e-01 -2.9827e-01 +2.9205e-01 +1.0666e-01 -7.9429e-02 -4.6625e-01 +2.0026e-01 +4.4723e-02 +3.7319e-01 -2.0864e-01 -1.0004e-01 -2.1286e-01 +1.9865e-01 -3.7054e-01 +1.3823e-02 +4.3581e-01 +4.5646e-01 -7.5038e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.402050688e+01 +1.402050688e+01 +5.120050688e+01 +5.120050688e+01 -4.0258e-01 -6.7770e-01 -3.1698e-01 +2.4667e-02 -3.0960e-01 +9.4316e-02 -9.4433e-02 -9.2884e-02 +1.1276e-01 -9.1785e-01 +5.5700e-01 -7.9865e-02 -2.0562e-01 -5.3216e-01 -2.5167e-01 +1.7889e-01 +3.2092e-02 -2.4132e-01 +8.9895e-02 +1.4818e-01
30 +8.329465768e+00 +8.329465768e+00 +4.550946577e+01 +4.550946577e+01 +2.1407e-01 +4.1217e-01 -9.0653e-03 -5.6524e-01 -3.1714e-01 -2.4421e-02 +3.8026e-01 +3.9061e-02 +7.4791e-01 +2.5234e-01 -7.6493e-01 -5.1203e-01 +2.0075e-01 +5.2637e-01 +3.4232e-01 +3.3233e-02 -3.3253e-01 -5.0576e-01 -5.0834e-01 -1.3352e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.408249666e+01 +1.408249666e+01 -1.338175033e+02 -1.338175033e+02 +1.1864e-01 -1.3130e-01 +3.1119e-01 +3.8912e-01 +3.1097e-01 +3.6107e-02 +2.6381e-01 -5.1436e-01 +5.8918e-01 -2.0325e-01 +3.7687e-01 +4.4657e-01 +3.1422e-02 -1.6063e-02 -1.2707e-01 -8.7211e-02 -3.5480e-01 +5.3354e-01 +8.7437e-01 +3.3792e-01
28 +9.987550447e+00 +9.987550447e+00 -1.379124496e+02 -1.379124496e+02 -1.0574e-01 +1.7302e-01 +1.7324e-01 +1.1998e-01 +2.2844e-01 -1.0790e-01 -1.6264e-01 +4.4270e-02 +5.2109e-01 +2.7993e-01 +2.3763e-01 +7.8626e-01 +3.3718e-01 +5.1729e-01 +5.3210e-01 -4.6699e-01 +3.2621e-02 -7.2383e-01 -8.5199e-01 +1.9172e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.557164256e+01 +1.557164256e+01 +1.318316426e+02 +1.318316426e+02 +1.5692e-01 +7.2217e-01 -1.4990e-01 +3.1455e-01 +1.6276e-01 -2.9039e-01 +2.3540e-01 +6.7588e-01 +1.8440e-01 -2.0957e-01 -1.7823e-01 -2.6182e-02 -4.4372e-01 -9.5071e-01 +5.5568e-01 +3.1726e-01 -1.8096e-01 +1.5953e-01 -2.7098e-01 -5.3907e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.169873182e+01 +1.169873182e+01 -9.883012682e+02 -9.883012682e+02 -1.1347e-01 -4.5123e-02 -1.2340e-02 +6.9467e-01 -2.4067e-01 +1.3999e-02 -6.1935e-01 -6.1030e-01 -7.2312e-02 -1.6337e-01 -1.3179e-01 -5.6830e-01 +9.0398e-02 -2.4475e-01 -7.3084e-01 +2.2106e-01 +3.9688e-01 +6.6498e-01 -9.2099e-01 -2.8965e-01
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.014468535e+01 +3.014468535e+01 -6.178531465e+01 -6.178531465e+01 +2.9948e-01 -1.5760e-01 -3.3737e-01 +2.8101e-01 +2.6064e-01 -4.6167e-01 -7.1474e-01 -3.8383e-02 +9.6283e-01 +2.3038e-01 -5.9101e-01 -5.5787e-01 -3.4908e-01 -1.3282e-01 -5.3652e-01 -4.6122e-01 -9.2443e-02 -5.0868e-01 +4.5131e-01 +2.6800e-01
