% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.778057569e+03 +1.778057569e+03 +1.870997569e+03 +1.870997569e+03 -9.5063e-01 +4.6697e-01 -1.5334e-01 -8.5414e-02 +1.4602e-01 +1.4174e-01 -4.2932e-01 -6.2171e-01 -2.4259e-01 +3.6617e-02 -4.4108e-01 -4.2644e-01 +2.9548e-01 +1.2274e-01 +4.4147e-01 -2.3670e-01 -2.1933e-01 +3.1434e-01 -5.3736e-01 +3.1808e-01
11 +1.356514156e+03 +1.356514156e+03 +1.449454156e+03 +1.449454156e+03 -4.4265e-01 -7.8724e-01 +3.6434e-01 -1.7742e-02 +7.1673e-02 +7.4812e-01 +1.2603e-01 -2.4138e-01 -6.6673e-02 +1.5886e-01 -2.3550e-01 +1.2945e-01 -4.9288e-01 -8.4631e-02 -2.8313e-01 +2.7317e-01 +7.5845e-01 -4.2455e-01 -8.8088e-02 +2.7266e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.979477853e+03 +2.979477853e+03 +3.014827853e+03 +3.014827853e+03 -9.4195e-01 -4.8854e-01 +1.7269e-01 -1.1680e-01 -2.6824e-01 -3.5374e-01 -2.1975e-01 +4.5225e-02 -2.2354e-02 +4.2047e-02 -6.3436e-01 +5.8758e-01 -8.1138e-01 -2.1006e-01 -2.7010e-01 -4.8234e-01 +6.7125e-01 +4.9874e-01 -5.2772e-01 +2.5050e-01
14 +2.368820174e+03 +2.368820174e+03 +2.404170174e+03 +2.404170174e+03 +1.9112e-01 -1.1535e-01 +7.0232e-01 +5.3968e-01 -1.4311e-01 +1.1420e-01 +1.8006e-01 +9.5389e-02 +7.3647e-01 +2.7800e-01 -2.4635e-01 -3.4511e-01 -1.4135e-02 -5.3680e-01 -4.8407e-02 +4.6883e-01 +2.6425e-01 +3.3066e-02 +1.1157e-01 -2.8417e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.521578151e+02 +8.521578151e+02 +8.559778151e+02 +8.559778151e+02 -6.8072e-01 -3.7821e-01 -8.4568e-02 -2.1792e-01 +3.0884e-01 -2.0161e-02 +9.3295e-02 -1.9185e-01 -7.9701e-03 +2.3679e-01 +5.3052e-01 +2.9885e-01 +4.0284e-01 -7.0258e-02 +3.5369e-01 -1.3217e-01 +2.6516e-01 +3.9218e-01 -2.4516e-01 -1.7755e-01
5 +6.243732306e+02 +6.243732306e+02 +6.281932306e+02 +6.281932306e+02 +4.8873e-01 -8.4293e-01 +2.1501e-01 -3.5183e-01 -2.0322e-01 +1.5593e-01 -3.8177e-01 +6.9528e-01 +1.0482e-01 +1.6530e-01 +5.9701e-01 -1.3627e-01 -5.1388e-01 +4.5704e-01 +6.2433e-01 -1.8129e-01 -4.2814e-01 -3.2781e-01 +9.7426e-03 +2.4814e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.434366877e+03 +1.434366877e+03 +1.456116877e+03 +1.456116877e+03 +2.3201e-01 +3.3972e-01 +1.5112e-01 -6.6729e-03 +3.2766e-01 +3.0162e-01 -3.4323e-01 +2.1945e-01 +4.6269e-01 -5.2026e-01 +2.3951e-01 -3.3810e-01 -3.0706e-01 -6.1321e-01 +5.9941e-01 +2.2883e-01 -6.6522e-01 -3.5331e-01 +1.0978e-02 -3.0490e-01
6 +8.827414921e+02 +8.827414921e+02 +9.044914921e+02 +9.044914921e+02 +7.3561e-01 +7.6686e-02 -3.2561e-01 +9.7512e-01 -3.4134e-01 -2.0943e-01 -6.5141e-01 -9.0699e-01 +4.1161e-01 +1.3299e-01 +7.3519e-01 +1.2161e-01 +3.1053e-01 -1.9920e-02 -3.0494e-01 -4.4339e-01 -4.2101e-01 -1.9920e-01 +3.4812e-01 -3.7252e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.367491494e+02 +6.367491494e+02 +7.015391494e+02 +7.015391494e+02 -1.5376e-01 +1.0549e-01 +4.4564e-01 +3.2015e-01 -3.6928e-01 -6.5791e-01 +6.5485e-02 +7.0784e-01 -5.9608e-01 -5.3139e-01 +5.0178e-02 -6.9713e-02 +2.7742e-01 +2.6398e-01 -1.7110e-01 +3.0572e-01 +3.9863e-01 -7.0141e-01 -5.8778e-01 -2.3822e-02
