% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.975306570e+05 +4.975306570e+05 +4.976069270e+05 +4.976069270e+05 +1.6329e-01 +6.1415e-01 +8.5183e-01 -4.1723e-01 +1.6196e-01 -2.4154e-01 +3.4523e-01 -5.7907e-01 +7.5869e-01 +2.2068e-01 +1.1416e-01 +4.0549e-01 +4.3887e-01 +8.7688e-02 -6.6583e-01 +3.3819e-01 -2.9510e-01 -1.4587e-01 +4.6794e-01 -3.4224e-01
4 +6.919449914e+04 +6.919449914e+04 +6.927076914e+04 +6.927076914e+04 -6.0597e-01 -4.4215e-01 +6.4595e-01 -6.9333e-01 +6.7776e-02 -1.7188e-01 -2.0386e-01 +6.5858e-02 +9.7023e-01 -2.5437e-01 +1.2233e-01 +3.4118e-01 +7.7805e-01 -2.9703e-01 -5.4815e-01 +6.2394e-02 +7.1508e-01 -5.0874e-01 +2.5634e-01 +1.3672e-02
11 +3.530633578e+04 +3.530633578e+04 +3.538260578e+04 +3.538260578e+04 +3.8842e-01 -7.5671e-02 +1.4317e-02 +5.5230e-01 -4.0203e-01 +4.7091e-01 +3.6333e-01 -6.6194e-01 -1.3231e-01 +1.5476e-01 +6.8688e-01 +5.3642e-01 +8.9689e-01 -2.8059e-01 +9.0730e-01 -4.4257e-01 +7.8770e-01 -2.7678e-01 +5.6469e-01 +4.2271e-02
22 +5.677083535e+02 +5.677083535e+02 +6.439783535e+02 +6.439783535e+02 +1.7741e-01 -2.1304e-01 -5.1306e-01 -1.8695e-01 +2.3809e-01 +5.4576e-01 +1.5317e-01 -5.2734e-01 +5.7521e-01 -2.8676e-01 -2.0146e-01 +7.0218e-01 -8.8403e-01 +4.3088e-01 +2.6384e-01 +3.9343e-01 +3.1365e-01 +6.2545e-01 +1.7599e-01 +2.1647e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.499562452e+05 +3.499562452e+05 +3.499336952e+05 +3.499336952e+05 -1.6048e-01 +1.7187e-01 +9.8615e-02 -3.4747e-01 +1.0851e-01 +5.3115e-01 -2.3287e-01 -1.1859e-01 +2.3884e-01 +2.5982e-01 +4.4746e-01 +5.8660e-01 -8.1476e-02 -6.5754e-01 -9.7623e-02 -5.2229e-01 +7.6578e-02 -3.2791e-01 +2.4341e-01 +5.7587e-01
2 +2.264475658e+05 +2.264475658e+05 +2.264250158e+05 +2.264250158e+05 -5.6985e-01 +4.2401e-01 -1.7241e-01 +1.0212e-01 +1.2076e-01 -5.5539e-02 +5.8480e-01 -5.7082e-01 -4.9904e-01 +1.2624e-01 +4.3484e-01 +8.6481e-01 +7.7251e-01 -4.4585e-01 -5.8713e-01 -1.0419e-02 -6.8098e-01 -3.4493e-01 +1.8636e-01 -3.6314e-02
3 +1.326554440e+05 +1.326554440e+05 +1.326328940e+05 +1.326328940e+05 -4.0074e-01 -4.4340e-01 -3.3257e-02 +9.2489e-02 -1.5706e-01 +5.4312e-02 +1.2640e-01 -2.1888e-01 -3.9140e-01 +4.2203e-01 +6.8439e-01 +7.0290e-01 +9.0758e-02 +2.2406e-01 +5.8146e-03 -7.7388e-03 +5.1935e-01 +4.4413e-01 -8.3762e-02 +5.2358e-01
5 +1.322735698e+03 +1.322735698e+03 +1.300185698e+03 +1.300185698e+03 +8.1587e-02 -4.8712e-01 +3.3805e-01 +7.1342e-02 +7.1266e-01 +5.3879e-01 -5.7115e-01 +1.9391e-01 -1.3080e-01 -4.5671e-01 -7.7644e-01 -4.7578e-01 -4.5667e-01 -2.8136e-02 -6.7998e-02 +8.2703e-01 -9.6816e-01 +8.6564e-01 +1.4644e-01 -2.1446e-01
15 +1.074831974e+02 +1.074831974e+02 +8.493319740e+01 +8.493319740e+01 +3.2619e-01 +3.3548e-01 -7.7600e-01 -5.5185e-01 -3.9862e-01 +9.2271e-01 +2.8790e-01 -1.6377e-01 +1.0145e-01 -1.9199e-01 -2.6817e-01 -5.5065e-01 -4.7231e-01 -2.6584e-01 +3.2210e-02 -7.7441e-01 -2.6973e-01 +5.8625e-01 +8.3677e-01 +4.1649e-02
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.081523024e+05 +3.081523024e+05 +3.081659624e+05 +3.081659624e+05 -3.8802e-01 -7.9433e-01 +2.9901e-01 -1.9705e-01 +3.5863e-01 +3.3601e-01 -1.8708e-01 -4.9870e-01 -4.8461e-02 -3.1789e-01 +5.1775e-01 -3.8222e-01 +5.5365e-01 -6.5672e-01 +4.3753e-01 +2.2006e-02 +2.6350e-01 +7.8678e-01 +8.0721e-02 -5.3907e-02
2 +1.503931682e+05 +1.503931682e+05 +1.504068282e+05 +1.504068282e+05 -4.0559e-01 +2.3831e-01 +3.4132e-01 -7.9753e-02 -4.2579e-01 -2.4986e-01 -3.5027e-02 -3.7433e-01 -2.4029e-01 +8.2240e-01 -1.6018e-01 -5.9460e-01 +2.7993e-01 +2.2831e-01 -1.8364e-01 -3.8272e-01 -5.5312e-02 +1.6819e-02 +4.1960e-01 -1.9548e-01
11 +4.909335241e+03 +4.909335241e+03 +4.922995241e+03 +4.922995241e+03 +1.1458e-01 -4.6541e-01 +4.6602e-02 -9.9692e-02 +3.6366e-01 -5.8918e-01 -2.3887e-01 -6.9745e-01 -4.1119e-02 +1.9032e-01 -6.4246e-01 -1.9124e-01 +3.2308e-01 -1.0918e-01 +3.7076e-02 +1.7912e-01 -9.5578e-02 -5.0432e-01 -6.8469e-01 -5.2471e-01
14 +1.613044848e+03 +1.613044848e+03 +1.626704848e+03 +1.626704848e+03 -1.1209e-01 +6.2946e-01 +2.2311e-01 -2.8450e-01 +5.8505e-01 -1.5652e-01 +6.6227e-01 +4.2894e-01 +1.8580e-01 +2.2451e-01 +6.9582e-01 -1.8797e-01 -1.8761e-01 +4.4625e-01 +2.9699e-01 +6.8919e-01 -6.5902e-02 -1.0821e-01 -2.4615e-01 -5.3784e-02
60 +8.081125154e+02 +8.081125154e+02 +8.217725154e+02 +8.217725154e+02 +3.6170e-01 +5.8850e-01 -3.0426e-01 -4.5103e-01 -3.6923e-01 -6.0944e-01 -6.9530e-01 -2.5829e-02 +6.6210e-02 -2.6021e-01 +1.8823e-01 +7.6500e-01 -6.1439e-01 -5.1249e-02 +6.9915e-01 -5.8741e-02 +3.6295e-01 -6.2935e-01 +7.6729e-02 +5.9645e-01
91 +3.680512144e+02 +3.680512144e+02 +3.817112144e+02 +3.817112144e+02 -8.1278e-02 +4.9770e-01 -2.9383e-01 +1.8405e-01 +3.1293e-01 +3.2099e-01 -4.6682e-01 +3.2077e-01 +6.5698e-02 +6.6190e-01 +9.6935e-01 +3.3401e-01 -2.1859e-01 +6.4872e-01 -1.5755e-02 -3.7092e-01 -2.3284e-03 +5.5749e-01 -8.8322e-01 +3.7903e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.045751580e+06 +2.045751580e+06 +2.046689420e+06 +2.046689420e+06 -2.0299e-01 -1.5867e-01 -1.6398e-01 -1.0856e-01 +5.0606e-01 -2.5057e-01 +3.1290e-01 -3.7890e-01 -4.2362e-01 +6.1095e-02 -5.5234e-01 -1.6428e-01 -3.0067e-01 -3.9208e-01 -4.1971e-01 -2.8334e-01 -3.2444e-01 +3.4629e-01 +1.0958e-01 +1.5510e-01
2 +5.495235065e+05 +5.495235065e+05 +5.504613465e+05 +5.504613465e+05 -1.2838e-01 +4.9388e-01 -1.0479e-01 +6.1467e-01 +9.3903e-01 -3.0011e-01 -3.4431e-02 -3.4305e-01 -2.3287e-01 -3.2144e-01 -2.0895e-01 -8.3412e-02 +1.5487e-01 -3.9657e-01 -4.7915e-01 +5.6794e-01 -5.0806e-01 -3.9951e-02 -6.6871e-02 +6.1553e-01
11 +3.202415547e+05 +3.202415547e+05 +3.211793947e+05 +3.211793947e+05 -3.8686e-01 +6.8121e-01 -3.4091e-02 -8.9164e-01 +5.9626e-02 +3.9124e-01 -2.1826e-01 -7.7863e-02 -4.7775e-01 -6.7163e-01 -1.7898e-01 -8.3155e-01 -4.4149e-01 +5.8546e-01 +1.7198e-01 -3.2266e-01 +3.7150e-01 +2.1056e-01 +5.7250e-01 -7.8789e-02
93 +2.589957465e+04 +2.589957465e+04 +2.683741465e+04 +2.683741465e+04 -5.2649e-01 +2.6077e-01 +7.7653e-01 +2.8392e-01 -4.5529e-02 -6.3655e-02 +2.9271e-01 +7.6153e-01 -1.3928e-01 -8.2657e-01 -3.7346e-01 +2.5834e-02 -2.8659e-01 +5.2206e-01 +6.4595e-01 +9.3331e-01 +6.1300e-01 -3.5093e-01 -2.9610e-01 +8.8733e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.158218302e+06 +2.158218302e+06 +2.158139582e+06 +2.158139582e+06 +8.1601e-01 -9.5434e-01 +1.3890e-01 +8.6785e-02 +3.4139e-01 -2.0137e-01 -2.0960e-01 -5.6026e-01 -3.7359e-01 -4.3408e-01 -4.4612e-01 +5.7334e-01 -1.1504e-01 -2.5555e-02 -2.5328e-01 -6.2304e-02 -4.5867e-01 -3.2311e-01 +6.7844e-01 -9.1963e-01
4 +1.577941893e+06 +1.577941893e+06 +1.577863173e+06 +1.577863173e+06 +1.4073e-01 -4.8549e-02 -3.7184e-01 +3.2598e-01 -8.3096e-01 +3.1115e-01 -9.4276e-02 -5.0860e-01 -2.7135e-01 +2.4699e-01 -4.5582e-01 -2.4725e-01 +3.6779e-01 -2.0240e-01 -6.8262e-01 +5.1155e-01 -2.0719e-01 +6.7265e-01 +8.8296e-02 -3.9737e-01
