% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.665594158e+03 +1.665594158e+03 +1.758534158e+03 +1.758534158e+03 -5.5423e-01 +7.4117e-02 +2.5022e-01 -4.4435e-01 -1.6727e-01 +6.8922e-01 -7.2590e-01 +6.2386e-01 -4.0447e-01 -4.8711e-01 -1.3129e-01 -5.7768e-02 +2.0920e-01 +3.9039e-01 +7.3968e-01 -7.4523e-02 +8.4011e-01 -6.0226e-01 +1.8316e-01 +8.5270e-02
10 +1.513628110e+03 +1.513628110e+03 +1.606568110e+03 +1.606568110e+03 -1.0280e-01 -2.0144e-01 +2.4856e-02 +3.0888e-01 -7.2125e-02 -9.3166e-02 -2.0449e-01 +4.9314e-01 +4.3192e-01 +6.0668e-01 +8.9367e-03 -5.8243e-01 +5.2110e-01 -8.2261e-01 +3.1004e-01 -5.7303e-01 -1.7031e-01 -5.7946e-02 -6.2125e-01 -1.7329e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.723546879e+03 +2.723546879e+03 +2.758896879e+03 +2.758896879e+03 -2.5720e-02 +6.5318e-01 -2.2393e-01 -2.4870e-01 -3.4256e-01 -9.6718e-03 -4.4653e-01 -3.6496e-01 -1.2912e-02 -4.8703e-01 -5.9108e-01 +9.8414e-02 -1.7573e-01 +2.7711e-01 +7.0381e-02 +2.5563e-02 -2.1349e-01 -2.0602e-01 +5.4942e-01 -3.1379e-01
21 +2.436482593e+03 +2.436482593e+03 +2.471832593e+03 +2.471832593e+03 +3.8893e-01 +4.0243e-01 -1.0937e-01 +2.8243e-01 +1.8596e-01 -4.0803e-01 +1.5522e-01 -8.2971e-02 -4.8545e-01 +9.4699e-01 -5.7972e-01 +1.3136e-01 -8.2627e-02 -3.0656e-01 +1.2306e-01 -3.3416e-02 +3.7313e-01 +7.2963e-01 +6.4409e-01 -7.3003e-02
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.965712749e+02 +8.965712749e+02 +9.003912749e+02 +9.003912749e+02 -1.9386e-01 +2.1886e-01 -4.6924e-01 -3.9294e-02 -3.1426e-01 +2.3338e-02 -2.3646e-01 +9.3470e-02 +1.2137e-01 -3.5011e-01 -5.9145e-01 -3.8373e-01 -1.6975e-01 -4.7531e-01 -6.7540e-02 +4.9666e-01 +2.7840e-02 -6.7296e-02 -3.6841e-01 -1.4798e-01
10 +6.199090664e+02 +6.199090664e+02 +6.237290664e+02 +6.237290664e+02 -1.0180e-01 -2.6199e-01 +1.1515e-01 -5.0508e-01 +2.3644e-01 -1.7745e-01 -1.6972e-01 +3.8539e-01 -2.6334e-01 +5.7524e-01 +4.9076e-01 +5.3414e-02 -1.2922e-01 -1.0715e-01 +4.0953e-01 -3.4437e-01 -3.6059e-01 -4.5366e-01 +5.1939e-01 -6.6354e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.385364696e+03 +1.385364696e+03 +1.407114696e+03 +1.407114696e+03 -4.4839e-02 +8.9051e-01 -7.2405e-01 +8.3263e-01 -1.5549e-01 +9.4686e-02 -1.5932e-01 +1.0717e-01 -2.6128e-02 -6.6636e-01 +2.8327e-01 -7.4560e-01 +4.3614e-01 +1.0200e-01 +1.2373e-01 +1.0052e-01 -1.0376e-01 +5.7730e-01 +2.7056e-01 -3.1659e-01
