% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.165058394e+01 +9.165058394e+01 +1.711305839e+02 +1.711305839e+02 +6.9776e-01 -5.9588e-01 -1.1685e-01 -2.8743e-01 +5.2691e-01 +4.6867e-01 +4.1789e-01 -2.5163e-01 -7.3492e-01 -3.3008e-01 -4.0663e-01 +5.0310e-01 -3.8079e-01 -3.3607e-01 -4.3620e-01 +1.8933e-01 +3.2255e-01 +1.2213e-01 -3.7947e-01 -1.7719e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.338516917e+02 +1.338516917e+02 +5.283316917e+02 +5.283316917e+02 -2.1649e-02 +3.4041e-01 +9.5334e-02 +8.0397e-01 +9.3453e-02 -2.1504e-01 +1.4586e-01 -1.0761e-01 +1.5936e-01 -2.3700e-01 +1.4137e-01 -3.3145e-01 -2.1633e-01 +6.0830e-01 -6.2386e-01 -1.2904e-01 -1.5698e-01 -3.9514e-01 +1.2422e-01 -7.6019e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.252203784e+02 +1.252203784e+02 -1.218896216e+02 -1.218896216e+02 -6.8067e-01 -3.0304e-01 +2.4692e-01 +8.2978e-01 +3.9705e-01 -7.7893e-01 +1.4896e-01 +8.6689e-02 -2.9493e-01 +8.7659e-01 -6.2374e-02 +2.3438e-01 -3.5998e-01 +2.8478e-01 +4.5709e-01 +7.2251e-01 +3.5438e-01 +1.3681e-01 -1.7743e-01 -2.8308e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.137052328e+02 +1.137052328e+02 -3.833476719e+01 -3.833476719e+01 -1.3141e-01 +2.7967e-01 +6.6606e-01 -1.7642e-01 +2.6395e-01 -3.7692e-01 +1.7727e-01 -2.0543e-01 +5.1468e-01 +1.5465e-01 -9.7919e-02 +1.8145e-01 -6.4430e-02 +1.9789e-03 +6.4320e-03 +4.0715e-02 -3.8598e-01 -3.8632e-01 -6.9399e-01 +1.5010e-01
8 +9.725057800e+01 +9.725057800e+01 -5.478942200e+01 -5.478942200e+01 -4.0997e-02 +1.7777e-01 -1.3895e-01 +4.6512e-01 +5.9524e-01 -3.1813e-01 -7.2848e-01 -2.8223e-01 -3.4125e-01 +9.1319e-01 -7.8115e-01 +8.0171e-02 +1.4903e-01 -1.1892e-01 +4.6671e-01 -1.1985e-01 +3.4531e-01 -1.8427e-02 -3.6037e-01 +1.1609e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.682525497e+01 +6.682525497e+01 +4.157525497e+01 +4.157525497e+01 -2.6687e-01 -8.1860e-02 -3.9619e-01 +6.0653e-01 +5.7144e-01 +3.4684e-01 -1.0187e-01 -2.8628e-01 -3.3553e-01 -7.6918e-01 +6.1824e-01 +6.2745e-01 -3.0728e-01 +8.4748e-02 +1.0580e-01 -2.3116e-01 -8.8527e-02 +2.8467e-01 -4.1340e-01 +7.6993e-01
8 +6.301194482e+01 +6.301194482e+01 +3.776194482e+01 +3.776194482e+01 -1.0662e-01 +1.4130e-01 -1.5292e-01 -4.7295e-02 +2.9608e-01 -3.9773e-01 -2.5572e-01 -6.8461e-01 +5.7258e-01 -4.6080e-02 +2.9150e-01 -4.4158e-01 -9.8111e-02 -4.0158e-01 +5.6970e-01 -2.5780e-01 +7.1895e-01 -7.6930e-01 +2.9563e-01 -3.6304e-02
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178596960e+02 +1.178596960e+02 +1.200896960e+02 +1.200896960e+02 -3.5448e-01 -2.1760e-01 -3.8407e-01 +2.2509e-01 +2.2184e-01 -4.3827e-03 -2.5709e-01 -1.5806e-01 +1.0055e-01 +3.3537e-01 +6.5676e-01 +1.3403e-01 -2.5940e-02 +1.1004e-01 +6.9155e-01 +2.8855e-01 -5.4491e-02 +1.9498e-01 -2.1345e-01 -3.9460e-01
52 +9.931732626e+01 +9.931732626e+01 +1.015473263e+02 +1.015473263e+02 +6.8362e-02 +1.6014e-01 +7.1205e-01 -6.5694e-02 +1.5235e-01 -3.0607e-02 -2.0359e-01 +5.7544e-01 +3.3921e-01 +1.8217e-01 -2.7444e-01 +7.8517e-02 -1.6088e-01 -5.7067e-01 -2.2037e-02 -6.0943e-01 +8.8684e-01 +2.2973e-01 -4.2267e-01 +1.9460e-01
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.475642143e+01 +8.475642143e+01 +7.167642143e+01 +7.167642143e+01 -3.2146e-01 -1.4959e-01 +4.1930e-01 +7.5446e-02 +4.4609e-02 +1.5078e-01 -2.3293e-01 -7.1740e-01 +2.7822e-01 +8.6915e-01 +4.7485e-01 -1.7392e-01 -9.7853e-02 -3.3096e-01 -7.0289e-01 -3.1394e-01 -2.9827e-01 -6.3341e-03 +4.5141e-01 +4.8125e-01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046161921e+02 +1.046161921e+02 +3.717761921e+02 +3.717761921e+02 -4.9716e-01 +6.6836e-02 +5.6178e-02 -1.5257e-01 +8.9501e-01 -1.3932e-01 +2.0708e-01 -7.6015e-02 +1.9340e-01 +8.9971e-02 +4.0902e-01 -1.5278e-01 +3.3451e-01 +5.0960e-01 +2.0119e-01 -7.4912e-01 -1.0182e-01 -7.8862e-02 +3.4360e-01 +2.1114e-01
3 +9.755766903e+01 +9.755766903e+01 +3.647176690e+02 +3.647176690e+02 -6.4182e-01 +2.5494e-01 +3.2678e-01 -8.0943e-02 +4.4940e-01 +9.5773e-02 +1.3813e-02 -1.5448e-01 +4.9381e-02 +2.4231e-01 -8.0545e-01 -3.6653e-01 +2.3920e-01 +1.7818e-01 -3.8207e-01 +6.7118e-01 +2.7885e-01 +1.8192e-01 +2.5095e-01 +3.1247e-01
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.814383309e+01 +9.814383309e+01 +1.018538331e+02 +1.018538331e+02 -4.3356e-01 -6.5315e-01 -8.7687e-01 -8.0887e-01 -1.2470e-01 +1.2611e-01 +5.5531e-01 +4.1075e-01 +2.3501e-01 +3.2627e-01 -1.3090e-01 -1.5673e-01 -4.5647e-01 +6.1874e-01 -2.9218e-01 +6.2923e-01 -8.3729e-01 +1.1390e-01 -1.8367e-01 +6.1803e-01
