% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.863140988e+05 +2.863140988e+05 +2.863903688e+05 +2.863903688e+05 +9.7576e-02 -5.1687e-01 -8.9007e-02 -4.4151e-01 +3.1681e-01 +5.5224e-01 -1.2041e-01 +5.5423e-01 +2.3971e-01 +7.6371e-02 +5.9597e-02 +9.2747e-03 -4.7835e-01 +2.6575e-01 +2.1663e-01 +6.8032e-01 +2.5210e-01 +2.5733e-01 -4.3171e-01 +1.3344e-01
4 +2.118441297e+05 +2.118441297e+05 +2.119203997e+05 +2.119203997e+05 -5.4178e-01 +1.9159e-01 -2.6671e-01 -1.1854e-01 +6.9309e-01 +6.7146e-02 +3.4015e-02 +3.6634e-01 +6.7028e-02 -2.7346e-01 -2.7200e-01 +7.4525e-01 -2.6979e-01 +3.0127e-01 +6.7926e-01 -4.9928e-01 +2.7496e-01 +1.2122e-01 -2.2008e-01 -3.3286e-01
10 +1.050898019e+05 +1.050898019e+05 +1.051660719e+05 +1.051660719e+05 -1.4203e-02 -4.0875e-01 +2.0912e-01 +5.9746e-01 -4.2232e-01 +1.2645e-01 -3.2573e-01 -7.7673e-01 +1.7979e-01 +5.7290e-01 +1.2312e-01 +3.3421e-01 +6.7861e-01 +6.8177e-01 -6.9338e-01 -1.0551e-01 -1.9360e-01 -2.4236e-01 -6.2632e-01 -2.9445e-01
16 +2.019994826e+04 +2.019994826e+04 +2.027621826e+04 +2.027621826e+04 -2.6243e-01 +3.7716e-02 -7.0337e-01 +1.9033e-02 +1.1504e-01 -2.4983e-01 +1.6855e-01 -4.6703e-01 +1.7288e-02 -6.9496e-01 -3.7359e-01 +4.4819e-01 +3.8964e-01 -3.8586e-01 -5.4161e-01 -9.8868e-02 +7.5266e-03 -4.2580e-02 -2.0875e-01 +5.7975e-01
45 +5.061230358e+03 +5.061230358e+03 +5.137500358e+03 +5.137500358e+03 +2.9272e-01 -4.7414e-01 -3.8367e-01 +1.6014e-01 +2.8413e-01 +5.8109e-01 -1.1569e-01 -2.5459e-01 +1.8508e-01 -1.7425e-01 -1.5065e-01 +6.8695e-01 +6.5328e-01 -2.8820e-02 +2.5260e-01 -6.5265e-01 -2.4878e-01 +6.6111e-02 +2.8776e-01 -7.0220e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.610984158e+05 +3.610984158e+05 +3.610758658e+05 +3.610758658e+05 +3.2145e-01 -8.7236e-01 +4.1676e-01 -3.3587e-02 -5.4509e-01 -6.4317e-01 +2.0759e-01 -1.1838e-01 +6.3691e-01 +8.7234e-02 -9.8473e-02 -2.9682e-01 +2.9333e-02 -1.3337e-01 +6.3533e-01 -1.4795e-01 -7.5688e-01 -1.3957e-01 -3.0205e-01 +2.2706e-01
2 +1.597498621e+05 +1.597498621e+05 +1.597273121e+05 +1.597273121e+05 +6.2146e-01 -3.6451e-01 +7.3707e-01 +3.1722e-02 -2.0393e-01 +1.7999e-01 -4.3714e-01 +2.2466e-01 +4.9097e-01 -3.2349e-01 +7.9002e-01 -2.4719e-01 +3.7974e-01 +3.9005e-03 -3.0028e-01 -2.4672e-01 -6.0203e-01 -1.9200e-01 -2.7381e-01 -4.2411e-01
4 +4.152823341e+04 +4.152823341e+04 +4.150568341e+04 +4.150568341e+04 +2.2166e-01 +5.2149e-01 -2.4748e-01 +5.4264e-01 +2.1646e-01 -2.3459e-01 -5.7519e-01 -7.3749e-01 -2.5152e-01 +3.3698e-01 -2.9655e-01 -6.2927e-01 +8.3471e-01 +6.4039e-01 -2.8111e-01 +1.0418e-01 +2.1012e-01 +3.4314e-01 +1.0873e-01 -2.3029e-01
5 +4.536308787e+02 +4.536308787e+02 +4.310808787e+02 +4.310808787e+02 -3.1728e-02 +5.4238e-02 -1.5680e-02 +2.6512e-01 +1.7035e-01 -8.1917e-02 +6.2739e-02 -1.0833e-01 -1.3886e-01 -1.6083e-01 +7.2627e-02 -8.3146e-01 -1.5576e-01 +4.0553e-01 -1.2913e-01 -2.1646e-01 -7.1303e-01 -4.1580e-02 -3.5574e-01 +5.5111e-01
87 +9.768215360e+01 +9.768215360e+01 +7.513215360e+01 +7.513215360e+01 +5.3462e-01 -5.2060e-01 -4.0892e-01 -1.9930e-01 -7.7616e-01 +2.1462e-01 +5.2084e-01 -2.9267e-02 +2.5890e-01 +9.2399e-03 +5.8870e-01 -2.8762e-01 -3.2099e-01 +4.4269e-01 +3.7180e-01 +5.5633e-01 +3.6060e-01 -5.8437e-01 -3.8444e-01 +5.1094e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.468343360e+04 +3.468343360e+04 +3.469709360e+04 +3.469709360e+04 -3.7224e-02 -1.8175e-01 +3.0965e-02 -5.9484e-02 +1.9013e-01 -1.7213e-02 +1.6442e-01 +3.1265e-01 +7.1948e-01 +2.2091e-01 +3.3819e-01 +6.8185e-01 -2.0262e-01 +3.9527e-02 +6.8847e-01 -1.3388e-01 -3.3883e-01 +1.6761e-01 +5.9329e-02 -2.0779e-01
2 +3.909063369e+03 +3.909063369e+03 +3.922723369e+03 +3.922723369e+03 -2.9620e-02 -7.6924e-01 -2.9196e-01 -3.2454e-02 +1.9780e-01 -2.8760e-01 -1.7205e-01 +1.9742e-01 +5.7423e-01 +9.6848e-02 +1.3298e-01 +4.6746e-05 -1.4938e-01 -7.9228e-02 +3.0242e-01 -5.8921e-01 +2.4114e-01 +8.8145e-02 -7.4674e-01 -1.1736e-01
91 +2.817742566e+02 +2.817742566e+02 +2.954342566e+02 +2.954342566e+02 -3.6322e-01 +4.2290e-01 -2.7745e-01 -8.0980e-02 +6.2993e-02 -3.9207e-02 -5.6388e-01 -2.7924e-01 -2.5227e-01 +8.7732e-01 -6.9361e-02 -5.0632e-01 -6.4463e-01 +4.1350e-01 -3.8556e-01 -6.6717e-02 +4.4070e-01 +3.3841e-01 -1.7716e-02 +2.2125e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.494741391e+06 +2.494741391e+06 +2.495679231e+06 +2.495679231e+06 -1.0097e-01 -1.4762e-01 +6.6101e-01 -6.9911e-01 +3.0178e-01 -7.9972e-01 +4.5935e-01 +3.0090e-01 +5.6840e-01 -1.4710e-01 +4.5308e-01 -5.5435e-01 -2.6012e-01 +3.7866e-01 -1.9947e-01 -5.8264e-02 -4.1994e-02 -6.1959e-01 -5.3792e-01 -5.2869e-01
2 +8.651015505e+05 +8.651015505e+05 +8.660393905e+05 +8.660393905e+05 +2.1311e-02 +2.4371e-01 -8.0773e-02 -2.5375e-01 +3.5865e-01 +8.5765e-02 -1.3802e-01 +3.9773e-01 -6.1207e-01 +3.0560e-01 -4.7185e-01 +3.0853e-01 +3.0697e-01 -4.2963e-02 +3.6051e-01 +6.5365e-02 -3.4299e-01 -1.7114e-02 +3.2530e-01 +3.4502e-01
5 +6.228263737e+05 +6.228263737e+05 +6.237642137e+05 +6.237642137e+05 -2.1662e-01 +4.1888e-01 +5.5558e-02 +6.3491e-01 +5.2536e-01 +2.4214e-01 +8.1347e-02 -4.0097e-01 -3.9960e-02 -8.4109e-02 -8.7445e-02 -1.7980e-01 +1.3486e-01 +2.1870e-01 +8.8441e-02 +1.7269e-01 -4.4814e-02 -4.4820e-03 +8.3768e-01 +2.2859e-02
36 +5.410103148e+04 +5.410103148e+04 +5.503887148e+04 +5.503887148e+04 -7.6241e-01 +1.0155e-01 -2.5084e-02 -2.0587e-01 +4.5475e-01 -8.5557e-01 -8.2933e-01 +4.3329e-01 -7.9299e-01 -3.5766e-01 +5.3832e-03 +6.8070e-01 -7.4367e-01 -1.3189e-01 +5.1788e-02 +6.5774e-01 -6.7558e-01 -6.4477e-01 +7.4841e-01 +1.1403e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.125306329e+06 +2.125306329e+06 +2.125227609e+06 +2.125227609e+06 +2.3729e-01 +4.0955e-01 -1.2805e-01 -1.8008e-01 -2.6103e-01 -1.4929e-02 -5.5899e-01 +2.4233e-01 -3.8473e-01 +4.8532e-01 +4.1083e-01 -3.4423e-01 +3.0179e-01 +4.7102e-02 -4.0449e-02 -4.7017e-01 -1.3137e-01 +1.4482e-01 +8.1212e-02 -4.0353e-01
53 +5.818889708e+05 +5.818889708e+05 +5.818102508e+05 +5.818102508e+05 +3.6649e-01 +7.1548e-01 -5.4450e-01 -4.8469e-01 -4.7080e-01 -2.0864e-01 +2.5245e-01 -6.3720e-01 +6.7986e-02 +7.2795e-01 +7.1553e-01 -6.1659e-01 +2.7559e-01 -9.2125e-01 -8.2751e-02 -8.8017e-01 -6.6589e-01 -4.8650e-01 +4.0724e-01 +1.7604e-01
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.922641788e+06 +9.922641788e+06 +9.922711758e+06 +9.922711758e+06 +3.3838e-01 +3.9106e-01 +4.6665e-01 +3.5403e-01 -3.3453e-03 +5.8373e-01 +2.8025e-01 +1.6208e-01 +3.1140e-01 +3.0458e-01 +3.2642e-01 +8.0606e-02 +1.2388e-01 +1.9059e-01 -1.6850e-01 -2.3292e-02 -6.6738e-02 +3.0447e-01 -7.9410e-01 +1.6369e-01
