% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.684016383e+01 +4.684016383e+01 -5.509836171e+00 -5.509836171e+00 -2.5336e-01 +7.2383e-01 -9.2339e-01 +3.4228e-01 -6.2955e-02 +1.1663e-01 -5.6883e-01 -3.1061e-01 -1.4572e-01 +2.5153e-01 +4.4478e-01 -4.6730e-02 +8.6902e-01 -4.1511e-02 -3.1632e-02 -6.7667e-02 +7.2281e-03 +8.3794e-01 +1.2209e-01 -2.4613e-01
7 +3.134797695e+01 +3.134797695e+01 -2.100202305e+01 -2.100202305e+01 -4.9390e-01 +5.3915e-01 +5.5411e-01 +6.7699e-02 -4.8216e-01 -1.4069e-01 -3.8285e-01 +7.3833e-02 +2.1642e-01 +2.3055e-01 +1.9132e-01 +5.3425e-01 -8.6546e-01 -5.0282e-01 +6.5610e-01 +7.6483e-01 -2.2391e-01 +6.7077e-01 -1.0022e-01 -5.8727e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.174058170e+01 +4.174058170e+01 -1.377994183e+02 -1.377994183e+02 +2.5551e-01 -2.8306e-01 +1.6959e-01 -1.5899e-01 +9.1406e-01 -5.1164e-01 +1.1382e-01 +6.1583e-01 -6.9109e-01 -1.9733e-01 +2.4582e-01 +7.1013e-01 +4.1362e-02 -6.7161e-01 +4.6870e-01 +3.1929e-01 -3.2990e-01 +6.9278e-01 +4.0557e-01 -2.6502e-01
32 +3.969308934e+01 +3.969308934e+01 -1.398469107e+02 -1.398469107e+02 -2.7064e-01 +1.1350e-01 +5.1189e-01 +6.3282e-01 -1.2786e-01 -5.7151e-03 +4.0386e-01 +2.0600e-01 +3.1491e-01 -4.8929e-01 +4.6333e-01 -3.8747e-01 +6.3324e-02 +3.4920e-01 +4.3113e-01 -5.8942e-01 +2.8893e-01 +2.2681e-01 +4.3695e-02 +4.2362e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.956206641e+01 +1.956206641e+01 +9.687206641e+01 +9.687206641e+01 +7.9245e-01 -5.6379e-01 -5.3598e-01 -1.7924e-01 -1.6931e-01 +8.3367e-02 +1.5658e-01 -3.2233e-01 -2.3016e-01 -7.8436e-02 +5.2938e-01 -5.4959e-02 -6.6943e-01 -1.1175e-01 -6.4035e-01 +7.2754e-01 -1.7004e-01 +5.0556e-01 -2.9339e-01 -1.0997e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.130654263e+01 +7.130654263e+01 +1.112265426e+02 +1.112265426e+02 +4.4212e-01 -7.4918e-01 -2.6192e-01 -4.2531e-02 -5.4455e-01 +1.9863e-01 +2.2130e-01 +6.2595e-01 -4.0747e-01 -2.9839e-01 +1.2731e-01 +1.9606e-01 +4.2617e-01 -1.1247e-01 -3.3753e-01 +2.1012e-01 -4.7169e-01 -6.9177e-01 +1.9903e-01 +4.1595e-01
8 +5.738997644e+01 +5.738997644e+01 +9.730997644e+01 +9.730997644e+01 +3.0976e-01 +6.2141e-01 +5.9196e-01 +1.5890e-01 -7.0322e-01 +3.4735e-02 +6.4388e-01 -2.1226e-01 -4.4609e-01 +6.9671e-01 -6.7086e-01 +2.9568e-01 -5.0629e-01 +8.2930e-01 +1.1349e-03 -7.1146e-03 +4.7774e-01 +1.3751e-01 +3.8173e-01 +7.0645e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.760760052e+01 +2.760760052e+01 -2.900239948e+01 -2.900239948e+01 -1.4498e-01 +8.1723e-02 -9.2993e-01 -2.8060e-01 +8.4317e-01 -3.1478e-01 -2.4018e-02 -4.0738e-01 -1.2502e-01 -2.3426e-01 -6.3241e-01 +2.9768e-01 +2.9937e-01 +7.4813e-01 +6.4256e-01 -4.3384e-02 -7.2425e-01 -2.4755e-01 -2.2564e-01 +3.9700e-01
21 +2.405395748e+01 +2.405395748e+01 -3.255604252e+01 -3.255604252e+01 -2.8570e-01 -5.8027e-01 +3.2096e-01 +4.9194e-01 -4.0368e-01 +8.1941e-02 -2.6944e-01 -4.2907e-01 -7.1711e-01 -5.5782e-02 +1.0609e-01 -5.9354e-01 +7.9784e-01 +4.0734e-01 -6.3384e-01 +6.3081e-01 -1.4920e-01 -2.7166e-02 -5.5279e-01 -1.8555e-01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
