% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.155865962e+01 +1.155865962e+01 -9.099134038e+01 -9.099134038e+01 -1.3244e-01 +1.2768e-01 +9.0400e-01 +7.8597e-01 -7.6884e-02 -2.4692e-01 +3.0474e-01 -5.6788e-01 -3.3950e-01 -9.9189e-02 +1.7772e-01 -3.1426e-01 -5.7357e-02 -7.3536e-01 -1.8983e-01 +2.3027e-01 +3.4809e-01 +6.1791e-01 +9.4871e-02 +3.6806e-01
4 +8.726916257e+00 +8.726916257e+00 -9.382308374e+01 -9.382308374e+01 +7.6156e-01 +6.2049e-02 -1.7535e-01 +1.4411e-01 -3.8653e-02 +8.4747e-01 -4.0617e-02 +5.0433e-01 +4.2277e-02 -8.0356e-01 -4.9999e-02 -3.2625e-01 +2.2252e-01 -4.0107e-01 +4.3008e-01 +3.2640e-01 -5.3859e-01 -3.3315e-01 +9.7957e-02 +8.0312e-02
30 +6.220690448e+00 +6.220690448e+00 -9.632930955e+01 -9.632930955e+01 +5.3364e-01 +1.0768e-01 +1.2055e-01 +3.1394e-01 +2.0308e-01 +2.4153e-03 +3.4434e-01 +2.7624e-01 +1.0454e-01 +1.4491e-02 +5.8590e-01 +7.7809e-01 -2.4126e-02 -5.4694e-01 +1.7420e-01 +1.5046e-01 +3.9433e-01 +5.6193e-01 +1.8416e-01 +3.9948e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.056770426e+01 +1.056770426e+01 +8.225770426e+01 +8.225770426e+01 -2.4703e-01 +3.4794e-01 +1.2077e-01 -1.2737e-01 +8.4303e-02 +2.5059e-01 -7.2239e-01 +4.2013e-01 +3.2487e-01 -1.4900e-01 +3.6030e-01 -6.2058e-01 +5.8423e-01 -3.5615e-02 +1.9398e-01 +4.3435e-01 -8.2348e-01 -1.8316e-01 +3.4852e-01 -8.8306e-01
3 +9.300045786e+00 +9.300045786e+00 +8.099004579e+01 +8.099004579e+01 +4.5243e-01 +8.1545e-02 +2.6559e-01 -2.0610e-02 +3.4492e-01 -6.5017e-02 -8.6081e-02 +3.8950e-01 +4.4768e-02 -3.4960e-02 +6.1391e-01 +2.5048e-01 -3.9529e-01 -2.0163e-01 -8.7961e-02 +2.4472e-01 +6.0292e-02 +2.0584e-01 -9.6187e-01 +9.8274e-02
75 +6.168772513e+00 +6.168772513e+00 +7.785877251e+01 +7.785877251e+01 +1.8301e-01 -1.4641e-01 -6.2688e-01 -4.1060e-01 -3.6972e-01 -8.0619e-02 -3.7980e-01 -6.6665e-01 -3.0487e-01 -5.9109e-02 -4.1173e-01 +6.2621e-01 -2.0027e-01 -2.9893e-02 -3.0947e-01 +2.9783e-02 -3.6322e-01 -2.2216e-01 +6.8246e-01 -5.3698e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.081112752e+00 +9.081112752e+00 +2.230911128e+02 +2.230911128e+02 -5.6346e-01 +3.2115e-01 +6.1026e-01 -2.9974e-01 -2.3353e-01 -2.8752e-01 +6.5181e-01 +8.2402e-01 -1.0453e-01 -4.9721e-01 +6.4979e-02 +9.0063e-02 +5.8397e-01 -7.4491e-01 -1.0284e-01 -1.0142e-01 -8.3307e-02 -6.0557e-01 +1.8204e-01 -1.6737e-01
40 +5.762460589e+00 +5.762460589e+00 +2.197724606e+02 +2.197724606e+02 -1.1144e-01 +4.1107e-02 +1.1102e-02 -3.4360e-01 +1.3116e-01 -4.2071e-01 -8.9919e-02 -3.9347e-03 +7.6659e-01 +3.3466e-01 +3.2636e-02 +7.0038e-01 +5.9978e-02 -1.3645e-01 +3.4141e-01 +3.4001e-01 -1.7807e-01 -2.7762e-02 -2.4225e-01 +3.6435e-02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.251037281e+01 +1.251037281e+01 -4.596962719e+01 -4.596962719e+01 +4.9966e-01 +7.4350e-01 -6.2132e-01 -2.3066e-02 -6.4299e-01 -6.8019e-01 +2.6679e-01 -3.0824e-01 -8.9458e-01 +1.3827e-01 +3.6207e-01 +6.4120e-01 -6.8544e-01 -1.6694e-01 +1.3032e-01 -6.4875e-01 -1.5272e-01 +6.8540e-01 +3.0297e-01 -7.6164e-01
2 +8.661217305e+00 +8.661217305e+00 -4.981878270e+01 -4.981878270e+01 -1.1534e-01 -1.2601e-01 +8.0859e-01 -2.4000e-01 -3.2407e-01 -3.1264e-01 +5.9685e-01 +3.8983e-01 -5.5304e-01 -4.2564e-01 +2.8440e-01 -4.0021e-01 +4.2814e-02 -1.9321e-01 +1.6288e-01 +7.9596e-02 +3.4877e-01 +1.1913e-01 -9.0815e-02 -4.4515e-01
53 +5.838380618e+00 +5.838380618e+00 -5.264161938e+01 -5.264161938e+01 +7.0575e-02 +7.7595e-02 +3.5027e-01 -4.9080e-01 -4.3703e-01 -6.6271e-01 +1.6450e-01 -3.8083e-01 -6.3093e-01 +7.5320e-01 +2.7386e-01 -5.3701e-02 -8.9673e-02 -2.2747e-01 +8.8092e-02 +8.5671e-01 -7.9116e-02 +1.1538e-01 -3.0265e-01 +1.3609e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
