% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.148475023e+01 +8.148475023e+01 -9.185152498e+02 -9.185152498e+02 -8.2816e-01 +1.3718e-01 +4.1811e-01 -1.5420e-01 +4.9539e-01 -1.0709e-01 -3.6723e-01 -6.1083e-01 +1.1409e-01 +4.2999e-02 +4.0634e-01 -2.2461e-01 -6.5321e-02 +1.2466e-01 +3.6688e-01 +1.7534e-01 -4.9763e-02 -7.0001e-01 -1.2695e-01 +3.0737e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.159610009e+01 +8.159610009e+01 +1.081596100e+03 +1.081596100e+03 +4.1295e-02 +4.1251e-01 -5.1485e-01 +1.4570e-01 +3.5178e-01 +2.5806e-01 -3.1462e-04 -3.8842e-01 -3.1350e-01 -1.2606e-01 +3.1233e-01 -4.3822e-01 +4.3037e-01 +5.4288e-03 -1.6869e-01 +6.4688e-03 +3.7501e-01 +2.0141e-01 -1.3977e-01 +1.3715e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.297518385e+01 +8.297518385e+01 +3.384518385e+01 +3.384518385e+01 +4.6497e-01 +1.4979e-01 -2.1129e-01 -5.1879e-01 +3.4540e-01 -3.6566e-01 -2.1974e-01 -2.6374e-01 -1.5817e-01 -5.2846e-02 +2.4589e-01 -3.8214e-01 -4.2518e-01 -6.8432e-01 -1.4571e-02 -7.4870e-02 -6.9679e-01 -2.8978e-01 -3.6443e-01 +6.5437e-01
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.912505802e+01 +7.912505802e+01 +3.768550580e+02 +3.768550580e+02 -7.1069e-01 +1.9626e-01 +4.2019e-01 -7.7860e-01 -1.4878e-01 +5.0512e-01 -6.0934e-02 +3.2068e-01 -5.2783e-01 +2.5861e-02 -7.5760e-01 -2.0425e-01 -4.5433e-01 +4.0692e-01 -5.2849e-01 +5.0728e-01 +1.7776e-01 -4.8316e-01 +4.3228e-01 -2.3433e-01
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.908551153e+01 +7.908551153e+01 +1.306555115e+02 +1.306555115e+02 +1.2020e-02 +2.1954e-01 +3.2361e-01 +2.1073e-01 -6.3217e-01 -6.2137e-01 -2.6473e-01 +7.1383e-02 +4.4673e-02 -7.3304e-01 +2.9657e-01 -4.5519e-01 +1.5407e-01 +2.6924e-03 +8.8019e-01 -1.7155e-01 -6.9061e-01 +2.5988e-01 -3.7050e-01 -5.6068e-01
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
