% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.859896700e+03 +1.859896700e+03 +1.889866700e+03 +1.889866700e+03 +2.4304e-01 +2.0914e-01 +5.2699e-01 +1.1747e-01 -2.4575e-01 -4.9276e-01 +3.3505e-01 -1.8952e-01 +3.6857e-01 +8.0539e-01 -9.1805e-01 +7.3190e-01 +1.3705e-01 +3.0334e-01 +9.3907e-02 +5.8650e-01 -3.7554e-01 -9.7715e-02 +1.2448e-01 -1.7123e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.455183846e+03 +2.455183846e+03 +2.403473846e+03 +2.403473846e+03 -4.2496e-01 -4.9442e-01 +6.5057e-02 -3.8854e-03 +1.4274e-01 +3.5216e-01 +8.2131e-03 -2.3754e-01 +2.6145e-01 +3.1905e-01 -1.4512e-01 -3.0592e-01 -4.4585e-01 -3.3815e-01 +7.5065e-01 +8.6782e-01 -4.7602e-01 +1.7658e-01 -3.4279e-01 +6.1027e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.886400487e+03 +1.886400487e+03 +1.606450487e+03 +1.606450487e+03 +4.0157e-01 +1.7725e-01 -2.1726e-01 +2.9894e-01 -7.1755e-01 -3.8007e-01 +1.3720e-01 -4.9423e-01 -2.6716e-01 +4.5441e-02 -9.8572e-02 -3.2714e-01 -3.8325e-01 +3.1774e-01 -2.6925e-02 +6.8528e-01 +1.9879e-01 +6.1325e-03 +2.0775e-01 +9.0499e-02
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.956560186e+03 +1.956560186e+03 +2.888550186e+03 +2.888550186e+03 -5.2280e-01 -1.1729e-01 +1.3221e-01 -2.3404e-01 +6.6905e-02 -3.1997e-01 -7.6158e-01 +6.9853e-01 +4.5191e-01 +3.6331e-01 -6.9592e-01 -4.8960e-03 -5.8488e-01 -9.2364e-02 +5.5211e-01 +3.4326e-01 -8.8536e-01 +6.9044e-01 +6.9976e-02 +3.5614e-02
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.072125677e+03 +2.072125677e+03 +2.185435677e+03 +2.185435677e+03 -1.5469e-02 +1.1786e-01 -1.8506e-01 +5.8651e-01 -8.3869e-01 -4.6026e-01 +1.5681e-01 -1.2381e-01 +2.7271e-01 +5.2681e-02 +1.2545e-01 +2.6962e-01 -4.0547e-01 +3.7131e-01 -2.9422e-01 -5.0187e-01 +7.1573e-02 +2.6956e-01 +3.5714e-01 -2.3064e-01
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
