% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.764903562e+01 +8.764903562e+01 +1.589990356e+02 +1.589990356e+02 -2.1817e-01 +3.6339e-01 -1.7364e-02 +1.3836e-01 +1.7453e-01 +8.1994e-01 +4.8420e-01 +1.2039e-01 +7.4239e-02 -1.0211e-01 -8.1579e-02 -4.0428e-01 -5.6287e-01 +3.8649e-01 -2.2716e-02 -1.8613e-01 -3.2453e-01 +1.5436e-01 +5.4779e-01 -9.8772e-02
16 +6.152994653e+01 +6.152994653e+01 +1.328799465e+02 +1.328799465e+02 +3.9931e-01 -9.2097e-01 +4.7053e-01 -2.3650e-01 -4.2366e-01 -1.0612e-01 -3.3463e-01 +4.0582e-01 +4.5026e-02 +9.8846e-02 -1.0304e-02 -3.3044e-01 -5.1964e-01 -5.7956e-01 -1.8428e-01 -7.0234e-01 +7.6910e-02 -1.0358e-03 -5.7976e-01 -2.0318e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.709911333e+01 +8.709911333e+01 -2.681208867e+02 -2.681208867e+02 +6.8881e-01 -7.6828e-01 +3.9527e-01 +8.0276e-01 -2.1693e-01 +5.7853e-03 -6.9142e-01 +5.8836e-01 -5.8373e-01 -1.7534e-01 -3.8121e-01 +4.0852e-01 -8.3424e-02 -3.5152e-01 -3.2399e-01 +5.8700e-01 +4.5211e-01 +1.1715e-01 +3.5912e-01 -4.5628e-02
2 +5.998834131e+01 +5.998834131e+01 -2.952316587e+02 -2.952316587e+02 +2.0214e-01 -3.4394e-01 -1.9152e-01 +9.5504e-04 -4.0104e-01 +6.0039e-01 -1.0625e-01 +5.0864e-03 -2.6979e-01 +3.7997e-01 -1.0121e-01 +2.0047e-01 +8.7910e-01 +7.9760e-01 -5.1617e-01 -4.2336e-01 -8.3682e-01 -5.4584e-02 -6.4644e-01 -5.1047e-02
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.013827713e+02 +1.013827713e+02 +2.005527713e+02 +2.005527713e+02 -2.6688e-01 -2.9363e-01 +6.1738e-01 -3.0488e-01 +5.0563e-01 +4.8342e-01 +3.6652e-01 +6.1286e-01 -6.7504e-01 +4.5684e-02 -6.8568e-01 +2.6953e-01 -9.1910e-02 -2.1420e-01 -2.1580e-01 -2.5692e-01 +8.2929e-01 +9.0681e-01 +1.9536e-01 +3.3604e-01
2 +6.535174647e+01 +6.535174647e+01 +1.645217465e+02 +1.645217465e+02 +7.4398e-01 -4.0014e-01 +5.2437e-02 +5.7392e-01 -6.6349e-02 +2.8738e-01 +3.4901e-01 -4.1966e-01 +1.8523e-01 +6.3229e-01 -5.2044e-01 -1.6745e-01 +6.0798e-01 +4.7728e-02 +1.5400e-01 -2.0342e-01 -2.0847e-01 -5.0858e-01 -2.0169e-01 -6.9679e-01
15 +5.122914063e+01 +5.122914063e+01 +1.503991406e+02 +1.503991406e+02 +1.3546e-01 -3.2530e-01 +7.9413e-01 +3.0061e-01 +2.4484e-01 +7.6930e-01 -2.5762e-01 -1.5350e-01 -8.4079e-02 -2.6994e-02 -3.8712e-01 -4.6551e-01 -1.1559e-01 -1.8361e-01 -2.0096e-01 +6.2314e-01 -9.5606e-01 +1.8939e-01 +2.9718e-01 +4.0942e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
