% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.987017305e+02 +3.987017305e+02 +3.894917305e+02 +3.894917305e+02 -5.0967e-01 -5.9682e-01 +8.0315e-01 +5.3947e-01 -2.4428e-01 -4.4625e-01 -2.0417e-01 -5.7702e-01 -3.8540e-02 -2.2277e-01 +7.3648e-01 -2.6930e-01 -6.0432e-01 +5.3623e-01 -6.1979e-01 -1.8126e-01 +1.1111e-01 -1.1461e-01 +2.6633e-01 +1.0259e-01
2 +3.943919369e+02 +3.943919369e+02 +3.851819369e+02 +3.851819369e+02 -2.9601e-01 +1.4812e-01 +6.1873e-01 +4.9629e-01 +1.7415e-01 +1.1675e-01 -6.8688e-02 +6.6887e-01 -1.0711e-03 +6.9763e-01 +4.3386e-02 +9.4455e-02 +1.7142e-01 -1.9839e-01 -6.0579e-01 -6.2865e-01 +6.2384e-01 +1.0813e-01 +1.4514e-01 -6.1086e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.004385332e+02 +4.004385332e+02 +1.056428533e+03 +1.056428533e+03 -1.7718e-01 +7.6307e-01 -3.6255e-01 +6.4645e-01 -1.9527e-01 +2.1968e-01 +2.9476e-02 -1.1782e-01 +3.8025e-01 -5.1017e-01 -3.2906e-01 -5.4656e-02 +1.8340e-01 -1.6879e-01 -2.3484e-01 -2.5308e-02 -2.6559e-01 -3.9229e-01 +1.7335e-01 -6.9214e-01
5 +3.914157929e+02 +3.914157929e+02 +1.047405793e+03 +1.047405793e+03 -1.1525e-01 -3.3618e-02 +5.2421e-02 +4.5917e-01 -4.3188e-01 +3.8684e-01 -1.9263e-01 -3.4204e-01 -7.8646e-01 -4.1938e-02 +1.3216e-01 -1.1738e-01 -5.3973e-01 -4.3042e-01 +2.1229e-01 -3.8361e-01 +4.0826e-01 -7.5390e-01 -2.5473e-01 +6.1681e-01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.921914888e+02 +3.921914888e+02 +4.589014888e+02 +4.589014888e+02 -3.7838e-02 +1.1275e-01 +9.3338e-01 -4.8193e-02 +7.2949e-01 -3.4523e-01 +4.1403e-01 -2.5694e-01 +6.2761e-03 +5.0804e-01 -5.8021e-01 -6.0554e-01 +2.9687e-01 +3.4169e-01 +9.0470e-03 +4.8962e-01 -4.4509e-01 -5.0778e-01 +2.9738e-01 +2.6755e-01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.022194054e+02 +4.022194054e+02 +1.343889405e+03 +1.343889405e+03 +5.9746e-02 -1.2857e-01 +2.6659e-02 +2.7495e-01 +3.2444e-01 -2.7828e-01 -3.5429e-01 -8.0166e-01 +6.5367e-02 +2.1266e-01 +2.2547e-01 -9.8667e-01 -7.0958e-01 +2.7350e-01 +5.6571e-01 -2.6287e-01 -4.2791e-01 -3.9954e-01 +1.5178e-02 -5.7592e-01
3 +3.930935377e+02 +3.930935377e+02 +1.334763538e+03 +1.334763538e+03 +3.0783e-01 -8.4235e-01 +6.3362e-01 +4.4049e-01 -2.0052e-01 +7.3802e-01 -5.6683e-01 -4.1235e-01 -5.4660e-01 +3.7404e-01 -3.5043e-01 +6.3463e-02 -6.4126e-01 -1.4473e-02 +1.2256e-01 -2.7149e-01 -4.8862e-01 +3.9410e-01 -6.4254e-01 +3.8713e-01
