% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.102488416e+01 +3.102488416e+01 +1.408488416e+01 +1.408488416e+01 +4.0530e-01 +5.7576e-02 -3.8944e-02 -3.2462e-01 +2.5984e-01 +4.7097e-01 +5.1233e-01 +4.1300e-01 -1.3318e-01 +5.9022e-02 +2.8838e-01 +8.6051e-02 +4.3393e-01 -6.2984e-01 -1.1476e-01 +8.2543e-02 +3.9962e-04 +5.4310e-01 +2.9254e-01 -4.0420e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.613618740e+00 +8.613618740e+00 +2.742361874e+01 +2.742361874e+01 -6.8012e-01 +5.9118e-01 -1.0407e-01 +8.4888e-02 -4.4909e-01 +5.0488e-01 -8.1739e-02 +2.8178e-01 -2.4981e-01 +1.1303e-01 +2.3726e-01 +2.6076e-01 +1.8120e-01 +4.2278e-01 +8.6127e-01 -1.7829e-01 +1.4594e-01 +3.7468e-01 -1.3782e-01 +7.6509e-02
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.234317263e+01 +5.234317263e+01 +3.254931726e+02 +3.254931726e+02 +6.4581e-01 +6.3782e-02 -1.0976e-01 +7.3305e-01 -2.0589e-01 +2.4691e-02 -6.3133e-01 -6.0078e-01 +4.8613e-02 +2.4098e-01 +1.5020e-01 -1.9154e-02 -5.5518e-01 -3.0891e-01 +9.2680e-01 +3.0568e-01 +1.9040e-01 +3.2986e-01 -8.3456e-02 +3.6404e-01
4 +3.749441874e+01 +3.749441874e+01 +3.106444187e+02 +3.106444187e+02 +5.8542e-02 +1.4805e-01 -4.0395e-01 +5.0747e-01 +1.6324e-01 -7.4852e-02 -6.5536e-01 -4.3348e-01 +3.2283e-02 -7.1575e-01 -4.0742e-01 +2.8973e-01 +9.3520e-02 +1.9724e-01 +2.4637e-01 +1.2237e-01 +2.0812e-01 -1.1678e-01 -3.6699e-01 -5.2986e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.604213512e+01 +1.604213512e+01 +5.322213512e+01 +5.322213512e+01 +7.4634e-01 +2.8383e-03 -7.3988e-01 -2.9578e-01 +6.6115e-01 +2.8354e-01 -5.2994e-01 +5.7788e-02 +4.8470e-01 -1.4179e-01 -8.8490e-01 +2.3978e-02 +3.4261e-01 -4.4590e-01 +1.9726e-01 -3.1720e-01 +3.2757e-01 -3.0151e-01 +6.6633e-01 +1.3109e-01
2 +1.179384038e+01 +1.179384038e+01 +4.897384038e+01 +4.897384038e+01 +1.7693e-01 +6.3170e-01 +5.5104e-02 +8.1279e-02 -1.8943e-01 -4.5748e-01 +2.7694e-01 +7.0834e-01 -7.1735e-01 -4.9716e-02 -1.2173e-01 -5.8666e-01 -1.2728e-01 +2.2231e-01 -9.6142e-02 -3.1419e-01 -2.0783e-01 -2.0311e-01 +1.9974e-01 +3.6614e-01
7 +9.569506200e+00 +9.569506200e+00 +4.674950620e+01 +4.674950620e+01 -2.1164e-01 -4.7435e-02 +3.4595e-01 -3.3804e-01 -5.3112e-03 +4.9483e-01 +3.0548e-01 -3.0281e-01 +2.6722e-01 +1.3768e-01 -4.2750e-01 +3.2407e-01 +7.7122e-01 +6.5396e-01 -2.0726e-01 +1.5696e-01 +4.4802e-01 -7.0914e-01 +3.6541e-01 +4.0861e-01
