% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.257417796e+02 +9.257417796e+02 +4.636517796e+02 +4.636517796e+02 +2.3522e-01 +7.2034e-01 +3.2440e-01 -2.0664e-01 +1.4527e-01 +1.2677e-01 +2.3320e-01 +1.1426e-01 -1.5877e-01 -4.9146e-01 -3.9981e-01 -3.8667e-02 +4.4577e-01 +6.0149e-01 +2.2810e-01 -7.1797e-01 +2.8699e-01 -1.3132e-01 -1.0721e-01 -5.6486e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.711056763e+02 +8.711056763e+02 +9.487656763e+02 +9.487656763e+02 +2.3217e-01 +2.1158e-01 -3.6668e-01 -3.5108e-01 -1.3572e-02 +3.2385e-01 -1.1024e-01 -4.6899e-01 -2.1351e-01 +3.1396e-01 +1.0799e-01 -5.3099e-01 +1.6025e-01 +5.1892e-01 -2.5580e-01 -1.8443e-01 +5.2457e-01 +3.2897e-01 -6.4969e-02 -1.7168e-01
32 +6.287572686e+02 +6.287572686e+02 +7.064172686e+02 +7.064172686e+02 +6.0423e-01 +4.5977e-03 +2.1348e-01 +8.9711e-01 -8.3349e-01 +1.6244e-01 +3.3379e-01 +6.9750e-01 +2.3278e-02 -4.0835e-01 +8.5903e-01 +8.3368e-01 +9.0048e-01 -2.1418e-01 -2.4376e-01 -7.0052e-01 -3.7436e-01 -5.9772e-01 +1.3114e-01 -7.0958e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.696783998e+02 +7.696783998e+02 +8.853583998e+02 +8.853583998e+02 -3.5019e-01 +1.4197e-01 -9.3711e-02 -5.0128e-01 +4.6128e-01 +3.4851e-01 +1.4122e-02 +3.3516e-01 +5.1463e-02 -4.8394e-02 +7.0251e-01 +3.5472e-02 -2.3356e-02 -6.8446e-02 -3.3848e-01 -1.3892e-01 -1.2932e-01 +1.2345e-01 +6.9062e-01 +5.9209e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.065955004e+03 +1.065955004e+03 +1.062245004e+03 +1.062245004e+03 -2.2692e-01 -6.4745e-01 +1.3724e-01 +7.1749e-01 -1.1462e-02 -3.6801e-01 -8.5490e-01 -2.2142e-01 +7.2571e-01 -6.0685e-01 -7.1197e-01 +6.1694e-02 +2.0349e-02 +7.8089e-01 -7.0957e-02 +1.1147e-01 -7.5203e-02 -4.1088e-01 -5.7840e-01 -3.5642e-01
2 +9.201041940e+02 +9.201041940e+02 +9.163941940e+02 +9.163941940e+02 -2.3917e-01 -3.7752e-01 +1.4871e-01 +4.5052e-01 -2.3111e-01 +6.8180e-02 +1.8878e-01 +4.4484e-01 -2.8774e-01 +3.2373e-01 +4.0151e-01 +4.2041e-01 -5.1868e-01 +5.4547e-01 +1.6066e-01 -6.9252e-01 +1.1944e-01 +1.0695e-01 -4.2851e-01 -6.3465e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.338089088e+02 +5.338089088e+02 +6.659889088e+02 +6.659889088e+02 +5.3248e-02 -6.8870e-02 -1.2467e-01 -3.9254e-01 +8.8496e-02 -6.3831e-01 +2.9989e-01 +3.1134e-02 +3.7131e-01 +1.9219e-01 +6.3287e-01 -1.5192e-01 +5.2198e-01 +2.5842e-01 -6.7202e-01 +2.8694e-01 +3.0881e-01 +6.1342e-01 -2.1803e-01 -1.4404e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.381108757e+02 +8.381108757e+02 +7.963708757e+02 +7.963708757e+02 -1.3114e-01 -6.6416e-02 +2.9375e-01 -6.4406e-01 +3.1074e-01 -5.2379e-01 -3.2728e-01 -5.7388e-01 -1.5913e-01 -2.9061e-01 -6.4595e-01 -2.6916e-01 +7.3305e-01 +6.7599e-02 -4.4106e-01 -3.3504e-01 +1.3864e-01 +2.8761e-01 -3.0632e-01 +4.5550e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.289063409e+02 +7.289063409e+02 +2.340463409e+02 +2.340463409e+02 +4.7298e-01 -2.8605e-01 -5.0548e-01 +1.3806e-01 -3.4852e-01 +4.6203e-02 -7.1559e-01 +6.3239e-01 -8.1785e-01 -5.9681e-01 -1.3852e-01 +6.2373e-01 +1.5497e-01 -6.0293e-01 -2.6020e-01 +1.9302e-01 -4.5543e-01 -1.7758e-01 +2.6194e-02 -2.1771e-01
