% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.259588921e+00 +7.259588921e+00 -9.529041108e+01 -9.529041108e+01 -1.0378e-01 -1.2269e-01 -2.3054e-01 -1.8948e-01 -3.7130e-01 -7.5376e-01 -2.0363e-01 +1.6801e-01 -4.5660e-01 +5.6798e-01 -8.1922e-01 -6.9514e-01 -1.0664e-01 -6.3580e-01 +2.2783e-01 +5.8524e-01 -1.1112e-01 -4.6433e-01 -1.0078e-02 +5.8295e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.683280107e+00 +9.683280107e+00 +8.137328011e+01 +8.137328011e+01 +3.7166e-01 +2.6205e-01 +1.9970e-01 -1.3298e-02 +3.8168e-02 +3.5911e-01 -6.1479e-02 +2.2053e-01 +1.2996e-01 +3.2393e-02 -5.1081e-01 +9.3428e-02 +2.8462e-01 -4.3041e-02 -1.1171e-01 -6.0615e-01 -1.0934e-01 -1.3623e-01 -4.5409e-01 +8.2452e-01
22 +5.039540148e+00 +5.039540148e+00 +7.672954015e+01 +7.672954015e+01 +3.7165e-01 +4.9501e-02 +1.6938e-01 -2.4372e-01 +4.4552e-03 +1.5887e-01 -3.5280e-01 -4.5838e-02 -2.3839e-01 +4.6262e-01 -2.4508e-01 +4.6583e-01 -7.3252e-01 +9.3876e-02 -1.6919e-01 -4.4774e-01 -6.6902e-02 +5.6411e-01 +1.9183e-01 +2.3934e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.855576413e+00 +8.855576413e+00 +2.228655764e+02 +2.228655764e+02 -4.4258e-01 -6.0722e-01 +6.9395e-02 +2.1728e-01 -5.2825e-01 +7.1157e-01 -5.2071e-02 +5.7322e-01 -4.2449e-01 +2.6363e-01 +8.3421e-01 -5.7493e-01 +6.9445e-01 -1.2892e-01 -5.7629e-02 +3.6524e-01 -5.4790e-01 +3.3214e-01 -7.9487e-02 +3.2492e-01
17 +5.873123746e+00 +5.873123746e+00 +2.198831237e+02 +2.198831237e+02 +1.8180e-01 -1.8444e-01 +1.2207e-01 -5.4287e-01 -1.7502e-01 +1.2071e-01 +5.0339e-01 +5.5698e-01 -7.2671e-01 -1.7716e-03 +1.2489e-01 +1.7252e-01 +5.1613e-01 -1.4463e-01 -1.6162e-01 +2.6714e-01 +5.8922e-02 +5.5419e-01 +6.4922e-01 +2.7160e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.066462558e+00 +8.066462558e+00 -5.041353744e+01 -5.041353744e+01 +1.9390e-01 +2.7217e-01 +5.2492e-01 -1.0668e-01 +2.2218e-01 +2.5725e-01 -5.2630e-02 +5.3015e-01 -8.8866e-02 +5.1293e-01 -3.5361e-01 -4.9950e-01 -6.0214e-01 -2.7088e-01 +4.8254e-02 +6.4283e-01 -6.7618e-01 +4.2126e-01 +6.0842e-01 +1.7180e-01
10 +5.757385649e+00 +5.757385649e+00 -5.272261435e+01 -5.272261435e+01 -3.6405e-01 +1.5371e-01 +7.9923e-02 +8.9557e-01 -2.0522e-01 -9.0177e-01 -5.8954e-02 -2.9278e-03 +5.2595e-01 +6.7897e-02 +3.2813e-02 -5.2402e-01 -3.5964e-01 +3.6678e-01 +9.6022e-02 +6.5237e-01 -7.5301e-02 +4.3981e-01 +2.1550e-02 +4.8996e-01
