% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.123526721e+07 +1.123526721e+07 +1.123505733e+07 +1.123505733e+07 -1.6053e-01 -4.1642e-01 +3.6241e-01 +3.0115e-01 +7.8944e-01 +2.4787e-01 +3.5627e-01 +5.1997e-01 +3.1937e-01 +3.2656e-01 +3.1698e-01 +2.6373e-01 -3.3487e-01 +1.8143e-01 +8.1523e-02 -1.6498e-01 -8.3656e-02 +4.7465e-01 -6.9546e-01 -7.6349e-01
4 +8.194441661e+06 +8.194441661e+06 +8.194231781e+06 +8.194231781e+06 +4.2797e-01 -7.2537e-01 +1.7611e-01 +1.0386e-03 -6.1478e-01 -7.5391e-01 +2.6212e-01 +3.5436e-01 -5.1634e-01 -8.6258e-01 -1.2989e-01 -2.9282e-01 +2.0839e-02 -8.9497e-02 -1.7900e-01 -8.7057e-01 -8.7326e-01 -1.5101e-02 -9.1524e-01 +5.1266e-03
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.650493060e+06 +7.650493060e+06 +7.650400970e+06 +7.650400970e+06 +1.4825e-01 +8.2031e-01 -4.6921e-02 -2.7421e-01 -6.3128e-01 +9.8069e-01 +2.0763e-01 +2.0778e-01 -8.6088e-01 +5.8003e-02 +2.3160e-01 -6.6781e-02 +1.7571e-01 -2.1364e-01 -1.4580e-01 +8.7936e-01 -2.0863e-01 +1.2182e-01 +6.3230e-01 +1.0533e-01
52 +6.306671441e+06 +6.306671441e+06 +6.306579351e+06 +6.306579351e+06 -1.8708e-02 +8.4867e-01 -2.1779e-02 +6.3744e-01 -1.7991e-01 -2.7606e-01 -5.2923e-02 +8.9463e-02 +5.9045e-01 +4.6402e-01 -7.7132e-01 -2.3938e-01 -1.0612e-01 +9.2220e-02 +4.1286e-02 +4.8769e-02 +6.1452e-02 +1.5407e-01 +6.3238e-01 -5.8570e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.274007703e+07 +1.274007703e+07 +1.273998914e+07 +1.273998914e+07 +5.8821e-01 +4.5802e-01 +4.0024e-01 -6.9469e-01 -3.3616e-01 +2.2993e-01 -3.3090e-01 +6.1959e-01 +2.2803e-01 -4.4402e-01 +1.9307e-01 +2.2806e-01 +6.9441e-02 -5.0396e-01 +1.5359e-01 -7.3096e-01 -2.2136e-01 -1.1738e-01 +1.4596e-01 -6.4030e-02
3 +9.426385959e+06 +9.426385959e+06 +9.426298069e+06 +9.426298069e+06 +1.2657e-01 -2.9028e-02 -3.6945e-01 +5.2589e-01 +6.4230e-01 -6.5614e-01 +2.0263e-01 -6.2193e-01 -1.5936e-01 +6.4034e-01 -3.2494e-02 +3.0768e-01 -2.0419e-01 +4.5581e-02 +2.5874e-01 +1.7492e-01 +1.4571e-01 -7.3866e-02 -8.3691e-01 +3.9196e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.987835430e+06 +7.987835430e+06 +7.988155620e+06 +7.988155620e+06 +2.2490e-01 +2.7770e-01 +5.5779e-01 -1.9104e-01 -6.7617e-01 -4.2864e-02 -3.3985e-01 -6.0350e-01 +2.7426e-02 -1.5717e-02 -7.4473e-02 -8.7177e-01 +4.8883e-01 +4.7754e-01 +3.5449e-01 -6.4036e-02 +9.5479e-02 +2.6929e-01 +1.5846e-01 -3.9713e-01
3 +6.286362375e+06 +6.286362375e+06 +6.286682565e+06 +6.286682565e+06 +4.5933e-01 +3.1225e-01 -8.0270e-02 +5.9366e-01 +4.6615e-01 +3.6350e-01 -2.2894e-01 -1.1929e-01 +4.1565e-01 +1.3769e-01 -9.7799e-02 -4.7582e-02 -1.6965e-01 -3.0683e-01 -2.9619e-01 +1.2966e-01 +3.2641e-01 +2.7173e-01 -1.1824e-02 +1.7389e-01
57 +3.904882056e+06 +3.904882056e+06 +3.905202246e+06 +3.905202246e+06 +9.8664e-02 +8.9086e-02 +1.1951e-02 -2.4734e-01 -8.7307e-01 -1.1355e-01 -4.7015e-01 -1.9849e-01 +3.5554e-01 +1.5058e-01 -7.5313e-01 +6.9799e-01 -5.6030e-01 +1.2578e-01 -2.3075e-01 +2.1451e-01 +6.6676e-01 -1.1403e-01 +7.3911e-01 +4.9320e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.922941368e+07 +1.922941368e+07 +1.922930944e+07 +1.922930944e+07 -3.0665e-01 +1.0580e-01 -3.5440e-01 -3.4495e-01 +2.0715e-01 -1.1615e-01 -4.0406e-01 +3.9215e-01 -1.8672e-01 +2.2638e-01 +6.8505e-01 +5.4130e-01 -8.1181e-03 +6.4935e-02 -2.9921e-01 -6.0905e-01 -4.7849e-01 -2.9160e-01 -2.7964e-02 -8.4944e-02
16 +1.371366764e+07 +1.371366764e+07 +1.371356340e+07 +1.371356340e+07 +5.7115e-01 -6.0099e-02 +4.7033e-01 +2.4158e-01 -3.5087e-01 +1.2975e-01 +1.1958e-01 -1.7179e-02 -5.0907e-01 +3.2507e-01 -5.2664e-02 -1.5633e-01 -7.3681e-01 -2.8038e-01 +1.0976e-01 -3.5263e-01 +8.6480e-02 -2.7566e-02 -1.6005e-01 -8.1863e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.161065015e+06 +3.161065015e+06 +3.160065015e+06 +3.160065015e+06 +8.1248e-01 +3.0616e-01 +5.8484e-01 +4.6193e-01 -2.6404e-01 +7.3633e-01 -6.1950e-01 +4.5181e-01 -1.1062e-01 -5.5420e-01 +4.5062e-01 -6.7151e-01 +4.6646e-02 +2.6775e-01 +4.9722e-01 +1.4964e-01 -1.9687e-01 -7.6174e-02 +3.6170e-01 +6.5414e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.481512547e+06 +3.481512547e+06 +3.481476257e+06 +3.481476257e+06 -3.9079e-01 -4.2035e-01 -7.3599e-02 -8.2241e-02 -2.6850e-01 +5.5217e-01 +4.6090e-01 -2.2799e-01 -1.0693e-01 +9.7455e-02 +1.6833e-01 -5.7703e-02 +4.6677e-01 +7.8036e-01 +9.6128e-02 +1.5719e-01 +3.5845e-01 +3.8086e-01 -6.8379e-02 -3.2258e-02
72 +2.131450059e+06 +2.131450059e+06 +2.131413769e+06 +2.131413769e+06 -5.7108e-01 -1.8465e-01 +1.0132e-01 -6.4377e-01 -3.3597e-01 +2.1902e-01 -6.0233e-01 +7.7311e-02 +4.0196e-01 -6.2607e-01 +1.9539e-01 -8.1159e-01 +2.5216e-01 -8.5373e-02 -2.7965e-01 -5.4274e-01 -6.7823e-02 +8.9820e-01 -5.6515e-01 +5.7584e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.038119160e+06 +5.038119160e+06 +5.038070760e+06 +5.038070760e+06 +4.8242e-01 +2.6193e-01 -4.9081e-01 -1.9733e-01 +3.3266e-01 +5.1130e-01 -7.4602e-01 +1.3772e-01 +3.1662e-01 +8.2976e-02 -7.3514e-01 -4.1580e-01 +3.7348e-01 +7.5072e-01 -5.7697e-02 -2.4346e-01 -5.3968e-01 +8.0653e-02 +4.0481e-01 +2.2521e-02
2 +3.342376349e+06 +3.342376349e+06 +3.342327949e+06 +3.342327949e+06 +5.0869e-01 +6.2594e-02 +1.7549e-01 -5.2686e-01 -8.3360e-01 +4.8795e-01 -7.9532e-02 +5.0545e-01 -4.5782e-01 -5.4146e-01 -7.1822e-02 -3.3718e-01 -1.5779e-01 -1.5079e-01 -2.7872e-01 +2.5380e-01 -3.8684e-01 +1.2998e-01 -9.8747e-01 +2.8993e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.247932857e+06 +5.247932857e+06 +5.248932857e+06 +5.248932857e+06 -4.8791e-01 +6.6570e-01 +3.7172e-01 +3.7218e-01 -8.8500e-02 -1.6582e-01 -5.9054e-01 +1.7577e-03 +3.9608e-01 +8.3220e-01 -4.0760e-01 +1.9209e-01 -4.1696e-01 -8.7888e-02 -2.2323e-01 -5.0364e-02 +4.4916e-01 -2.6913e-01 -3.4576e-01 +6.1199e-01
