% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.517062631e+07 +1.517062631e+07 +1.517041643e+07 +1.517041643e+07 +8.7273e-02 -1.4923e-01 -3.3097e-01
14 +9.374025450e+06 +9.374025450e+06 +9.373815570e+06 +9.373815570e+06 +1.0491e-01 +2.4096e-01 +4.3219e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.857316327e+04 +2.857316327e+04 +2.848107327e+04 +2.848107327e+04 -5.5327e-01 -1.1020e-01 +2.4256e-01
2 +7.078914359e+03 +7.078914359e+03 +6.986824359e+03 +6.986824359e+03 +5.0101e-01 +1.4428e-01 +5.6136e-02
9 +5.724754149e+03 +5.724754149e+03 +5.632664149e+03 +5.632664149e+03 +1.0944e-01 +5.6150e-01 +1.3048e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.781152099e+05 +7.781152099e+05 +7.780273199e+05 +7.780273199e+05 -4.1346e-01 +1.8065e-01 +3.3986e-01
2 +4.625962414e+05 +4.625962414e+05 +4.625083514e+05 +4.625083514e+05 -3.7122e-01 +8.2675e-01 +5.1258e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.739162611e+06 +3.739162611e+06 +3.739482801e+06 +3.739482801e+06 +1.2564e-02 +1.9418e-02 -4.7082e-01
2 +1.217673223e+06 +1.217673223e+06 +1.217993413e+06 +1.217993413e+06 -1.5056e-01 -2.3104e-01 +3.3258e-01
3 +7.753492050e+05 +7.753492050e+05 +7.756693950e+05 +7.756693950e+05 +3.9471e-02 +4.6061e-01 +4.9302e-01
6 +6.120270517e+05 +6.120270517e+05 +6.123472417e+05 +6.123472417e+05 -5.8710e-01 -3.7576e-01 +5.6907e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.677620507e+05 +6.677620507e+05 +6.676578107e+05 +6.676578107e+05 +2.3717e-01 +2.1113e-01 +4.5741e-01
4 +5.083283970e+05 +5.083283970e+05 +5.082241570e+05 +5.082241570e+05 +5.5249e-01 -3.3288e-01 +5.4711e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.602429191e+06 +3.602429191e+06 +3.601429191e+06 +3.601429191e+06 +1.0692e-01 +4.2760e-02 +4.2341e-01
2 +2.239607124e+06 +2.239607124e+06 +2.238607124e+06 +2.238607124e+06 -2.1503e-01 -6.1068e-01 +9.6105e-02
4 +1.484216930e+06 +1.484216930e+06 +1.483216930e+06 +1.483216930e+06 +2.2234e-01 +5.0064e-01 -4.0252e-01
8 +7.942785296e+05 +7.942785296e+05 +7.932785296e+05 +7.932785296e+05 +4.1832e-01 +4.8596e-01 -5.8611e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.005601032e+04 +5.005601032e+04 +5.001972032e+04 +5.001972032e+04 -1.8160e-01 +2.3733e-01 -4.8312e-01
4 +1.197614081e+04 +1.197614081e+04 +1.193985081e+04 +1.193985081e+04 +5.7891e-01 -1.3523e-01 -2.3888e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.943852730e+06 +2.943852730e+06 +2.943804330e+06 +2.943804330e+06 -4.4948e-01 +2.9335e-01 +8.1278e-01
2 +8.582980915e+05 +8.582980915e+05 +8.582496915e+05 +8.582496915e+05 -5.4104e-01 +1.5516e-01 -5.3528e-02
3 +1.407787532e+05 +1.407787532e+05 +1.407303532e+05 +1.407303532e+05 -3.7926e-01 -3.6703e-01 -6.3236e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
