% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.507019220e+01 +1.507019220e+01 +2.194019220e+01 +2.194019220e+01 +6.3362e-01 +3.2940e-02 -8.4591e-01 -2.2111e-02 -4.6261e-01 +5.6488e-02 +5.7647e-01 -6.2706e-01 +4.2225e-01 +7.3271e-01 -2.7823e-01 -4.1746e-01 +7.0196e-01 +4.7645e-03 -6.8693e-01 +5.1687e-01 +6.7173e-03 +2.6277e-01 -6.5589e-02 -2.3139e-01
2 +9.587735860e+00 +9.587735860e+00 +1.645773586e+01 +1.645773586e+01 -4.5898e-01 -9.0609e-02 -3.9797e-01 -5.7724e-02 -1.8819e-02 -6.4332e-01 +2.6094e-01 -4.9870e-01 +9.4754e-02 -5.5362e-01 -4.5493e-01 +2.5874e-01 +9.1587e-02 -7.8624e-02 +3.8166e-01 -3.1540e-01 +6.6206e-01 +3.7773e-01 -5.5140e-01 -2.9738e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.997796725e+00 +9.997796725e+00 +1.000779673e+01 +1.000779673e+01 -5.6443e-01 +9.3881e-01 +2.2534e-02 +2.5192e-01 -9.0590e-02 +2.3454e-01 +4.5589e-02 -4.2381e-01 -3.6969e-02 -1.3266e-01 -8.7254e-02 +6.1854e-02 +1.9447e-01 -1.7261e-01 +3.4041e-01 -1.6872e-01 +7.7495e-01 +3.4548e-01 +2.8299e-01 -3.5999e-01
4 +6.288647846e+00 +6.288647846e+00 +6.298647846e+00 +6.298647846e+00 +1.3513e-02 +9.1202e-01 -3.5032e-01 +8.4050e-02 +7.2068e-01 +3.1251e-01 +1.1239e-01 +2.1568e-01 -5.2721e-01 +4.1015e-01 -2.5423e-01 +7.0312e-02 +1.1053e-01 +9.7006e-02 -1.0425e-01 -1.1761e-01 +5.6103e-01 -4.4351e-01 +1.1164e-01 -7.5053e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.202614573e+01 +2.202614573e+01 -1.085838543e+02 -1.085838543e+02 +7.0760e-01 +5.8784e-01 +1.3342e-01 -1.1840e-01 +5.3002e-01 -2.3719e-01 -6.4607e-01 +2.7984e-01 -5.3870e-01 -6.0624e-02 +1.7345e-01 -4.9857e-01 -2.2630e-01 +2.8594e-01 +2.8946e-01 -1.7421e-01 +6.2638e-02 -2.7584e-01 +9.0805e-03 +3.4815e-01
4 +1.432617431e+01 +1.432617431e+01 -1.162838257e+02 -1.162838257e+02 +1.5285e-01 -5.4534e-01 -5.7069e-01 -4.5358e-01 +6.0490e-01 -5.7617e-03 -7.0497e-01 +7.5428e-02 +4.7429e-01 -3.8227e-02 -2.8631e-01 +3.8204e-01 +6.1986e-01 +3.2908e-01 -7.4748e-02 -4.9340e-01 +1.0788e-01 +5.1540e-01 -4.0102e-01 -1.6657e-01
6 +8.379515474e+00 +8.379515474e+00 -1.222304845e+02 -1.222304845e+02 +3.9627e-01 +5.8471e-01 +1.2317e-01 -3.2754e-01 +5.0810e-01 -3.6538e-01 +5.7806e-01 +1.3389e-01 -5.1736e-01 -1.1714e-02 -4.3786e-01 -1.7923e-02 -3.4888e-01 -1.5211e-02 +3.3084e-01 -1.7772e-01 -7.0966e-03 -1.3256e-01 +4.7433e-01 -4.0848e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.044788914e+01 +1.044788914e+01 -2.126721109e+02 -2.126721109e+02 -4.0666e-02 -1.1643e-01 -6.9427e-01 +1.5414e-01 -6.6638e-01 -6.1058e-02 +4.2413e-01 -7.9412e-01 -7.6610e-02 -2.4743e-01 +4.4706e-01 -6.3625e-01 +2.1075e-01 +5.9407e-01 -3.0598e-02 +4.0127e-02 -9.3339e-01 -5.7308e-01 +9.3035e-01 +4.4362e-02
5 +9.621191306e+00 +9.621191306e+00 -2.134988087e+02 -2.134988087e+02 -5.0844e-01 +1.6987e-01 -3.0754e-01 +5.1081e-02 +4.1765e-01 -4.2022e-01 +3.5427e-01 +1.4294e-01 -5.2734e-01 -4.1762e-01 -3.1296e-01 +1.4322e-01 -8.3113e-02 -5.8803e-02 +4.5524e-01 -5.8656e-01 -3.9559e-01 +1.4696e-01 +3.4470e-01 +1.5889e-01
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
