% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.873854762e+03 +1.873854762e+03 +1.903824762e+03 +1.903824762e+03 +2.5376e-01 -1.3087e-01 -4.9476e-01 +2.4624e-01 -5.2376e-01 +3.4264e-01 +1.5481e-01 +7.9344e-01 -5.4417e-01 +4.8226e-01 -6.6146e-02 -2.6636e-01 -3.7380e-01 -5.8160e-01 -2.3067e-01 -5.8597e-01 -2.8268e-01 -1.7678e-01 -2.7274e-01 +6.4593e-02
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.418070476e+03 +2.418070476e+03 +2.366360476e+03 +2.366360476e+03 -2.0729e-01 +6.0572e-01 +4.0294e-01 -1.1529e-01 -3.7617e-01 +4.8567e-01 +1.9805e-01 -1.1493e-01 -1.3447e-01 +1.2199e-02 +2.4659e-01 -5.4631e-01 -2.3513e-01 -3.2524e-01 +1.0123e-01 -8.3658e-02 -3.0704e-01 -1.7463e-01 +5.6614e-01 +2.4048e-02
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.111888857e+03 +2.111888857e+03 +1.831938857e+03 +1.831938857e+03 +6.5814e-01 +7.1859e-02 -2.5815e-01 +3.0036e-01 -1.5884e-01 +7.5395e-01 -4.5184e-02 -5.7624e-01 +5.0035e-01 +4.0347e-03 +4.3264e-01 +2.4964e-02 -5.0061e-01 +3.2331e-01 -6.7299e-01 -3.7697e-01 -2.2304e-01 +2.1587e-02 -5.8876e-01 -4.9031e-02
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.084165000e+03 +2.084165000e+03 +3.016155000e+03 +3.016155000e+03 -6.3247e-02 -4.4538e-02 -1.8389e-01 +2.1670e-01 -6.6607e-01 +3.5825e-01 +3.6819e-01 +4.5877e-02 +1.9262e-01 +1.1997e-03 -1.4701e-01 -3.1787e-01 -2.9108e-01 -1.1567e-02 -4.7733e-01 -2.0798e-01 -3.2695e-05 -9.9945e-03 -3.8610e-02 +4.2686e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.000352719e+03 +2.000352719e+03 +2.113662719e+03 +2.113662719e+03 -3.3512e-01 +1.9649e-01 +5.2594e-01 +3.3405e-02 +1.1286e-01 +1.8317e-01 +1.6385e-02 -2.6710e-01 +1.4559e-01 -5.0670e-02 -1.1558e-01 +1.6350e-01 +2.2719e-01 -2.5484e-01 +5.4227e-01 +1.5214e-02 +1.9891e-01 -9.4400e-02 -3.7152e-01 -1.1320e-01
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.139617244e+03 +2.139617244e+03 +2.044427244e+03 +2.044427244e+03 -2.0859e-01 +4.3877e-01 -2.8363e-01 -4.3239e-02 +5.9192e-01 +7.1528e-01 +5.1605e-02 -5.1996e-01 +1.7994e-02 +8.8801e-02 -4.8285e-01 -5.4615e-01 -3.7005e-01 +1.5936e-01 -3.9656e-01 +1.1024e-01 -4.9708e-02 -6.3093e-01 -8.1357e-02 -2.5278e-01
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.604849085e+03 +2.604849085e+03 +2.528219085e+03 +2.528219085e+03 +1.8328e-01 +1.0999e-01 +6.7479e-02 +1.7667e-01 -1.3964e-01 -7.3729e-01 +3.0970e-01 +6.1403e-01 +4.0167e-01 +1.0881e-01 -1.4686e-01 +5.8259e-01 -3.1524e-01 -8.8762e-02 +7.1932e-01 +2.0551e-02 -3.1429e-01 +2.0204e-01 +1.9499e-01 +7.5562e-02
2 +2.450373207e+03 +2.450373207e+03 +2.373743207e+03 +2.373743207e+03 -4.9501e-01 +6.9071e-01 +6.9125e-01 +6.3291e-01 +5.2381e-01 -2.5474e-02 -8.8010e-02 +1.1394e-02 +1.1564e-01 +1.0755e-01 -5.0469e-01 -1.3014e-01 -6.3566e-01 +3.6277e-01 +4.5967e-01 +6.9931e-02 -6.3022e-01 -1.0818e-02 -7.0812e-01 +6.7703e-01
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.977952592e+03 +1.977952592e+03 +2.093212592e+03 +2.093212592e+03 +2.4917e-01 -3.1592e-02 -2.6596e-01 +6.5512e-01 -1.4819e-02 -4.3821e-02 +3.1596e-01 -2.4479e-01 +2.1843e-01 -2.8703e-01 -5.5296e-01 -1.3309e-01 -4.0631e-01 +3.0350e-01 +3.5970e-01 +3.8871e-02 +6.0139e-01 -1.0843e-01 -3.6495e-01 -4.6997e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
