% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.108462316e+05 +8.108462316e+05 +8.108821316e+05 +8.108821316e+05 -6.8766e-03 +2.5616e-01 -4.6392e-01 -1.9439e-01 +2.9452e-01 -5.6561e-01 +4.5257e-01 -8.1991e-01 -6.4160e-02 -5.2171e-01 +4.0671e-01 -6.5025e-01 -1.8674e-02 -5.9405e-01 -3.1241e-01 +6.3248e-02 +3.6324e-01 -8.9162e-02 +1.2245e-01 +4.8213e-01
11 +6.223183939e+05 +6.223183939e+05 +6.223542939e+05 +6.223542939e+05 -2.4122e-01 -3.2338e-01 +5.5941e-01 +1.0189e-01 -8.1644e-02 +1.5061e-02 -1.3453e-01 -4.1044e-01 +1.3146e-02 -3.0381e-03 -6.6408e-02 +1.4174e-01 +3.4777e-01 -2.8741e-01 -6.9688e-03 +3.5062e-01 +8.4094e-01 +4.1490e-01 -1.0820e-01 -7.4498e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.172971084e+05 +3.172971084e+05 +3.173284784e+05 +3.173284784e+05 +4.3727e-01 +2.7541e-01 +2.1970e-01 -2.9223e-02 -2.4033e-01 -6.0103e-02 -7.0663e-01 -4.5610e-01 -5.0723e-01 +5.3891e-02 -6.5892e-01 +1.2153e-01 -3.9164e-01 +3.0791e-01 -5.7583e-01 +4.9020e-01 +1.5501e-01 -5.0974e-01 -7.4486e-01 +1.0599e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.323900732e+05 +3.323900732e+05 +3.313900732e+05 +3.313900732e+05 -2.3009e-01 -1.0167e-01 -5.7199e-02 +1.7666e-01 +2.5160e-01 -6.7147e-01 -5.9229e-01 -7.6074e-01 +3.1146e-01 -1.5784e-02 -2.4108e-01 -7.7470e-01 +5.1256e-02 -4.9565e-01 -1.8630e-01 -2.8735e-02 -5.1991e-01 +6.0808e-01 -2.0273e-01 +2.8380e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.017178305e+06 +1.017178305e+06 +1.017310225e+06 +1.017310225e+06 -1.1149e-01 +5.8958e-02 +6.3836e-01 -2.3420e-02 +3.8874e-01 -3.7202e-02 -3.3918e-02 -2.4635e-01 -5.4524e-01 -2.4572e-01 -4.0101e-01 +3.2335e-01 +6.0608e-02 -1.8724e-01 -4.9873e-01 -1.1051e-01 +5.1218e-01 -4.0335e-01 +2.1939e-01 +2.8998e-01
3 +7.696917218e+05 +7.696917218e+05 +7.698236418e+05 +7.698236418e+05 -1.7662e-01 +3.5092e-01 -6.3312e-01 -7.6118e-01 +1.5784e-01 +1.9465e-03 -8.0161e-01 +2.2194e-01 -2.5276e-01 +7.6308e-01 -1.6342e-01 +7.3849e-01 +2.3842e-01 +3.5456e-01 -1.2366e-01 -3.7474e-01 -3.9189e-01 -2.4667e-01 -1.5519e-02 -4.7072e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
