% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.301956013e+02 +6.301956013e+02 +1.630195601e+03 +1.630195601e+03 -8.4936e-03 +3.2231e-01 -4.1745e-01 -6.2662e-01 +1.6675e-01 -5.8082e-01 -3.0316e-01 -5.3771e-01 -1.8062e-01 +2.6076e-01 -9.4723e-01 -5.5841e-02 -1.1143e-01 +7.9481e-01 +2.0429e-01 +3.6010e-01 +3.6858e-01 -7.1187e-02 +1.6143e-01 +2.1567e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.824260493e+02 +6.824260493e+02 +7.524560493e+02 +7.524560493e+02 +7.2972e-01 -1.5842e-02 -4.8563e-01 -4.4307e-01 -6.7970e-01 -4.9865e-01 +1.5500e-01 -2.7065e-02 -3.7838e-02 -6.1998e-01 +1.0247e-01 -7.2383e-01 -5.9553e-01 +5.9252e-01 +5.4970e-01 -2.8996e-01 -6.6986e-01 +4.7851e-01 -1.6089e-01 -4.1632e-01
7 +6.122394061e+02 +6.122394061e+02 +6.822694061e+02 +6.822694061e+02 -2.5203e-01 +2.7412e-01 +8.2496e-01 -1.3755e-01 +3.6460e-01 -3.1815e-01 +2.3254e-02 -6.5919e-01 -3.6202e-01 +6.7711e-01 +1.3546e-01 +4.2021e-01 +6.0287e-01 +1.6391e-01 -8.1837e-01 -5.7192e-01 +4.0577e-01 +5.9524e-01 -6.8225e-01 -2.1095e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.776298333e+02 +8.776298333e+02 +8.294098333e+02 +8.294098333e+02 +9.5335e-02 +2.3287e-01 +8.7122e-01 -2.8389e-01 -6.5214e-01 -6.9733e-02 +3.1490e-01 +4.1425e-01 -1.0625e-01 +3.0338e-01 +1.6346e-01 -4.5771e-01 -5.0621e-01 -5.8292e-01 -1.1421e-01 +5.7834e-01 +3.0026e-01 +2.8145e-01 -6.1600e-01 +8.7505e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.177516230e+03 +1.177516230e+03 +1.202986230e+03 +1.202986230e+03 -6.9866e-01 -8.3611e-01 +3.5761e-01 -1.9312e-01 -2.3383e-01 -1.3937e-01 -2.1186e-01 -5.0108e-01 -1.6536e-01 +6.8143e-01 +3.0228e-01 +2.1109e-02 -1.3252e-01 -4.5705e-01 -7.8726e-02 +1.0246e-01 -3.1288e-01 +1.3052e-01 -8.3237e-01 +1.9931e-02
7 +9.530969883e+02 +9.530969883e+02 +9.785669883e+02 +9.785669883e+02 -4.3493e-01 +4.7811e-01 -5.4365e-01 -3.1446e-01 +1.9806e-01 -2.9687e-01 -4.7769e-01 -4.0723e-01 +4.9103e-02 +1.1592e-02 -3.9643e-01 -1.8857e-02 -2.5605e-01 -6.5673e-01 +4.9903e-01 -9.8712e-01 +7.2151e-02 +4.7356e-01 -3.1106e-01 +4.8073e-02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
