% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.464753828e+05 +7.464753828e+05 +7.465112828e+05 +7.465112828e+05 +5.8497e-01 +3.8730e-01 -3.2175e-01 -4.2972e-01 -4.9726e-01 +1.4035e-01 +2.4149e-01 -3.3090e-01 -1.2789e-01 +3.9942e-01 -7.7884e-01 +9.5988e-02 +5.8684e-01 -3.8518e-01 +5.0073e-02 -4.5766e-01 -2.5794e-01 -2.2234e-01 +2.3514e-01 +2.0544e-01
46 +6.204744651e+05 +6.204744651e+05 +6.205103651e+05 +6.205103651e+05 -4.0173e-01 +4.8101e-01 +1.5631e-02 +2.0520e-01 -1.7440e-01 -1.0985e-01 -1.7398e-01 -9.4269e-02 +3.5810e-01 -6.2719e-01 -4.0725e-01 +2.1156e-01 -1.0843e-01 +6.9283e-01 +2.3801e-01 -5.1545e-01 +6.6461e-01 -1.0101e-02 +2.8129e-01 -6.7160e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.078317925e+05 +4.078317925e+05 +4.078631625e+05 +4.078631625e+05 -5.4213e-02 +2.8316e-01 +4.1001e-01 +2.2889e-01 +4.3157e-01 +1.5674e-01 +3.1518e-01 +3.6467e-01 +8.2128e-01 -4.7018e-01 +2.0159e-02 -1.4081e-01 -1.4440e-01 +7.4803e-01 +4.4210e-01 -8.3083e-01 -2.9425e-01 -2.2191e-02 -6.8501e-01 +2.6923e-02
2 +3.464062317e+05 +3.464062317e+05 +3.464376017e+05 +3.464376017e+05 +1.2685e-01 +1.6270e-01 -3.3860e-01 +3.3672e-01 +3.2170e-02 +2.4557e-01 -2.4306e-01 -7.5135e-02 +2.4032e-01 +2.3694e-01 -7.4917e-01 -4.2514e-01 +4.1021e-01 +2.0603e-01 +3.9289e-01 -5.6624e-01 +1.8221e-01 -2.2120e-01 +1.2808e-01 +1.5612e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.133156119e+05 +3.133156119e+05 +3.123156119e+05 +3.123156119e+05 -1.8213e-01 -1.6885e-01 +6.7102e-01 -3.3333e-01 +6.6016e-01 +2.2379e-01 +5.7350e-01 +6.5470e-01 +4.0935e-02 +5.0647e-01 -5.3132e-01 -1.2762e-01 -6.8759e-01 -5.8828e-02 -4.5966e-01 +4.7929e-01 -5.5786e-01 -3.9430e-02 -5.5832e-03 -1.2192e-02
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031469584e+06 +1.031469584e+06 +1.031601504e+06 +1.031601504e+06 -1.9583e-01 -3.8295e-01 +3.8097e-01 +3.8408e-01 +9.0603e-02 -1.7332e-01 -1.2441e-01 +5.3983e-01 +4.0147e-02 +6.3291e-01 -6.5762e-01 -5.9800e-01 -6.4935e-02 +5.0784e-01 -2.3585e-01 +7.7200e-02 -4.1129e-01 -4.2499e-01 +9.1018e-02 +4.7448e-01
3 +8.657122874e+05 +8.657122874e+05 +8.658442074e+05 +8.658442074e+05 +1.1610e-01 +5.6599e-01 -5.2943e-01 -4.1677e-02 +6.4090e-01 +2.7151e-01 -1.3254e-01 -3.1876e-02 -6.4151e-03 -5.0074e-01 +1.6484e-01 +1.6901e-01 -3.8737e-01 +1.6809e-01 -6.6964e-01 -4.1894e-01 +3.8032e-01 -2.3825e-02 +2.4897e-01 -2.5820e-01
