% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.765837209e+02 +3.765837209e+02 +4.791937209e+02 +4.791937209e+02 +2.8224e-01 +6.5187e-02 +7.1764e-01 +6.9720e-02 -5.1328e-01 -8.3603e-03 +2.6269e-01 +2.2018e-01 +4.1074e-01 +6.7142e-01 +2.2829e-01 -5.3127e-02 +2.7137e-01 -2.9100e-01 -3.4824e-01 -1.2705e-01 +5.6427e-02 -4.3796e-02 -1.4164e-01 +4.1971e-01
53 +2.354902964e+02 +2.354902964e+02 +3.381002964e+02 +3.381002964e+02 -8.2438e-01 +2.6339e-03 +1.3241e-03 -1.4047e-01 +1.6598e-01 +5.2579e-01 -3.0367e-01 -7.2987e-01 +7.3311e-02 +1.0046e-01 +9.5738e-02 +1.1981e-01 -2.0773e-01 -5.7495e-01 -1.0719e-01 -3.7356e-01 +2.4575e-01 -3.7946e-01 -2.7420e-03 -3.9338e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.712768609e+02 +2.712768609e+02 +3.645768609e+02 +3.645768609e+02 +1.6075e-01 +5.9646e-01 -3.2556e-01 +3.3523e-01 +1.4836e-01 -1.4481e-01 -4.7219e-01 -6.2330e-01 -1.5069e-03 +8.4921e-01 +3.5706e-01 +1.2487e-01 +2.6487e-01 -4.1974e-01 -4.1856e-02 +2.3984e-01 +6.3588e-01 +4.7782e-01 +1.4534e-01 +1.4891e-01
41 +2.368382193e+02 +2.368382193e+02 +3.301382193e+02 +3.301382193e+02 +3.9145e-01 -3.4773e-01 +3.5033e-02 -3.0024e-01 -3.5196e-01 -4.3943e-01 -3.0152e-01 -7.4538e-01 +4.8493e-01 -4.0129e-01 -3.6201e-01 -2.9578e-01 -4.5634e-01 -2.9629e-01 -3.7906e-01 -1.3069e-01 -4.6546e-01 -1.9092e-01 +3.2194e-01 -2.9882e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.399421253e+02 +3.399421253e+02 +3.535821253e+02 +3.535821253e+02 -9.3240e-02 +1.4635e-01 +8.0120e-01 +1.1789e-01 +1.8668e-01 +1.9193e-01 -7.5620e-01 +8.8118e-01 +8.3486e-02 +1.6151e-01 -1.0581e-01 +2.9412e-01 -1.5091e-01 +3.0503e-01 +2.0672e-01 +5.5155e-01 -3.1903e-02 -3.9041e-01 +1.3294e-01 +2.7083e-01
52 +2.438928231e+02 +2.438928231e+02 +2.575328231e+02 +2.575328231e+02 -2.3542e-01 -4.2794e-01 +2.2816e-03 -5.5589e-01 +3.1434e-02 +5.0406e-01 -2.5927e-01 +1.5518e-01 +2.9404e-01 -1.2732e-01 +2.4943e-01 -3.8492e-02 -7.0495e-01 -3.2094e-01 -4.0408e-01 +1.8141e-01 +1.1261e-01 -5.8221e-03 -6.2988e-01 -2.9909e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.801903071e+02 +3.801903071e+02 +5.749903071e+02 +5.749903071e+02 -5.9359e-01 +3.8672e-02 +8.1083e-01 +4.3024e-01 -6.1961e-01 -7.0349e-01 +1.7533e-01 +4.9287e-02 +5.0002e-02 +5.8591e-01 +3.7561e-01 -6.0294e-01 -1.0547e-01 +2.6652e-01 +1.4851e-01 -1.0817e-01 -1.1627e-01 +9.0542e-02 -4.5324e-01 +3.4290e-01
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.149826315e+02 +3.149826315e+02 +1.813926315e+02 +1.813926315e+02 +5.7157e-01 +5.2225e-01 +2.2563e-01 +1.5368e-01 +4.8811e-01 +1.3261e-01 +4.6802e-01 -4.4829e-01 -1.4895e-01 -1.2156e-01 -5.1494e-02 -1.2277e-01 +2.8080e-01 +9.1746e-02 +6.4946e-01 +3.2579e-01 -4.2398e-01 +3.9679e-01 -3.6402e-01 +2.2107e-02
37 +2.485654464e+02 +2.485654464e+02 +1.149754464e+02 +1.149754464e+02 -8.7256e-01 -5.2271e-01 +5.1390e-01 +6.7736e-01 -1.7985e-01 +2.2255e-01 -7.5590e-01 -2.5225e-01 +1.7524e-01 +5.5951e-02 +7.6994e-03 +5.2266e-01 -1.4271e-02 +7.8215e-01 -2.7294e-01 +4.7770e-01 -4.6974e-01 -3.0631e-01 -2.1671e-01 +2.7333e-01
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454948642e+02 +3.454948642e+02 -5.013151358e+02 -5.013151358e+02 +4.9876e-02 +1.9211e-02 -1.3517e-01 -4.2585e-01 -3.8820e-01 -1.1336e-01 -7.6466e-01 +6.9576e-01 +4.5972e-01 +2.3217e-01 -7.0906e-02 +7.4438e-01 -4.9575e-01 +1.7987e-01 +9.3514e-02 -2.4568e-01 -2.0604e-01 -8.4419e-02 +2.6758e-01 -2.6776e-01
12 +2.407890257e+02 +2.407890257e+02 -6.060209743e+02 -6.060209743e+02 +7.8595e-02 -9.4953e-02 -4.1812e-01 -6.5148e-01 -4.1779e-01 +6.8303e-01 -5.6069e-01 +1.6628e-01 +1.8621e-01 +7.8005e-01 +3.0785e-02 -5.2319e-01 +3.6260e-01 +7.2973e-02 +1.3470e-01 +5.4300e-01 +3.0790e-01 +4.4904e-01 +1.3529e-01 +3.4371e-01
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.602107494e+02 +3.602107494e+02 +3.738407494e+02 +3.738407494e+02 +5.3571e-01 -1.3661e-02 +4.0078e-01 +5.5002e-01 -4.8488e-01 -5.2717e-01 -2.3051e-01 -8.0725e-01 -3.8818e-01 -8.1655e-01 +4.0007e-01 +8.0531e-01 +2.0998e-01 -5.0432e-01 -9.7688e-02 -2.5748e-01 -1.7324e-01 +8.0889e-01 +4.0791e-01 -5.5071e-01
5 +2.428178453e+02 +2.428178453e+02 +2.564478453e+02 +2.564478453e+02 -7.9634e-01 +5.9789e-02 -6.3483e-02 -1.1542e-02 +8.7928e-01 -1.0911e-01 -2.6567e-01 +3.0654e-01 -4.6658e-02 -4.4827e-01 +3.1581e-02 -1.8940e-01 -1.1685e-01 -2.7339e-01 +3.8458e-01 -4.5285e-01 +5.4177e-01 +1.1592e-01 -1.4781e-01 -6.8345e-05
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.327896580e+02 +3.327896580e+02 +2.956096580e+02 +2.956096580e+02 -3.7773e-01 -6.1599e-01 -3.2995e-01 -8.9380e-01 -9.4990e-02 +2.0522e-01 +1.2822e-01 -2.3782e-01 +6.2808e-01 +3.9942e-01 -1.4302e-01 +2.5317e-01 +3.0501e-01 +6.7249e-01 -3.7297e-01 +1.6561e-01 +4.4677e-01 +3.5709e-01 +3.7870e-01 -2.8848e-01
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.127379981e+02 +3.127379981e+02 +5.402579981e+02 +5.402579981e+02 +2.0996e-01 +3.2002e-01 +5.5630e-02 -3.7118e-01 -4.8189e-01 -9.6765e-02 +8.5396e-01 +1.0683e-01 -4.6558e-01 -1.5715e-01 +3.0344e-01 -1.1376e-02 +4.7036e-01 -4.4439e-01 +5.5803e-01 +8.9224e-01 -6.4288e-01 +1.5106e-01 +1.1661e-01 -5.0349e-01
49 +2.437810890e+02 +2.437810890e+02 +4.713010890e+02 +4.713010890e+02 -3.1869e-01 +3.2780e-01 +4.0114e-01 -5.3769e-02 +1.9317e-01 +4.4050e-01 -7.0967e-01 -9.9307e-02 -7.7942e-01 -3.3963e-01 +4.4197e-01 +9.6065e-01 +7.4216e-01 -2.6411e-01 +3.6485e-01 -5.5134e-01 +1.9328e-01 +1.4346e-01 +4.3742e-01 -1.1871e-01
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.467442764e+02 +3.467442764e+02 +3.531142764e+02 +3.531142764e+02 +5.0502e-01 +1.5588e-01 +7.7296e-01 +4.6098e-01 -5.2722e-01 -5.8890e-01 -5.8809e-01 +2.6981e-01 -1.7360e-01 -6.7289e-01 +1.4996e-01 +8.0504e-02 +2.5386e-01 -1.0871e-01 -3.8835e-01 +3.5755e-01 +1.7845e-01 -3.0543e-02 -1.3956e-01 -2.5326e-01
39 +2.472095843e+02 +2.472095843e+02 +2.535795843e+02 +2.535795843e+02 +6.3602e-01 -5.6641e-01 -1.4385e-01 +2.9526e-01 +3.7672e-01 +6.5196e-02 +3.2973e-01 -4.6498e-01 -2.6793e-01 +7.7204e-01 +9.2693e-02 +5.9276e-02 +9.9793e-02 +1.9632e-01 -8.9819e-02 -9.2747e-01 -4.1350e-01 -1.3918e-01 +1.3887e-03 +1.7490e-01
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.839087672e+02 +3.839087672e+02 +2.756487672e+02 +2.756487672e+02 +6.6808e-01 -2.4263e-01 +3.0065e-03 -5.4050e-01 +2.6231e-01 -5.8502e-01 -8.1822e-01 +2.8203e-01 -2.0193e-01 -5.6776e-02 +1.9657e-02 +3.3240e-01 +6.9607e-01 +5.2818e-01 -7.0189e-01 +9.8130e-02 +2.0247e-03 +2.3240e-01 -2.3999e-01 +5.1035e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.259840968e+02 +3.259840968e+02 -6.740159032e+02 -6.740159032e+02 +3.3663e-01 -1.7305e-01 +5.4640e-01 -4.1007e-01 +7.8524e-01 +1.1726e-01 -1.2729e-01 -4.2074e-01 +3.5369e-01 -5.6754e-01 -4.1249e-02 -5.5844e-01 -4.2143e-02 -2.1365e-01 -4.3946e-02 +6.5468e-01 -7.2185e-02 -1.2879e-01 +1.5026e-01 +9.7724e-03
19 +2.262272612e+02 +2.262272612e+02 -7.737727388e+02 -7.737727388e+02 -7.1220e-02 -1.7134e-01 +2.5027e-01 +2.2107e-01 -2.9801e-01 +2.4332e-01 -2.9499e-01 +7.8284e-01 +6.5260e-01 -1.8521e-01 -5.1618e-01 +3.1884e-02 +4.8606e-01 -5.3152e-01 +6.6318e-01 +3.5004e-01 -3.9772e-01 -3.8985e-01 +8.5507e-01 -5.2176e-01
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.267074630e+02 +3.267074630e+02 +2.423674630e+02 +2.423674630e+02 +4.3349e-02 +9.6275e-02 -3.5172e-01 +1.6403e-01 +3.6111e-01 +8.9643e-02 -6.1204e-01 +2.2965e-01 -3.1756e-01 -5.8596e-01 -5.2313e-01 -7.6759e-01 -3.4184e-01 +1.6836e-02 +2.2926e-01 -6.9951e-02 +1.2062e-01 -3.3364e-02 +3.8949e-01 -1.7718e-01
50 +2.180435846e+02 +2.180435846e+02 +1.337035846e+02 +1.337035846e+02 -6.2568e-01 +1.1409e-01 -4.1738e-01 -4.6530e-01 -6.4397e-01 -5.9834e-01 +5.1160e-01 -2.3060e-01 +6.1701e-01 +4.6358e-01 +2.0283e-01 +2.2975e-01 -3.5297e-01 -2.2664e-01 -4.1789e-01 -5.4053e-01 +1.9858e-01 +3.3886e-01 +9.2109e-02 -1.8415e-01
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.558850219e+02 +3.558850219e+02 +4.280150219e+02 +4.280150219e+02 -9.4759e-02 +1.2935e-01 -1.8971e-01 +2.3013e-01 -7.6708e-02 -7.5210e-03 +5.5727e-01 -3.4241e-01 -2.1303e-01 +7.3075e-01 +2.5093e-02 +5.0072e-01 +2.7236e-01 +2.9939e-01 +2.6600e-01 -1.2173e-01 +4.9302e-01 -1.0406e-01 -4.7286e-01 -1.2268e-01
42 +2.455927697e+02 +2.455927697e+02 +3.177227697e+02 +3.177227697e+02 -4.0337e-01 +1.0906e-01 -6.3158e-01 -5.7182e-01 -7.7740e-01 +6.5191e-01 +3.1597e-01 -2.9618e-01 -2.5546e-01 +5.1266e-01 -1.6592e-01 -7.9731e-01 -1.8130e-01 +9.4230e-02 +4.1417e-01 -5.6077e-01 -6.8410e-01 -2.8537e-01 -7.4903e-02 -5.4965e-02
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.260761496e+02 +3.260761496e+02 +1.922761496e+02 +1.922761496e+02 +1.3319e-01 -3.1272e-01 -4.5705e-01 -1.1246e-01 -5.2652e-02 -2.2862e-01 -4.4361e-01 -5.8670e-01 -6.3796e-02 +5.7190e-02 -3.3450e-01 -7.7198e-02 +7.9313e-02 +2.2384e-01 +4.9521e-01 -7.0365e-02 -2.2176e-01 -3.6158e-01 +3.1170e-01 +5.1592e-01
