% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.212422364e+02 +5.212422364e+02 +6.450722364e+02 +6.450722364e+02 -3.7977e-01 -5.5286e-01 +4.7057e-01 +1.0133e-01 -1.0077e-01 -5.9058e-01 -2.8325e-02 +1.9423e-01 +6.9026e-02 -1.3169e-01 +1.8410e-01 -1.9393e-01 +5.1021e-01 +5.4440e-02 +4.2794e-01 +2.3343e-01 -5.7515e-01 -2.1747e-01 +6.6272e-01 -2.3624e-01
25 +3.927531437e+02 +3.927531437e+02 +5.165831437e+02 +5.165831437e+02 +4.3331e-04 +7.5733e-01 +6.0953e-02 -4.0450e-03 -1.3256e-01 -4.4638e-01 +3.1884e-01 +4.4137e-01 -2.0012e-01 +2.0440e-01 +2.6469e-02 +2.2639e-01 +2.1783e-01 -4.5173e-01 -1.1708e-01 +4.0721e-01 +3.2556e-02 -3.9985e-01 -9.8006e-02 +4.2439e-01
29 +2.385930659e+02 +2.385930659e+02 +3.624230659e+02 +3.624230659e+02 +7.8764e-02 +3.1982e-02 -1.0257e-01 +6.1160e-02 -1.1722e-01 +1.5222e-01 -5.0076e-01 +2.6151e-01 +1.0719e-01 +1.4582e-01 -1.6049e-01 +1.1179e-01 -1.1364e-01 -1.0168e-02 -8.7354e-02 +2.0946e-01 +7.4746e-02 +4.6977e-01 -4.0478e-01 -1.3380e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.051380242e+03 +1.051380242e+03 +1.098890242e+03 +1.098890242e+03 +5.0766e-01 -1.9019e-02 +9.2306e-01 +1.1699e-01 +5.7306e-01 -6.1026e-01 +2.3912e-01 -6.9757e-01 -4.3516e-02 +1.9177e-01 -4.7434e-01 -6.6666e-01 +7.0360e-01 +1.5867e-01 -7.4303e-01 -3.0746e-03 +2.0827e-01 -7.2261e-01 +5.0417e-01 -5.9750e-01
2 +7.280034247e+02 +7.280034247e+02 +7.755134247e+02 +7.755134247e+02 -4.7717e-01 +7.0032e-01 +1.4071e-02 -7.9859e-03 -6.2990e-03 -1.4457e-02 -1.3364e-01 +3.2346e-01 -4.1514e-01 -4.1435e-01 -1.1562e-01 -5.7743e-01 -4.3559e-01 -1.9097e-01 -4.6764e-01 -1.3753e-01 -5.2939e-01 -8.0650e-01 -1.1237e-01 +2.9456e-02
4 +4.845868681e+02 +4.845868681e+02 +5.320968681e+02 +5.320968681e+02 +5.0743e-01 -8.2145e-02 +3.7894e-01 -1.4496e-01 -2.6215e-01 +5.6949e-01 -4.5718e-01 -7.0297e-02 +2.9113e-03 +2.2523e-02 +5.7682e-03 -2.7800e-01 -4.4842e-02 -2.6506e-01 +9.7732e-03 +4.8575e-02 -4.8002e-01 +3.8560e-01 +1.3822e-02 -2.9844e-01
14 +3.924507460e+02 +3.924507460e+02 +4.399607460e+02 +4.399607460e+02 -4.7060e-01 -4.3680e-01 -2.3291e-01 -5.8484e-01 -3.4143e-01 +3.5525e-01 -2.1787e-01 +2.0086e-01 +5.6009e-01 +2.4568e-01 -8.6321e-02 +1.1529e-01 +5.7688e-01 -5.6330e-01 +1.4327e-01 -3.5776e-01 -6.5053e-01 -4.6766e-01 +2.7853e-01 +2.7675e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.953802107e+02 +5.953802107e+02 +6.507202107e+02 +6.507202107e+02 +3.5581e-01 +2.4162e-02 -5.5598e-01 -1.4243e-01 -2.2741e-01 +2.7535e-01 -1.5134e-01 +3.1101e-02 -3.6107e-01 -6.3373e-01 +3.4284e-01 -2.8781e-03 +5.8362e-02 -1.8204e-01 +3.2166e-01 -1.8644e-01 +7.1278e-01 +2.5960e-01 -3.1966e-01 -3.7397e-01
