% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.812898273e+02 +7.812898273e+02 +9.051198273e+02 +9.051198273e+02 -3.8937e-02 +3.9655e-01 -4.1854e-01 +3.8304e-01 +1.4815e-02 -5.9530e-01 -3.7662e-01 -5.9721e-02 -6.8614e-01 -8.3181e-01
2 +2.158472386e+02 +2.158472386e+02 +3.396772386e+02 +3.396772386e+02 +5.7345e-01 -2.9112e-01 +7.5919e-02 +2.1622e-01 -3.1930e-01 -3.2671e-02 -1.7160e-01 +2.5246e-01 +2.7956e-01 +1.6280e-01
10 +1.373595943e+02 +1.373595943e+02 +2.611895943e+02 +2.611895943e+02 +2.1892e-01 +3.4789e-01 +3.8005e-01 +4.6325e-01 +5.2740e-01 -3.6802e-01 -6.8260e-01 -4.5311e-01 +6.4420e-02 +9.8304e-02
37 +5.907094425e+01 +5.907094425e+01 +1.829009443e+02 +1.829009443e+02 +2.4842e-01 +1.3986e-01 +1.4949e-01 +1.3474e-01 +1.5032e-01 +9.5282e-02 -4.5414e-01 -2.0942e-01 +3.9678e-01 +1.2033e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.089126114e+03 +1.089126114e+03 +1.136636114e+03 +1.136636114e+03 -3.0261e-01 -3.4100e-01 -5.3081e-01 -2.0609e-01 -5.2021e-01 -4.6006e-01 -4.3195e-01 -1.3797e-01 +9.0809e-01 +5.8851e-01
2 +4.198061333e+02 +4.198061333e+02 +4.673161333e+02 +4.673161333e+02 -3.7671e-01 +4.5145e-03 +3.4871e-01 +8.9100e-02 +7.5733e-02 -1.8157e-01 -6.5232e-03 -3.9406e-01 -5.3237e-01 -8.9686e-01
3 +2.203486738e+02 +2.203486738e+02 +2.678586738e+02 +2.678586738e+02 +7.4034e-01 -6.2609e-02 -2.2805e-01 +1.2070e-01 -2.0545e-01 +5.7389e-02 -2.4250e-02 +9.9565e-03 -1.6575e-04 -5.1509e-01
13 +1.478851856e+02 +1.478851856e+02 +1.953951856e+02 +1.953951856e+02 +1.9131e-01 +4.6375e-01 -2.1192e-02 +1.3481e-01 +6.0830e-02 -4.9291e-01 +4.5482e-01 +4.7198e-02 -5.4696e-01 +1.8067e-01
14 +9.833610164e+01 +9.833610164e+01 +1.458461016e+02 +1.458461016e+02 -3.5665e-01 -2.1767e-03 -1.2444e-01 +1.6034e-01 -2.5684e-01 -3.7462e-01 +3.0465e-01 -2.7040e-01 -9.7206e-01 +1.4372e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.237776377e+02 +1.237776377e+02 +1.791176377e+02 +1.791176377e+02 -1.7393e-01 +6.0996e-01 -4.2143e-01 +3.5658e-01 -2.6251e-01 -3.2833e-01 -2.3224e-01 -8.0666e-02 +1.2961e-01 -3.8701e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.132253145e+02 +5.132253145e+02 +4.228953145e+02 +4.228953145e+02 +1.1307e-01 -7.7175e-01 +2.8701e-02 +3.8553e-01 -1.3792e-01 -7.7741e-01 +6.3623e-02 -3.5912e-01 +5.7648e-02 -1.3875e-01
2 +2.269634509e+02 +2.269634509e+02 +1.366334509e+02 +1.366334509e+02 +1.0189e-01 +9.8859e-03 -1.4678e-01 +4.9188e-01 -3.7548e-01 +8.5985e-02 +7.4388e-02 -2.7920e-01 +9.9034e-02 -5.2386e-01
8 +1.322121930e+02 +1.322121930e+02 +4.188219299e+01 +4.188219299e+01 -3.7083e-01 +4.8842e-01 -3.2329e-01 -7.9474e-02 -1.5910e-01 -3.9843e-01 -7.5925e-01 -8.9940e-03 +7.9655e-02 -2.8602e-01
15 +9.640628181e+01 +9.640628181e+01 +6.076281813e+00 +6.076281813e+00 +8.1774e-02 +5.1283e-01 -4.1947e-01 -6.6610e-01 +7.1098e-01 -4.3103e-02 -5.6583e-01 -2.0336e-01 -1.2083e-01 -8.3733e-02
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.242338343e+02 +2.242338343e+02 +2.898438343e+02 +2.898438343e+02 +9.7990e-02 -3.8398e-01 +5.8733e-02 -5.1880e-02 -1.4756e-01 +6.8447e-01 -2.5854e-01 +4.3669e-01 -1.6184e-01 +7.9705e-01
5 +1.385182566e+02 +1.385182566e+02 +2.041282566e+02 +2.041282566e+02 +3.0732e-01 -2.2201e-02 -2.1328e-01 +9.0191e-02 -3.1381e-01 -5.4426e-01 +1.9816e-01 -3.5472e-02 +3.6868e-01 +6.8834e-01
