% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.541061204e+02 +9.541061204e+02 +4.920161204e+02 +4.920161204e+02 -9.3858e-01 -3.7025e-01 +8.1907e-02 +1.8314e-01 +1.2524e-01 +1.2928e-01 -2.8721e-02 -5.8039e-02 +3.1102e-01 +8.8650e-01 +2.3242e-01 -9.9644e-02 -1.1507e-01 +5.4704e-01 -5.4641e-01 -1.7387e-01 +3.1523e-01 +2.3967e-01 -2.5795e-01 -1.1773e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.082140584e+03 +1.082140584e+03 +1.159800584e+03 +1.159800584e+03 -6.3515e-01 -5.4986e-01 +3.4339e-01 -5.6571e-01 -4.8961e-03 +4.2362e-01 +1.3540e-01 -2.8016e-01 +7.7423e-02 -1.9792e-01 -2.2754e-01 +8.5579e-01 +2.6846e-01 -6.8551e-01 +1.4777e-01 +4.6211e-01 -4.3434e-01 +4.7928e-01 +2.2262e-01 +4.0326e-01
2 +9.400918737e+02 +9.400918737e+02 +1.017751874e+03 +1.017751874e+03 -4.5617e-01 -2.3428e-01 -2.0874e-01 +2.4292e-02 +2.1961e-01 -4.4434e-01 -7.8678e-01 -2.2339e-02 +3.8895e-01 +5.8731e-01 +2.3466e-01 +6.0050e-01 -1.7245e-01 +1.5491e-01 -3.4207e-02 +3.1215e-01 -7.1037e-01 +4.1245e-01 -4.0060e-02 +2.2896e-03
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.817001931e+02 +8.817001931e+02 +9.973801931e+02 +9.973801931e+02 +1.7409e-01 +5.1422e-02 +5.4546e-01 -6.9539e-01 +9.3785e-02 +1.8431e-01 +3.8965e-01 -8.0714e-03 +3.5847e-01 -6.1782e-02 -4.1949e-01 -8.7045e-01 -2.0778e-01 +1.9749e-03 -6.8630e-02 +3.3851e-01 -6.5791e-01 -3.4627e-01 -2.2097e-01 +1.2782e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.049152893e+03 +1.049152893e+03 +1.045442893e+03 +1.045442893e+03 -1.6327e-01 +1.2943e-02 -4.7973e-02 -2.3782e-01 -2.8418e-02 +4.0501e-01 +1.0308e-01 -1.7888e-02 +2.6710e-01 -9.5452e-03 -3.6123e-02 -5.9432e-01 +5.1953e-01 +3.2887e-01 +4.0289e-01 +7.0070e-02 +4.8381e-01 +5.3540e-01 +3.3449e-02 +5.8946e-01
2 +9.200643955e+02 +9.200643955e+02 +9.163543955e+02 +9.163543955e+02 +1.4666e-01 +7.3790e-01 +3.9548e-02 +1.4721e-01 +4.6599e-02 -5.8620e-01 -8.7199e-02 -1.3621e-01 +4.4631e-01 +4.2267e-01 +3.3617e-01 +7.4791e-01 -3.0702e-01 -5.9738e-01 +5.7193e-01 +4.4802e-02 -3.9506e-01 -6.5138e-01 -5.1411e-01 -1.3360e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.600161463e+02 +6.600161463e+02 +7.921961463e+02 +7.921961463e+02 +3.1214e-01 -5.3279e-01 -7.9957e-01 +2.1005e-02 -5.6730e-01 -2.4996e-01 -6.6481e-01 +2.4092e-01 +6.9965e-01 +5.0885e-01 -2.5364e-01 -1.0238e-01 -2.4259e-01 -3.7577e-01 -5.4798e-01 -2.4497e-01 +4.3421e-02 +1.4242e-01 +5.3337e-01 -6.5665e-01
3 +5.874538550e+02 +5.874538550e+02 +7.196338550e+02 +7.196338550e+02 -4.0144e-01 +3.8743e-01 -6.5122e-01 -1.1655e-02 -2.1957e-01 -1.8125e-01 +3.8791e-01 +1.2000e-01 +3.6227e-01 -1.4162e-01 +2.0452e-01 +2.5168e-02 -4.6184e-01 +1.3785e-01 -3.1485e-01 +9.6348e-02 +1.8668e-01 +4.0615e-02 -1.8265e-01 +9.7994e-02
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.085342779e+03 +1.085342779e+03 +1.043602779e+03 +1.043602779e+03 +7.6920e-01 +1.1825e-01 +2.0771e-01 -6.1733e-01 +3.9686e-01 -1.2692e-01 +6.1414e-01 -1.2606e-01 -1.5673e-01 +2.0256e-01 +1.1289e-02 -3.1679e-01 -5.4490e-01 -4.1298e-01 +4.0047e-01 -8.9704e-02 -1.4637e-01 -1.4364e-01 +6.7278e-01 +1.2803e-01
2 +9.947114514e+02 +9.947114514e+02 +9.529714514e+02 +9.529714514e+02 -7.0039e-02 -1.9837e-01 +1.6862e-02 -2.4960e-01 -5.1160e-01 +1.2854e-02 -2.9939e-01 +2.5113e-01 +1.3217e-01 +4.5336e-01 +6.9817e-01 +6.9616e-01 +2.0243e-01 +1.5176e-01 -3.7691e-01 +2.1852e-01 -7.6856e-01 +8.3307e-01 +5.9841e-01 -4.7704e-02
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.473346693e+02 +6.473346693e+02 +1.524746693e+02 +1.524746693e+02 -2.7766e-02 +3.7864e-01 -5.2676e-01 -1.9733e-01 +8.3754e-03 +3.3044e-01 +3.8580e-02 +7.0842e-01 -1.1257e-01 +2.2728e-01 +2.1433e-01 -2.9964e-01 +8.8830e-01 -4.9530e-01 -2.9048e-01 -1.5329e-01 +2.9258e-01 +1.5615e-01 +4.3104e-02 +5.0970e-03
53 +6.211074005e+02 +6.211074005e+02 +1.262474005e+02 +1.262474005e+02 +1.9239e-01 -3.9573e-01 +1.9555e-01 +1.4703e-01 +3.3063e-01 -5.0758e-01 +4.3290e-01 -3.3780e-01 +2.6565e-01 -6.7367e-01 +4.8842e-01 -2.4260e-01 +4.4411e-01 -3.3327e-01 -1.9743e-01 -1.2211e-01 -3.7788e-01 +6.9194e-01 +6.6362e-01 +4.4691e-01
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.083395383e+03 +1.083395383e+03 +1.431795383e+03 +1.431795383e+03 -1.1158e-01 -2.8106e-02 +4.7547e-01 +6.4087e-02 -2.6384e-01 -2.0111e-01 +6.8067e-01 -3.2918e-01 -3.3426e-01 -8.7366e-02 -2.3743e-02 -5.1702e-01 -2.3047e-01 -9.6365e-02 +5.4923e-01 +9.3407e-02 -1.5998e-02 -6.3055e-01 +2.8452e-01 -4.3994e-01
