% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.718949230e+01 +4.718949230e+01 +3.024949230e+01 +3.024949230e+01 +1.0317e-01 +1.2549e-01 -6.8284e-01 -3.0970e-01 -2.9438e-01 -2.5181e-02 +1.5690e-01 -1.6584e-01 +6.0922e-01 -4.5702e-02 -5.7263e-01 +8.4215e-02 -2.9026e-02 +5.6436e-01 -6.0216e-01 -2.9306e-01 -4.2798e-02 +1.6923e-01 -1.1640e-02 -2.0252e-01
16 +3.504617814e+01 +3.504617814e+01 +1.810617814e+01 +1.810617814e+01 +6.4443e-03 -2.2543e-01 -3.3921e-01 -2.4239e-01 +6.3951e-01 +3.7824e-01 -2.1523e-01 +1.2853e-01 -9.0726e-01 +3.2398e-01 +1.7567e-01 -4.3815e-01 -4.6813e-01 -5.7049e-01 +3.6524e-01 -8.6158e-01 -4.9866e-01 +4.3887e-01 -4.9897e-01 -3.9949e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.772282799e+01 +1.772282799e+01 +3.653282799e+01 +3.653282799e+01 +6.1418e-01 +7.8544e-01 -2.5323e-02 -2.0338e-01 +7.1117e-02 +2.2423e-01 -4.3888e-01 -1.1916e-01 +6.9091e-01 +2.7200e-01 -6.1907e-02 -6.9054e-01 -8.7649e-02 -3.5636e-02 +1.9627e-01 -2.2699e-01 -4.2766e-02 -3.6834e-01 +5.9545e-02 +5.9001e-01
2 +1.262012872e+01 +1.262012872e+01 +3.143012872e+01 +3.143012872e+01 -3.4435e-01 -1.0435e-02 -2.8537e-01 +5.5633e-01 +3.8059e-01 +1.3565e-01 +2.4030e-02 -5.9369e-01 +1.2504e-01 +5.5710e-01 -1.8986e-01 +4.2994e-03 +3.2729e-01 -7.9967e-01 -2.1080e-03 -2.4365e-01 +4.8929e-01 +2.8065e-01 +3.0591e-01 +2.6469e-01
9 +8.977736664e+00 +8.977736664e+00 +2.778773666e+01 +2.778773666e+01 +4.9116e-01 -2.5342e-01 +1.6147e-01 +8.2171e-01 +4.6285e-01 -7.7179e-01 +5.7211e-01 +8.9706e-01 -2.9305e-01 -8.8204e-02 -2.8099e-02 +2.4780e-03 +9.0806e-01 +2.7241e-01 +5.5735e-02 +4.8246e-01 -4.4957e-01 +4.4230e-01 +2.3331e-01 +5.0140e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.758766785e+01 +6.758766785e+01 +3.407376678e+02 +3.407376678e+02 +4.9164e-01 +2.9501e-01 -2.0926e-01 -4.3903e-01 +3.2191e-01 +4.8848e-01 -4.0236e-01 -5.8571e-01 -3.6956e-01 -5.3384e-01 +7.7341e-01 -6.0502e-01 +8.7304e-01 -1.5071e-01 +7.3505e-01 -8.2778e-02 -2.6028e-01 -2.8216e-02 +2.9512e-02 -1.8377e-01
2 +4.603402746e+01 +4.603402746e+01 +3.191840275e+02 +3.191840275e+02 -2.3023e-01 +4.9346e-03 +8.2304e-01 -6.6609e-01 -4.4164e-01 -6.0122e-02 -1.4222e-01 -3.1437e-01 +4.3179e-01 +4.1932e-01 +2.7060e-01 +4.9491e-01 +4.4473e-01 -1.0499e-01 -2.9640e-02 -6.6421e-02 +1.6591e-01 +6.0167e-01 +3.8745e-01 -5.4471e-01
7 +3.024064937e+01 +3.024064937e+01 +3.033906494e+02 +3.033906494e+02 -4.4449e-01 +1.0169e-01 -2.5246e-01 +3.3046e-01 +4.9464e-01 -6.0060e-02 +2.8388e-01 -2.8766e-01 -4.5222e-01 +2.6592e-01 +6.4728e-01 -1.6132e-01 +1.7591e-01 -3.8698e-01 +3.1936e-01 +1.2376e-01 +5.5916e-01 +7.2229e-01 -6.8594e-01 -7.5130e-01
