% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.143196162e+05 +8.143196162e+05 +8.143555162e+05 +8.143555162e+05 -3.2293e-01 -4.3707e-01 +5.8168e-01 +4.5067e-02 +1.2232e-01 -4.8794e-01 -4.6396e-01 -4.5321e-01 +1.9308e-01 -4.1995e-01 +7.8107e-01 -3.3063e-02 -5.4952e-01 -5.8762e-01 -4.3754e-01 +4.6146e-01 +1.6543e-02 +4.8109e-01 +2.2138e-01 +2.0316e-02
30 +6.140568537e+05 +6.140568537e+05 +6.140927537e+05 +6.140927537e+05 -1.1559e-01 +8.7554e-01 -3.5181e-01 +1.8783e-01 -3.7964e-01 +6.0225e-02 +2.1533e-01 -5.5204e-01 -3.8146e-01 -8.0763e-01 -2.0961e-01 +1.3380e-02 -2.6302e-01 +3.1208e-01 +7.3384e-01 -2.3746e-01 -5.3762e-01 +3.2079e-01 +4.2286e-02 +6.7678e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.958207172e+05 +3.958207172e+05 +3.958520872e+05 +3.958520872e+05 +8.0114e-01 -3.2336e-01 -1.8934e-01 -4.4693e-01 -2.7728e-01 +4.1185e-01 -9.7179e-02 -8.1281e-01 +1.3332e-01 -3.4371e-01 -4.8211e-02 -1.3748e-02 -6.1144e-01 +4.3636e-01 +1.2172e-01 -1.6044e-01 -3.3596e-02 -2.3965e-01 +2.6351e-01 +2.4979e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.433447950e+05 +3.433447950e+05 +3.423447950e+05 +3.423447950e+05 +2.7340e-01 -2.5587e-01 +3.6992e-02 +2.1523e-01 +7.1554e-01 +7.6309e-01 -3.9465e-01 -7.8480e-02 -1.6415e-02 -5.3684e-02 -5.4457e-01 -1.0847e-01 -8.0896e-01 +3.5948e-01 +4.4640e-01 +6.8993e-01 -5.5783e-01 -9.1597e-02 +1.0420e-01 +5.8592e-02
74 +2.433674770e+05 +2.433674770e+05 +2.423674770e+05 +2.423674770e+05 +5.3647e-01 -1.6989e-01 +3.6115e-01 +4.2908e-01 -5.0688e-01 +3.8770e-01 -6.9442e-02 -8.6821e-02 +2.2250e-02 +7.9012e-01 -3.2785e-01 -3.6486e-01 +4.2534e-01 +5.5170e-01 -6.7703e-02 -5.5601e-01 -8.5785e-04 +3.3403e-01 -1.0737e-01 +8.6272e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.054308175e+06 +1.054308175e+06 +1.054440095e+06 +1.054440095e+06 +4.6777e-01 -4.6272e-01 +6.4416e-02 +5.2727e-02 -1.5368e-02 -1.8854e-01 -4.5208e-01 -7.8346e-02 +3.3254e-01 +4.3041e-01 +3.9836e-02 -5.9786e-02 +1.4599e-02 +2.5429e-01 +6.6533e-01 +7.5968e-01 -6.0456e-01 -5.0115e-01 -2.2625e-01 +8.7305e-01
3 +9.636064497e+05 +9.636064497e+05 +9.637383697e+05 +9.637383697e+05 -4.0486e-01 +8.7669e-01 +3.0120e-02 -9.9227e-02 +7.5178e-02 -4.0652e-01 +1.3089e-03 -3.5864e-01 -2.6866e-01 -4.7741e-01 -5.7577e-01 +2.9254e-02 -1.7444e-02 -4.5194e-02 -1.2836e-01 +1.1266e-01 -3.6906e-01 -2.8126e-01 +2.0051e-01 -2.1178e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181669094e+05 +1.181669094e+05 +1.187577494e+05 +1.187577494e+05 +2.1353e-02 -6.5306e-01 -5.8706e-01 -1.8711e-01 +6.2870e-01 -4.7114e-01 +5.9336e-01 -3.6971e-01 -2.5764e-01 -2.6554e-01 -8.1992e-01 +1.4858e-02 -2.9545e-01 -4.7825e-01 +3.1537e-01 -7.0060e-01 -3.7328e-01 +5.3024e-01 +1.6152e-01 +3.6580e-01
46 +9.944978153e+04 +9.944978153e+04 +1.000406215e+05 +1.000406215e+05 -2.9629e-01 -1.5652e-01 +3.9915e-01 -5.9834e-02 +2.4949e-01 -5.6376e-02 +6.4857e-01 -1.7611e-01 +4.3334e-01 +4.7726e-01 -5.7816e-01 +1.4924e-01 +4.5409e-01 +4.4253e-01 -5.5834e-01 +6.7857e-02 -3.2622e-01 +1.1288e-01 +1.1979e-01 -2.8511e-02
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.020577191e+05 +5.020577191e+05 +5.020449191e+05 +5.020449191e+05 +4.1580e-01 +3.9336e-01 +2.9742e-01 -5.2541e-01 -4.9433e-02 -5.9341e-02 +1.8518e-01 +5.8648e-01 +6.1527e-01 +4.2849e-01 -5.3354e-01 +2.1625e-01 +4.5720e-01 +1.3689e-01 +4.2739e-01 -2.7434e-01 -4.9508e-01 -1.1778e-02 -5.3158e-01 -5.1733e-01
4 +3.288608997e+05 +3.288608997e+05 +3.288480997e+05 +3.288480997e+05 +3.8521e-01 +2.4228e-02 +1.3259e-01 +9.8509e-02 -1.9838e-01 +3.3905e-01 +6.7316e-01 +7.2983e-01 -1.9923e-01 -2.1518e-01 -8.2249e-01 -5.0344e-01 +9.8388e-02 +5.6003e-01 -1.9469e-01 +1.5760e-01 +8.7084e-02 +5.5192e-01 -1.5708e-01 +4.4455e-01
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
