% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.046202200e+05 +5.046202200e+05 +5.046964900e+05 +5.046964900e+05 +2.5394e-01 +8.8974e-02 -3.9423e-01 -3.3972e-01 -3.9765e-02 -3.1286e-01 -3.1338e-01 +3.7213e-01 +5.3649e-01 +1.5378e-01 +1.5204e-01 -1.4760e-01 -8.0300e-03 -5.4168e-02 +8.3483e-01 +5.1766e-02 -8.0065e-01 +3.4535e-01 -4.8813e-02 -3.3905e-01
2 +3.124506740e+05 +3.124506740e+05 +3.125269440e+05 +3.125269440e+05 -1.3437e-01 -1.1802e-01 +5.8075e-02 -1.0458e-01 -3.8385e-01 -1.1279e-01 +3.2491e-01 -7.9152e-01 -2.6338e-01 -8.8379e-01 -2.9258e-01 +1.6973e-01 +7.3743e-01 -4.3375e-02 -1.3229e-01 +2.2993e-02 -9.3252e-01 -6.2615e-02 -2.5243e-02 +2.2262e-01
4 +2.428215342e+05 +2.428215342e+05 +2.428978042e+05 +2.428978042e+05 +3.3954e-01 +1.2597e-01 +6.8446e-02 -4.2140e-01 +8.3443e-02 +4.3698e-01 -1.0725e-01 +4.4607e-01 +2.3104e-01 -5.6049e-01 +5.3460e-01 -1.4870e-01 +3.7960e-01 -1.4744e-01 -3.7554e-01 +2.7536e-01 +5.1287e-01 -7.7255e-01 -1.5811e-01 -2.0560e-01
10 +1.099483153e+05 +1.099483153e+05 +1.100245853e+05 +1.100245853e+05 +4.5223e-01 -4.4039e-01 -5.9325e-01 -5.2934e-02 +1.9267e-01 -1.6411e-01 +9.2221e-01 -3.0699e-01 +3.0919e-01 -2.1966e-01 +6.5365e-01 -1.4162e-01 -2.0479e-01 +3.1422e-01 +2.3609e-01 +6.1290e-01 -6.5709e-01 +5.5734e-01 -1.2408e-01 +1.7794e-01
11 +3.564686818e+04 +3.564686818e+04 +3.572313818e+04 +3.572313818e+04 +2.3058e-01 +2.3262e-01 -7.5188e-02 -4.1218e-01 -3.5556e-01 +2.0647e-01 -2.9622e-01 +2.4019e-01 +2.2726e-01 -7.8847e-01 +6.0685e-01 +6.1366e-01 -3.2871e-01 +6.4275e-01 +3.1487e-01 +3.2860e-01 -1.7413e-01 +2.7898e-01 +3.9666e-01 -2.0317e-01
17 +9.850740446e+02 +9.850740446e+02 +1.061344045e+03 +1.061344045e+03 +4.0771e-01 -4.8811e-01 -2.8485e-01 -6.6869e-01 +6.5622e-01 +4.6674e-01 -3.8041e-01 -6.1650e-01 -1.0076e-01 +5.1405e-01 -2.3275e-01 -2.9028e-02 +4.7255e-01 +1.1434e-02 -3.1791e-01 +8.4384e-01 +2.1659e-01 -9.2195e-01 +1.9160e-02 +5.8177e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.765724149e+03 +4.765724149e+03 +4.743174149e+03 +4.743174149e+03 +2.7787e-01 -2.6142e-01 -1.4305e-01 -3.0904e-01 +5.1472e-01 -6.8991e-01 -7.1742e-02 +3.2135e-01 -5.0742e-01 -4.4534e-01 +5.1042e-01 -5.4604e-02 +4.9102e-01 +2.9648e-01 +3.2909e-01 -5.2472e-01 -6.2250e-01 -1.6388e-01 +4.1921e-01 +5.2633e-01
30 +2.070497632e+03 +2.070497632e+03 +2.047947632e+03 +2.047947632e+03 -6.0317e-02 -6.1652e-01 -6.8592e-02 -8.4519e-02 -3.5784e-01 -1.0980e-01 +7.8125e-01 +1.4165e-01 -1.6673e-01 -5.4285e-01 -8.1794e-02 -6.7291e-01 -3.2613e-01 +3.5070e-01 +7.4656e-01 +2.8152e-02 +7.0194e-01 +9.8875e-02 +5.3577e-01 -2.3439e-01
66 +9.506573683e+01 +9.506573683e+01 +7.251573683e+01 +7.251573683e+01 +4.9014e-01 -4.8404e-01 -6.1607e-01 -3.2357e-01 +5.6211e-02 -5.7211e-01 +6.6562e-01 -2.2472e-01 -1.3795e-02 -2.6267e-01 +6.4707e-01 -3.5460e-01 -1.8897e-01 +6.5578e-01 +1.2618e-01 -1.8611e-01 +2.6144e-02 -4.1964e-01 -5.5278e-01 -4.6058e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.194720307e+04 +6.194720307e+04 +6.196086307e+04 +6.196086307e+04 +2.1109e-01 +2.6549e-01 +1.8891e-01 +7.9734e-02 -2.5839e-01 +1.2398e-01 -2.4755e-01 -1.0053e-01 +5.9428e-01 +2.0528e-01 -5.2653e-01 -7.3109e-01 +5.0397e-02 +8.0766e-02 +3.4873e-01 +7.0801e-01 +1.7704e-01 +2.3331e-01 +2.4706e-01 -7.3538e-01
4 +2.854966596e+03 +2.854966596e+03 +2.868626596e+03 +2.868626596e+03 +1.6292e-01 -2.8235e-01 -2.6675e-01 -3.4553e-01 +4.0964e-01 +1.2414e-01 -2.3075e-01 -1.6116e-01 +8.3146e-01 -1.0238e-01 +6.6921e-02 -4.3177e-02 +2.5478e-01 +3.3568e-01 +6.3602e-01 -3.3299e-01 -5.4052e-01 +8.1775e-01 -5.8476e-01 +2.6570e-01
11 +9.947360632e+02 +9.947360632e+02 +1.008396063e+03 +1.008396063e+03 +4.3391e-01 +3.6116e-01 +2.7397e-01 -3.6210e-02 +2.3871e-01 +5.7171e-01 +2.6486e-02 -8.6305e-01 -4.7675e-01 -1.8537e-01 -5.5810e-01 -4.2644e-02 +1.2169e-02 +6.1740e-01 +8.6032e-01 +2.3915e-01 -8.4905e-03 +3.7252e-01 -6.8887e-01 +1.3669e-01
44 +2.968318176e+02 +2.968318176e+02 +3.104918176e+02 +3.104918176e+02 -5.4883e-01 +3.8307e-01 -8.6308e-01 -6.4287e-01 +5.3317e-02 +3.3854e-01 +1.3865e-02 +4.5411e-01 +5.0340e-01 +3.4744e-02 +7.9070e-01 -1.6729e-01 +4.5928e-01 +7.0900e-01 +8.4251e-01 +1.6564e-01 +4.5700e-01 +1.5227e-01 +2.4361e-01 +3.8131e-01
73 +1.206211025e+02 +1.206211025e+02 +1.342811025e+02 +1.342811025e+02 +7.0912e-01 -5.0660e-01 +1.7624e-01 +5.6905e-02 -3.4140e-01 +6.3146e-02 -1.2464e-01 -3.9489e-01 -5.4591e-01 +1.9664e-01 +2.2945e-01 -1.1871e-02 -2.8043e-01 -1.3824e-01 +6.9755e-01 +7.0171e-02 +2.0579e-01 +3.8698e-01 -4.6007e-01 -2.0757e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.374254844e+06 +4.374254844e+06 +4.375192684e+06 +4.375192684e+06 +2.8891e-01 -7.2325e-01 -1.1538e-01 +6.2049e-01 -2.7615e-01 +8.1559e-01 -5.0411e-02 -6.1382e-01 +2.0074e-01 +9.6212e-03 +2.6824e-01 +9.2459e-01 -1.6070e-01 -4.9267e-01 +2.9039e-01 -4.7697e-01 -7.0563e-01 +1.1011e-01 +7.6737e-01 +1.2192e-03
2 +2.945797282e+06 +2.945797282e+06 +2.946735122e+06 +2.946735122e+06 -5.1604e-02 -6.4977e-01 +3.7109e-01 -7.3349e-01 +8.2664e-02 +6.3807e-02 -1.3302e-02 +1.0485e-01 -2.3336e-01 -7.6872e-01 +4.2593e-01 -2.2495e-01 +5.1455e-01 +2.9465e-01 -7.9307e-01 +6.0808e-01 -5.1818e-01 -7.6037e-01 -5.0913e-01 -5.8870e-02
5 +1.693518708e+06 +1.693518708e+06 +1.694456548e+06 +1.694456548e+06 -8.8302e-01 -1.7284e-02 -3.2572e-02 -6.2788e-02 +5.6084e-02 +6.0953e-01 -1.4095e-01 -2.0580e-01 +3.3851e-01 -1.0198e-01 +1.3682e-02 -4.3462e-01 +1.2468e-01 -3.1215e-01 -4.5980e-01 -2.3412e-01 +2.0872e-01 -5.7720e-01 -1.4879e-01 +5.6452e-01
8 +5.639832637e+05 +5.639832637e+05 +5.649211037e+05 +5.649211037e+05 -4.4833e-01 +5.7959e-01 -3.4938e-01 -4.3135e-01 +1.2774e-01 +2.0666e-01 +1.5347e-01 -1.5326e-01 -3.9706e-02 -1.3190e-01 +2.6897e-01 +3.2053e-01 -4.3846e-01 +2.5485e-01 +4.6358e-01 +1.3515e-02 -2.9099e-01 +3.4154e-01 +1.2186e-01 -4.8630e-01
11 +3.464066426e+05 +3.464066426e+05 +3.473444826e+05 +3.473444826e+05 -2.4466e-01 +7.9823e-01 -3.3048e-01 -4.5286e-01 +1.1076e-01 +4.9858e-01 +4.6580e-01 -3.0800e-01 -4.1900e-01 -6.0579e-01 -1.0059e-01 +5.1811e-01 -2.9156e-01 +3.9422e-01 -1.1323e-01 +6.0656e-02 -4.6904e-01 +1.0475e-01 -4.1540e-01 +7.0619e-01
