% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.007802831e+06 +6.007802831e+06 +6.007747891e+06 +6.007747891e+06 -2.4778e-01 -2.9089e-01 +2.5778e-01 -1.4547e-01 -1.0371e-01 -2.1836e-01 +5.2970e-01 +2.9717e-01 +2.6573e-01 -5.3244e-01 -8.2446e-02 -6.6461e-02 -5.3330e-01 +5.2440e-02 -2.3587e-01 +4.7661e-01 +4.0671e-02 -1.1074e-01 +8.8363e-01 -2.4179e-01
2 +3.877870983e+06 +3.877870983e+06 +3.877816043e+06 +3.877816043e+06 -8.5137e-02 -6.1400e-01 -6.5373e-01 -4.2378e-01 +6.8837e-01 -1.9008e-01 -4.5376e-01 -2.1983e-01 -3.1100e-01 -4.0773e-02 +5.0872e-01 +4.2419e-01 -1.9433e-03 -2.0955e-01 +8.9163e-03 +2.7216e-02 -2.3435e-01 +5.1522e-01 +5.6700e-01 +4.2560e-02
60 +2.471286443e+06 +2.471286443e+06 +2.471231503e+06 +2.471231503e+06 -6.0902e-01 -3.7615e-01 +1.3048e-01 +4.1437e-01 +3.9732e-01 +6.3637e-01 +4.9412e-01 -5.2895e-01 -7.2192e-01 +2.8900e-01 -5.2178e-01 -9.5179e-02 -2.9025e-01 +2.8597e-01 -2.8584e-02 -1.1140e-01 +3.7271e-01 +1.2884e-01 -4.5137e-01 -4.1601e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.242350561e+06 +3.242350561e+06 +3.242409691e+06 +3.242409691e+06 -6.6444e-01 +1.8698e-01 +3.1522e-01 +7.1667e-02 -1.5914e-01 -3.4034e-01 +7.4324e-02 -1.6506e-01 -9.6836e-02 +6.0412e-02 -2.6386e-01 -5.0994e-01 +2.1444e-01 +2.8336e-01 +6.5191e-01 -2.4068e-01 -1.4664e-01 +2.3867e-01 -4.5387e-01 -6.1663e-01
3 +2.450393972e+06 +2.450393972e+06 +2.450453102e+06 +2.450453102e+06 +1.1540e-02 +3.3497e-01 +4.9457e-01 +3.6951e-01 +5.4095e-01 -8.2461e-02 -3.5546e-01 -6.4579e-01 -8.3025e-01 -7.3670e-01 +3.3710e-01 -3.2939e-01 +2.5300e-01 -7.2684e-01 -4.8230e-01 +5.3430e-02 +3.4370e-01 +4.4176e-01 -7.3445e-01 +7.1288e-01
84 +1.418445079e+06 +1.418445079e+06 +1.418504209e+06 +1.418504209e+06 -3.7972e-01 -1.3620e-01 -3.4723e-01 -2.5375e-01 -2.2340e-01 -3.6179e-01 -4.8636e-01 +5.8754e-01 -5.9027e-01 +3.9475e-01 +5.4616e-01 +7.5074e-03 -3.2322e-01 +4.6590e-01 -2.0008e-01 -3.0538e-02 -3.1443e-01 -2.7704e-01 +3.3885e-01 +5.3925e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.243370260e+06 +2.243370260e+06 +2.242878730e+06 +2.242878730e+06 +3.4037e-01 -6.1849e-01 -1.9982e-01 -7.8193e-01 +1.2609e-01 -3.1609e-01 +2.5262e-01 +4.7560e-01 -7.3874e-01 +5.3011e-01 -7.8360e-01 +2.8386e-01 +3.2563e-01 -5.7897e-02 +1.7735e-01 -1.3308e-01 +2.0650e-01 -3.4708e-02 +6.8834e-01 +4.8243e-01
16 +1.517352937e+06 +1.517352937e+06 +1.516861407e+06 +1.516861407e+06 -4.6473e-01 +7.1142e-01 -2.0346e-01 +1.8229e-02 +5.9176e-01 -8.9412e-01 +6.5703e-01 -2.8413e-01 +3.1710e-01 -7.5278e-01 +2.0657e-01 +5.9127e-02 -2.5172e-01 -3.8329e-01 -3.5219e-02 +8.3298e-01 +1.9110e-01 -1.7245e-01 -9.9790e-04 -6.0228e-02
