% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.829121395e+06 +5.829121395e+06 +5.829066455e+06 +5.829066455e+06 -1.4513e-02 -3.6565e-01 +5.7439e-01 -2.4150e-01 -1.7941e-02 +2.7259e-02 -6.3745e-01 +8.0387e-01 +2.5329e-01 -6.4646e-01 -5.3173e-01 +2.9583e-02 -4.2763e-01 -3.4094e-01 -2.7358e-01 +3.6700e-01 -2.2116e-01 -4.6085e-01 -6.8455e-01 -1.6590e-01
20 +3.497047338e+06 +3.497047338e+06 +3.496992398e+06 +3.496992398e+06 +1.1142e-01 -8.5180e-01 +1.2965e-02 -3.4423e-01 +2.8296e-01 -1.2403e-01 +4.0033e-01 -4.5821e-01 -1.0044e-01 -3.1994e-01 +2.9971e-02 -4.3874e-01 +6.2526e-02 -5.1510e-02 +1.3168e-01 +5.4502e-01 -2.8943e-01 +1.2526e-01 -2.2107e-01 +1.7047e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.067329988e+06 +3.067329988e+06 +3.067389118e+06 +3.067389118e+06 +2.5522e-01 +1.9191e-02 -3.5487e-01 +2.6197e-01 +8.3896e-01 +6.0112e-01 -5.9112e-01 -3.8215e-01 -1.6326e-01 +5.9896e-01 -5.0306e-01 -8.2556e-02 +1.4994e-01 -8.1083e-01 +7.5667e-01 -4.5674e-01 -8.3606e-02 +7.1120e-01 -5.2746e-01 -2.4357e-01
3 +2.161104132e+06 +2.161104132e+06 +2.161163262e+06 +2.161163262e+06 -1.4489e-01 +1.2145e-01 +7.3001e-01 -2.3953e-01 -2.7944e-01 -5.7434e-01 +1.4531e-01 +6.9675e-01 +2.1265e-02 +3.7581e-01 +6.8594e-02 +5.0094e-01 +3.5853e-01 -2.9042e-01 +4.7622e-01 -4.1514e-01 +7.8129e-01 -2.9535e-01 +8.0989e-01 -5.1469e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.389782763e+06 +2.389782763e+06 +2.389291233e+06 +2.389291233e+06 +4.4285e-02 +8.5798e-01 +5.5095e-01 +4.7854e-01 +4.5064e-01 +3.3670e-01 +6.8731e-01 +3.5150e-03 -8.4333e-02 +1.0299e-01 -5.8112e-02 +6.3860e-01 -6.2103e-01 +5.8748e-01 -1.2126e-01 +2.2993e-01 +2.0107e-01 -4.4892e-02 +2.9217e-02 -6.9264e-01
4 +1.200755120e+06 +1.200755120e+06 +1.200263590e+06 +1.200263590e+06 -1.0415e-01 +6.2194e-01 -7.1059e-01 -3.4421e-01 +2.8766e-01 +2.0237e-01 +3.9827e-01 -4.9702e-01 -3.5635e-01 +3.7422e-02 +6.7752e-01 -8.1505e-01 +1.1924e-01 -1.2020e-01 +2.4364e-01 -5.8953e-01 -6.2563e-01 +9.7887e-02 +2.9034e-01 -7.6526e-02
15 +8.709423084e+05 +8.709423084e+05 +8.704507784e+05 +8.704507784e+05 -6.3654e-01 +2.2427e-01 -5.0985e-02 +5.1190e-01 -3.5644e-02 -1.7608e-01 +3.8000e-01 -2.3946e-01 -2.5150e-01 +2.5593e-03 +5.7539e-01 +2.0980e-01 -9.3117e-02 +1.6268e-01 -3.4923e-02 -3.4859e-01 -2.5563e-01 +5.7834e-01 -2.5225e-01 +4.5014e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.924010309e+06 +9.924010309e+06 +9.923840109e+06 +9.923840109e+06 +1.9568e-01 -3.7445e-01 +3.3538e-01 +2.4001e-01 +3.2120e-01 +8.5035e-02 +1.7769e-01 -1.8491e-01 -1.1626e-01 -5.7877e-01 -2.5291e-01 -3.7934e-01 -3.9157e-02 -6.7659e-01 -3.9257e-01 -1.8620e-01 -5.8257e-02 -5.0509e-01 +1.6261e-01 +5.4801e-03
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.353858839e+06 +8.353858839e+06 +8.353389089e+06 +8.353389089e+06 +4.5366e-01 -3.4084e-01 +7.6180e-01 +4.4266e-01 +2.4665e-01 +9.0461e-01 -4.9027e-01 +1.7526e-01 -1.8394e-01 +2.4688e-01 -5.8898e-01 +4.8568e-01 -2.8131e-02 +6.6013e-01 -5.6499e-01 -1.6394e-02 +2.2417e-01 +1.6126e-01 -7.2829e-01 +6.7339e-01
29 +5.507918480e+06 +5.507918480e+06 +5.507448730e+06 +5.507448730e+06 -6.3577e-01 -3.7284e-01 +6.9193e-01 -4.7738e-01 +1.3909e-01 -2.5148e-01 +4.5154e-01 -4.8349e-01 +3.4929e-01 +6.5483e-01 -7.0948e-01 +7.2239e-01 +9.6275e-01 -8.5283e-02 +7.4032e-02 +8.1528e-01 -3.3440e-01 +6.9044e-02 -4.3402e-01 -1.7131e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.413477174e+06 +1.413477174e+06 +1.413677084e+06 +1.413677084e+06 -3.6155e-01 -4.3002e-01 -1.0350e-01 +3.2304e-01 +5.0550e-01 +1.3219e-01 -7.8430e-02 -1.4787e-01 -2.2725e-01 -5.6666e-02 +2.6957e-01 -8.6130e-01 -1.7260e-01 +3.0620e-01 +1.0097e-01 -2.1726e-01 -4.9721e-01 -1.7847e-01 +1.9271e-01 -8.7497e-02
2 +9.472653805e+05 +9.472653805e+05 +9.474652905e+05 +9.474652905e+05 -4.0059e-02 -2.4805e-01 -3.4559e-01 +3.1082e-02 +4.9411e-02 +3.4949e-01 +3.3140e-02 +3.0926e-01 +4.2962e-01 -3.5106e-01 +3.0644e-01 -4.1186e-01 +3.0163e-01 -3.3678e-01 -3.7730e-01 -3.1009e-02 +8.1940e-02 -1.9289e-01 -7.1410e-03 +5.7783e-01
35 +5.999273712e+05 +5.999273712e+05 +6.001272812e+05 +6.001272812e+05 -1.2027e-01 -1.0070e-01 -8.3699e-02 -6.0857e-01 -7.4779e-01 +4.6721e-01 +1.9366e-01 -1.0418e-01 +5.5238e-01 +2.1943e-02 -3.7866e-01 -3.2859e-01 -2.6620e-01 -6.9909e-02 -5.9440e-01 -1.4547e-01 +2.1023e-01 +1.0229e-01 +5.7950e-01 +1.4980e-01
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.411746800e+06 +8.411746800e+06 +8.411317200e+06 +8.411317200e+06 +1.0739e-01 -1.2450e-01 +4.2225e-01 +1.8906e-01 +3.6187e-01 +1.2024e-01 -2.2297e-01 -6.1108e-02 +4.1206e-01 -2.4585e-01 -4.4036e-01 +7.0155e-02 -3.0093e-01 +6.0935e-01 +5.1228e-01 +1.6859e-01 +3.5153e-01 -1.7169e-01 -3.3745e-01 +1.3927e-01
2 +4.370121442e+06 +4.370121442e+06 +4.369691842e+06 +4.369691842e+06 -3.2553e-01 -6.3603e-02 -1.4102e-01 +1.2744e-01 +7.1195e-02 +4.0611e-01 +9.2328e-02 +1.8044e-01 -4.2867e-01 +2.9803e-01 -3.7981e-02 -5.9173e-01 +6.2528e-02 +4.1856e-01 +1.6183e-01 -6.4238e-02 +7.5884e-01 -7.9695e-02 +5.3059e-01 +8.6616e-01
8 +2.690458632e+06 +2.690458632e+06 +2.690029032e+06 +2.690029032e+06 +6.2684e-01 +5.4566e-01 -2.8440e-01 -1.1538e-01 -3.2676e-01 +4.2479e-02 +3.3408e-01 +7.3907e-01 +5.5977e-01 +1.7073e-01 -2.2838e-01 -6.4644e-01 +1.3554e-01 -6.8743e-01 -5.9096e-01 -1.5911e-01 -6.7290e-01 +2.9583e-01 +2.0635e-02 +3.9036e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.508493847e+07 +1.508493847e+07 +1.508593847e+07 +1.508593847e+07 +3.4391e-01 -3.0094e-01 -1.9783e-01 -9.0732e-02 -1.3385e-01 +3.7933e-01 -3.2727e-01 +1.4636e-02 +4.2702e-01 -3.9098e-01 -8.0578e-01 -8.2616e-02 +1.7257e-01 +4.6551e-01 +2.3262e-01 -8.5828e-02 -2.4077e-01 -2.4444e-01 -5.6324e-01 -1.6887e-01
4 +9.997324551e+06 +9.997324551e+06 +9.998324551e+06 +9.998324551e+06 -6.7438e-01 -2.6412e-02 +8.0570e-01 +5.9191e-01 +2.6174e-01 -5.6317e-01 -1.9368e-01 -2.7796e-01 +8.3161e-01 +4.4547e-01 -2.3440e-01 +8.2758e-02 -5.5951e-01 -1.8745e-01 +1.6071e-01 -6.7388e-01 -7.4499e-02 -4.8390e-01 -6.2192e-01 +3.3096e-01
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
