% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.780939209e+03 +1.780939209e+03 +1.873879209e+03 +1.873879209e+03 -6.3946e-01 +3.3608e-01 +6.8175e-01 +6.2820e-01 +7.2170e-01 +3.0665e-01 -4.1768e-01 +2.0860e-01 -1.8961e-01 +4.2053e-01 -9.1189e-01 -3.8533e-01 -4.0181e-01 +4.6523e-01 -3.6239e-01 -3.5567e-02 -5.1648e-01 -2.3685e-01 -3.0515e-01 +7.1555e-01
13 +1.451060625e+03 +1.451060625e+03 +1.544000625e+03 +1.544000625e+03 -3.6415e-02 -7.9911e-01 +3.9137e-01 +2.7846e-01 -3.9453e-02 +5.8928e-01 -7.7386e-01 -2.8458e-01 -1.5753e-02 -4.9125e-01 +3.4606e-01 -4.4671e-01 +3.0230e-01 -2.6797e-01 +6.1372e-01 +1.6763e-01 +6.6810e-01 -5.1408e-01 +4.9884e-01 -2.1914e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.558813643e+03 +2.558813643e+03 +2.594163643e+03 +2.594163643e+03 +1.0509e-01 -8.1375e-01 +1.6811e-01 +3.6190e-02 -1.1481e-01 -7.2011e-01 -2.3124e-01 -6.8277e-01 +9.5234e-02 +6.6669e-01 +4.2807e-01 +2.4741e-01 -3.4467e-01 +5.0370e-01 -5.2295e-01 +8.3483e-01 -2.3001e-01 +1.5978e-01 +4.9926e-01 -4.3604e-01
3 +2.499562346e+03 +2.499562346e+03 +2.534912346e+03 +2.534912346e+03 +8.4342e-01 +2.6080e-01 +4.2074e-01 -3.6186e-01 -7.1961e-01 -7.5629e-01 +3.1754e-01 +2.9508e-01 +1.8467e-01 +4.5102e-01 +2.3399e-01 +1.9908e-01 +1.8354e-01 -8.9084e-01 -3.9766e-01 +1.3862e-01 -7.2684e-02 -3.3391e-01 +9.1723e-02 +1.7396e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.581021386e+02 +9.581021386e+02 +9.619221386e+02 +9.619221386e+02 -1.0896e-01 +2.2601e-01 -2.2414e-01 -4.0955e-01 +2.2696e-01 -2.1872e-01 +5.7990e-01 -1.9827e-01 -2.6119e-01 -5.7068e-01 +9.6407e-01 -7.8361e-01 +7.8518e-01 +6.5815e-01 -4.2694e-02 -4.1463e-02 -4.0868e-01 +4.1032e-01 -4.5216e-01 -2.5832e-01
25 +6.135068302e+02 +6.135068302e+02 +6.173268302e+02 +6.173268302e+02 +5.1701e-01 -1.4469e-01 +5.8097e-02 -3.1880e-01 +5.5913e-01 +3.3690e-01 +1.0327e-02 +9.3300e-01 -3.4926e-01 +3.4695e-01 +5.2560e-02 +3.9912e-01 +7.5024e-01 +9.2327e-02 +2.7780e-02 +3.9882e-01 -8.4337e-01 -3.6630e-01 +8.0681e-01 -2.4185e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.247187624e+03 +1.247187624e+03 +1.268937624e+03 +1.268937624e+03 -4.0457e-01 -3.4267e-01 +5.9387e-01 -6.3799e-01 +5.3835e-02 +6.1788e-01 -2.5081e-02 -3.8327e-02 -2.2950e-01 -2.9248e-01 -4.9908e-01 +7.6714e-01 -3.2939e-01 -2.4590e-01 -7.9302e-01 -3.1080e-01 +8.2515e-01 +5.8512e-01 +3.1801e-01 -1.0071e-01
2 +9.077573286e+02 +9.077573286e+02 +9.295073286e+02 +9.295073286e+02 -3.2484e-02 +5.0811e-01 -1.2023e-01 -6.7459e-01 -6.7057e-02 -6.0327e-01 -3.4155e-02 +1.8880e-01 +5.2780e-02 +8.6018e-02 +2.8043e-01 +8.8124e-03 +5.4281e-01 -2.1426e-01 -7.4663e-01 -6.2228e-01 -5.4055e-01 +1.3711e-02 +1.8008e-01 +8.1202e-03
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.066688091e+03 +1.066688091e+03 +1.131478091e+03 +1.131478091e+03 +9.2299e-02 -4.4931e-01 +5.2268e-02 -3.8255e-01 -1.3048e-01 -2.2424e-01 +2.4277e-01 -1.7153e-01 +4.1381e-02 -1.2906e-01 -4.7671e-01 +5.4534e-01 +2.3751e-01 -8.0791e-02 +1.8855e-01 +4.0532e-01 +5.0992e-01 -1.3597e-01 +6.3803e-01 +1.1082e-01
2 +7.261492350e+02 +7.261492350e+02 +7.909392350e+02 +7.909392350e+02 -1.0705e-01 -2.3730e-01 -2.4091e-01 +7.2578e-01 +7.6938e-02 +4.4120e-01 -3.5405e-01 +5.3014e-01 +8.2781e-02 +5.6088e-01 +3.7359e-02 -3.6611e-01 -2.5303e-01 -3.8236e-03 -5.9729e-01 +3.1163e-01 -4.5512e-01 -1.6874e-01 +1.9601e-01 +7.4465e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.121100447e+02 +7.121100447e+02 -2.878899553e+02 -2.878899553e+02 -5.8469e-01 -1.7921e-01 +7.0841e-01 -6.9958e-02 -1.4084e-01 -2.4950e-01 +1.9101e-01 +8.0771e-01 +2.5246e-01 -3.9539e-01 -3.8065e-01 +9.7519e-01 +4.8714e-01 +1.7591e-01 -4.8302e-01 -9.1134e-02 +5.4743e-01 -5.7006e-03 -3.1750e-01 -3.1664e-01
3 +5.407011443e+02 +5.407011443e+02 -4.592988557e+02 -4.592988557e+02 -7.5607e-04 -1.4261e-01 +2.5634e-01 -1.3284e-01 -3.8111e-01 -3.5786e-01 +5.2715e-02 -2.2466e-02 +4.8780e-01 +6.3547e-01 +1.9591e-02 -4.5751e-01 -5.6739e-01 -7.3477e-01 +5.3440e-01 +1.2348e-01 +4.6764e-01 -1.4550e-01 +5.9759e-01 +4.6992e-02
% function evaluation | noise-free fitness - Fopt (6.750100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.762400120e+02 +9.762400120e+02 +1.651250012e+03 +1.651250012e+03 +5.5794e-02 +2.8100e-01 -2.7714e-01 -2.3109e-01 -6.1670e-02 +2.6477e-01 -3.0349e-01 +7.1941e-01 -4.4558e-02 -1.3108e-01 -6.4717e-01 +1.7380e-01 +2.0631e-01 +1.3891e-01 -1.8291e-01 -5.9534e-01 -2.2373e-01 -4.4565e-01 +4.0215e-01 -1.1247e-01
11 +5.599381254e+02 +5.599381254e+02 +1.234948125e+03 +1.234948125e+03 -7.4531e-01 -8.6990e-01 -3.1161e-01 +1.3941e-01 -3.1646e-01 -4.8559e-01 -3.4477e-01 -4.3612e-02 +1.4554e-01 -5.9241e-01 +7.3665e-02 -1.8051e-02 +1.8162e-01 +1.2764e-03 +8.7102e-02 -2.9894e-01 +9.7784e-02 +7.8741e-01 +4.3316e-01 -6.0644e-01
% function evaluation | noise-free fitness - Fopt (-3.580600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.227994195e+03 +1.227994195e+03 +8.699341955e+02 +8.699341955e+02 -4.9052e-01 +5.9101e-02 -3.4822e-01 +2.4528e-01 -1.4493e-01 -2.2272e-02 +2.6620e-01 +3.2528e-01 -2.8303e-01 -3.7106e-01 +6.2887e-02 +1.1773e-01 -3.7732e-01 +4.1509e-02 -3.8058e-01 -4.7577e-02 -3.2701e-01 +2.8990e-01 +2.9185e-01 +6.9780e-01
2 +9.874372235e+02 +9.874372235e+02 +6.293772235e+02 +6.293772235e+02 -4.1249e-01 +2.8289e-01 +6.9471e-01 -7.2232e-01 +3.4973e-02 +2.3290e-02 -1.2938e-01 -7.3671e-01 +4.7023e-01 -3.7773e-01 +3.9498e-01 -4.2813e-01 -8.1608e-01 -1.0293e-01 +2.9508e-01 -2.0273e-01 +1.5201e-01 +6.2376e-01 -1.1282e-01 -1.2737e-01
% function evaluation | noise-free fitness - Fopt (-4.797000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.318672050e+02 +7.318672050e+02 +6.838972050e+02 +6.838972050e+02 +6.1115e-01 +1.6896e-01 -6.2110e-01 -7.9471e-02 +5.0090e-01 -1.0875e-01 +3.4791e-01 -3.1081e-01 -3.1826e-01 +3.3043e-01 +6.9757e-02 +1.4011e-01 +7.1023e-01 +1.0616e-01 +1.4586e-01 -2.9353e-02 -2.2069e-02 +5.2331e-01 -6.6450e-01 -5.0842e-01
16 +5.894643454e+02 +5.894643454e+02 +5.414943454e+02 +5.414943454e+02 +7.9283e-02 -6.2602e-01 -8.0836e-01 +2.6990e-01 +3.5663e-02 +4.3035e-01 -1.7060e-01 +2.2475e-01 +2.6054e-01 +2.5827e-01 +1.5491e-01 -7.0076e-01 +1.7401e-01 +7.7312e-02 +2.2300e-01 +9.8549e-02 +6.1771e-01 -1.3405e-01 -8.2357e-01 -1.1407e-01
% function evaluation | noise-free fitness - Fopt (-8.294100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.230235432e+02 +8.230235432e+02 -6.386456840e+00 -6.386456840e+00 -2.8993e-01 -4.9534e-04 -4.0254e-01 +1.5835e-01 +5.0059e-01 -5.2535e-01 -3.6085e-01 -1.2664e-01 +5.1570e-01 -2.3113e-01 +1.3468e-01 -4.1078e-01 +1.1242e-02 -1.6109e-01 -2.6851e-01 -2.9187e-01 -7.4489e-01 -4.5947e-01 +3.3140e-01 +5.2647e-01
2 +6.253645061e+02 +6.253645061e+02 -2.040454939e+02 -2.040454939e+02 -4.2003e-02 -1.7806e-01 +8.3490e-02 -1.8282e-01 -2.2060e-01 -9.5533e-02 +8.8798e-02 -3.2620e-01 +3.3749e-01 -2.3270e-01 +4.4118e-01 -1.0379e-01 -3.0730e-01 -5.5781e-01 +1.8916e-01 -5.7588e-01 +2.3860e-01 +6.6596e-01 +1.5610e-02 -1.9394e-01
% function evaluation | noise-free fitness - Fopt (5.681000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.647718930e+02 +6.647718930e+02 +7.215818930e+02 +7.215818930e+02 +7.9905e-01 +1.1392e-01 -8.9132e-02 +2.6556e-03 +1.0089e-01 +2.8099e-01 -3.2360e-01 +8.2436e-01 -4.9920e-01 -1.4239e-01 -2.0331e-01 -2.5627e-01 +6.5582e-01 -7.7900e-02 -1.1863e-01 +4.4614e-01 -3.7548e-01 -2.1865e-01 -1.3733e-01 -5.1447e-01
2 +4.591726576e+02 +4.591726576e+02 +5.159826576e+02 +5.159826576e+02 +2.2106e-01 -3.3232e-01 +1.3536e-01 -7.5416e-01 -9.5109e-01 -1.0973e-01 +6.2413e-01 -9.4678e-02 +5.8341e-01 -4.3159e-01 -3.7286e-03 +2.4441e-02 +9.3634e-01 +1.0955e-01 -6.4056e-01 +6.3894e-01 -6.4121e-01 -1.2645e-01 +8.0256e-03 -1.9027e-01
44 +3.497467500e+02 +3.497467500e+02 +4.065567500e+02 +4.065567500e+02 +1.0377e-01 +1.7862e-01 -1.4161e-01 -5.8226e-01 -4.3215e-01 -5.8211e-01 +7.8803e-01 +2.8036e-01 -4.6672e-03 +2.5481e-03 +9.6295e-02 -1.7539e-01 +4.8660e-01 +3.3205e-01 +5.3132e-01 -5.2415e-02 +4.9110e-02 -4.6809e-01 -1.5584e-01 +6.4872e-01
% function evaluation | noise-free fitness - Fopt (4.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.736922441e+02 +4.736922441e+02 +5.157822441e+02 +5.157822441e+02 -1.6490e-01 +2.6504e-01 -7.3838e-01 -4.3334e-01 +7.8925e-01 -1.1582e-01 +7.2979e-02 +2.6265e-02 +8.7087e-01 -9.4902e-02 -3.6251e-01 +1.1852e-01 +9.7855e-02 +2.7173e-01 +1.2282e-01 +3.0891e-01 +3.1289e-01 +5.8581e-01 -4.6652e-01 -3.7445e-01
5 +3.717925510e+02 +3.717925510e+02 +4.138825510e+02 +4.138825510e+02 +6.1220e-01 -1.9188e-01 -3.3821e-01 -2.6248e-01 +8.5938e-01 -4.0049e-01 -5.2159e-01 -7.0283e-02 +5.1992e-02 -3.9573e-01 +1.5546e-01 +1.9975e-01 -2.9422e-01 +1.5576e-01 -2.9285e-01 +6.0349e-01 +1.7691e-01 +4.0267e-01 +5.4069e-01 +3.5957e-01
% function evaluation | noise-free fitness - Fopt (4.579000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.251552409e+03 +1.251552409e+03 +1.297342409e+03 +1.297342409e+03 +5.2707e-01 -2.5480e-01 -4.6484e-01 -2.9312e-01 +2.3363e-01 -3.4567e-02 -2.4166e-02 +8.9406e-01 -6.0715e-01 -2.7004e-01 +5.5825e-01 -3.1923e-01 -5.3818e-01 +5.1841e-01 -7.1202e-01 -8.4766e-01 +9.2451e-01 +4.7899e-01 -1.9325e-01 +6.4531e-01
13 +8.982172581e+02 +8.982172581e+02 +9.440072581e+02 +9.440072581e+02 +2.7575e-01 -3.6560e-02 -5.6804e-01 -1.4245e-01 -5.1406e-01 +1.4073e-01 +6.6511e-01 -3.0486e-01 +1.5057e-01 -8.3193e-02 -4.1147e-01 -5.6087e-01 +9.3020e-01 -5.8157e-01 -3.5854e-02 +3.8258e-01 -6.3397e-01 -5.2078e-01 +3.0172e-01 +5.4613e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.914088904e+02 +5.914088904e+02 -4.085911096e+02 -4.085911096e+02 -1.4383e-01 +8.5293e-02 +1.3116e-01 +1.0463e-02 +3.8141e-02 +1.5559e-01 -8.9930e-01 -2.9173e-01 -3.3141e-01 -9.4086e-02 +7.0261e-01 -4.9953e-01 +4.3289e-02 -3.5424e-01 +7.1891e-01 +4.6224e-01 +4.3409e-01 +4.9457e-01 +7.1636e-01 -1.1310e-02
5 +2.592210626e+02 +2.592210626e+02 -7.407789374e+02 -7.407789374e+02 +1.8015e-01 +5.2745e-01 -1.2956e-01 +3.3584e-01 -3.8831e-02 +1.4340e-01 +2.3854e-01 +7.0874e-01 +6.6727e-01 -5.1378e-01 +7.0552e-01 -4.1128e-01 -5.4187e-01 -6.5168e-02 +3.0381e-01 -3.0343e-01 +2.8021e-01 +1.8684e-01 -9.0890e-02 +9.9643e-02
89 +2.461630533e+02 +2.461630533e+02 -7.538369467e+02 -7.538369467e+02 -8.2796e-01 +5.0798e-01 -5.3404e-01 +5.1783e-01 +5.8383e-01 -4.7451e-02 +4.8834e-01 +2.7502e-01 -5.7862e-01 +5.3913e-01 -2.0196e-02 +5.5675e-01 -1.6938e-01 +1.2467e-01 -3.4160e-01 +3.1816e-01 -2.3058e-01 -6.1900e-01 -3.2442e-01 +1.5654e-02
% function evaluation | noise-free fitness - Fopt (1.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.110879378e+03 +1.110879378e+03 +1.126629378e+03 +1.126629378e+03 -5.1774e-02 +9.6415e-01 -5.8930e-01 +4.1074e-01 +1.2864e-01 +1.9280e-02 -8.8498e-01 +9.2452e-01 -2.3921e-01 +3.4024e-01 -8.3098e-02 +5.2839e-01 -5.0001e-01 +4.2261e-01 -4.9374e-01 +5.0561e-01 +1.8532e-01 +2.8177e-01 +7.4275e-01 +1.7886e-01
5 +9.702661617e+02 +9.702661617e+02 +9.860161617e+02 +9.860161617e+02 -3.1337e-01 -6.3949e-02 +2.5923e-01 +3.9117e-02 -5.4449e-01 -9.2896e-01 +5.0705e-01 -2.2363e-01 -8.7535e-01 +3.9517e-01 +1.5380e-01 +1.4448e-01 +2.2761e-02 -4.6163e-01 +8.8793e-02 +3.9789e-01 +4.1720e-01 -2.9316e-01 -2.9204e-01 +5.2415e-01
