% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.389958966e+02 +1.389958966e+02 +8.664589662e+01 +8.664589662e+01
3 +8.647821066e+01 +8.647821066e+01 +3.412821066e+01 +3.412821066e+01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.412677978e+01 +7.412677978e+01 -1.054132202e+02 -1.054132202e+02
10 +5.508659026e+01 +5.508659026e+01 -1.244534097e+02 -1.244534097e+02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.360831093e+01 +6.360831093e+01 +1.409183109e+02 +1.409183109e+02
3 +5.928203029e+01 +5.928203029e+01 +1.365920303e+02 +1.365920303e+02
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.391925167e+01 +7.391925167e+01 +1.138392517e+02 +1.138392517e+02
5 +6.191473676e+01 +6.191473676e+01 +1.018347368e+02 +1.018347368e+02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.938334148e+01 +7.938334148e+01 +2.277334148e+01 +2.277334148e+01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.942196115e+02 +1.942196115e+02 +3.628796115e+02 +3.628796115e+02
10 +1.472682134e+02 +1.472682134e+02 +3.159282134e+02 +3.159282134e+02
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031165663e+02 +1.031165663e+02 +5.108065663e+02 +5.108065663e+02
2 +9.787781414e+01 +9.787781414e+01 +5.055678141e+02 +5.055678141e+02
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.332688236e+01 +9.332688236e+01 +1.492468824e+02 +1.492468824e+02
5 +6.189382618e+01 +6.189382618e+01 +1.178138262e+02 +1.178138262e+02
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.018346905e+01 +7.018346905e+01 +1.163734691e+02 +1.163734691e+02
4 +6.217581590e+01 +6.217581590e+01 +1.083658159e+02 +1.083658159e+02
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.758151951e+01 +6.758151951e+01 +2.764151951e+01 +2.764151951e+01
2 +5.525333005e+01 +5.525333005e+01 +1.531333005e+01 +1.531333005e+01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.200820852e+01 +4.200820852e+01 -9.579917915e+02 -9.579917915e+02
2 +3.605434135e+01 +3.605434135e+01 -9.639456586e+02 -9.639456586e+02
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.191502750e+01 +6.191502750e+01 +1.152502750e+01 +1.152502750e+01
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.287666859e+02 +1.287666859e+02 +5.849668590e+01 +5.849668590e+01
2 +9.887702987e+01 +9.887702987e+01 +2.860702987e+01 +2.860702987e+01
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.299299777e+01 +9.299299777e+01 +2.355299777e+01 +2.355299777e+01
6 +6.072688165e+01 +6.072688165e+01 -8.713118349e+00 -8.713118349e+00
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047005319e+02 +1.047005319e+02 +2.308905319e+02 +2.308905319e+02
2 +8.577051687e+01 +8.577051687e+01 +2.119605169e+02 +2.119605169e+02
