% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.727082220e+01 +4.727082220e+01 +3.033082220e+01 +3.033082220e+01 -1.8436e-01 -1.0123e-01 -6.6187e-02 -3.7821e-01 +8.7232e-02 +4.3770e-01 +2.7244e-01 -8.1179e-02 +4.0178e-01 +2.0223e-01 +3.8982e-02 -6.0375e-01 -6.3194e-01 +5.3365e-01 -1.8277e-01 -6.9830e-01 -6.8595e-01 +2.0905e-01 -5.4712e-01 +2.9119e-02
6 +3.822597560e+01 +3.822597560e+01 +2.128597560e+01 +2.128597560e+01 -4.0894e-01 -7.8736e-01 -3.7806e-01 -6.8215e-01 +5.3468e-01 -6.8860e-01 -2.5186e-01 +1.8917e-01 -2.8141e-01 -1.0167e-01 +7.8493e-02 -7.9704e-01 -4.6989e-01 +1.7532e-01 +3.1914e-01 +1.4903e-01 +3.2409e-01 -4.4283e-01 +7.8791e-02 +4.1350e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.258423135e+01 +1.258423135e+01 +3.139423135e+01 +3.139423135e+01 -4.0643e-01 +3.8984e-01 +3.1821e-01 -2.0144e-01 -4.5289e-01 -5.4542e-01 -1.2792e-01 +3.9562e-02 +1.7825e-01 -5.6332e-03 +6.5436e-01 -2.8413e-01 -5.6824e-01 +6.0637e-02 +4.6410e-01 -1.2713e-01 +1.5835e-01 +5.2767e-01 -8.4096e-02 +5.0395e-01
13 +9.444364063e+00 +9.444364063e+00 +2.825436406e+01 +2.825436406e+01 -3.2393e-01 -5.0683e-01 -2.3270e-01 +3.6994e-01 -5.4707e-02 +9.1321e-02 +3.7704e-01 +9.8741e-02 +1.5215e-01 -6.8926e-01 +2.0088e-01 +3.7599e-01 +5.1268e-01 +6.5495e-01 -2.3254e-01 +1.4777e-01 +3.8981e-01 +8.5927e-01 +6.8543e-01 +1.1555e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.066034134e+01 +5.066034134e+01 +3.238103413e+02 +3.238103413e+02 -1.0077e-01 -1.7115e-01 +5.4911e-02 -2.1734e-01 +7.0138e-01 +9.2758e-02 -2.6602e-01 -7.8186e-01 -7.7949e-01 -7.6223e-01 +8.7651e-01 -2.0373e-01 -2.7394e-01 +2.5135e-01 -1.3437e-01 +5.2655e-01 -4.4451e-02 -6.4722e-01 +1.1869e-01 -4.8839e-01
19 +3.927057664e+01 +3.927057664e+01 +3.124205766e+02 +3.124205766e+02 +1.4767e-02 +2.2102e-01 +2.9895e-01 +6.4914e-01 -4.9958e-01 -8.1770e-01 +3.4474e-01 -3.4168e-01 -1.1462e-01 -4.1074e-02 -3.2407e-01 +1.6839e-02 +5.2929e-01 +6.2202e-01 -6.5912e-01 -4.6399e-02 -4.6058e-01 +2.2492e-01 -4.3590e-01 +4.0073e-02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.166195694e+01 +1.166195694e+01 +4.884195694e+01 +4.884195694e+01 -5.5986e-02 -6.6804e-01 +2.3779e-01 +4.0981e-02 +3.9821e-02 -5.3196e-01 -8.1887e-01 -4.0115e-01 -2.4112e-01 +4.3817e-01 -8.0475e-01 +2.1314e-01 -3.0919e-01 +3.2605e-01 -3.8359e-01 +1.1211e-01 -4.0219e-01 +4.3287e-02 +9.0205e-03 +3.5590e-01
6 +8.878753441e+00 +8.878753441e+00 +4.605875344e+01 +4.605875344e+01 -1.1485e-01 +2.3935e-01 -7.0334e-02 +1.3333e-01 -2.3916e-01 +3.5266e-01 +6.2562e-01 -7.1439e-01 -1.6601e-02 +3.7620e-01 +4.8613e-03 +3.1677e-01 -7.5729e-01 +2.3413e-01 -7.9729e-02 +2.6438e-01 +3.6992e-01 +3.7274e-01 -5.3568e-01 +4.8548e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
