% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.073766937e+01 +5.073766937e+01 -1.612330634e+00 -1.612330634e+00 -3.6924e-01 -4.1008e-01 -4.6589e-01 -1.3245e-01 +6.2069e-01 +3.8386e-01 +2.4026e-01 +8.5435e-01 -5.3015e-01 -2.1482e-01 -3.7358e-02 +2.2854e-01 -1.5567e-01 -7.3944e-01 -3.3756e-02 +2.5299e-01 +5.3550e-01 +9.5450e-02 -3.9658e-01 +3.6127e-01
2 +3.882244162e+01 +3.882244162e+01 -1.352755838e+01 -1.352755838e+01 -8.1965e-01 -2.6748e-01 -3.1206e-01 -1.7869e-03 +2.6565e-01 -1.8969e-01 +7.5546e-01 -7.7752e-01 +5.3661e-02 -5.9540e-01 +2.1420e-01 -5.0566e-01 -5.2008e-01 +2.1894e-01 -1.9300e-01 +2.0780e-01 -1.5374e-01 -3.1005e-01 +4.9328e-01 +7.9402e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.360904379e+01 +5.360904379e+01 -1.259309562e+02 -1.259309562e+02 +2.9775e-01 -1.5678e-01 +1.7816e-01 -1.0991e-01 +6.6180e-02 +7.4425e-01 -7.1983e-01 +6.8834e-02 -5.0342e-01 -3.1761e-02 -1.1235e-01 +7.5645e-01 +3.4779e-01 -2.6138e-01 -4.6188e-02 +4.8504e-01 -1.4581e-01 -2.7467e-01 +3.3495e-01 +3.8883e-01
33 +3.889657594e+01 +3.889657594e+01 -1.406434241e+02 -1.406434241e+02 -3.4949e-01 -3.2068e-01 -6.0929e-01 +3.1449e-01 -2.6171e-01 +3.2484e-01 +1.1928e-01 +1.8652e-01 -4.3336e-01 -5.2400e-02 -1.4311e-01 +3.3063e-01 -5.2345e-02 +2.9493e-01 +4.7586e-01 +1.7753e-01 -5.6905e-02 +3.9416e-01 -1.6785e-01 -2.9268e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.745978774e+01 +3.745978774e+01 +1.147697877e+02 +1.147697877e+02 -4.0870e-01 -2.2785e-01 -1.3903e-01 -2.4887e-01 -7.7376e-02 +5.0068e-01 +2.6291e-01 -5.0694e-01 +2.9539e-01 -2.2665e-01 -2.1564e-01 -1.2980e-02 +3.6496e-01 -1.5821e-01 +1.7818e-02 -1.4065e-01 +1.2980e-01 -1.0762e-01 +2.9578e-01 -5.8081e-01
2 +2.175865251e+01 +2.175865251e+01 +9.906865251e+01 +9.906865251e+01 +1.8347e-01 +4.2281e-01 +1.8995e-01 +1.2700e-01 -4.7077e-01 +1.9788e-02 -1.6846e-01 +4.7307e-01 -9.2169e-01 +1.2083e-02 +4.4283e-01 +5.9174e-01 -9.0834e-01 +8.1646e-02 -5.9499e-02 +4.1841e-01 -2.7415e-01 +1.2627e-01 -1.2945e-01 -1.0093e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.296882705e+01 +7.296882705e+01 +1.128888271e+02 +1.128888271e+02 -5.3860e-01 -2.6730e-01 -2.5149e-01 +4.1606e-02 -7.3557e-01 -1.6926e-02 -3.2592e-01 +7.5078e-01 -2.7093e-01 +2.1441e-01 -6.0205e-03 -3.1362e-02 +4.5179e-01 +8.5203e-01 +2.2084e-01 -3.6079e-01 -3.9243e-01 +2.9347e-01 +4.6162e-01 -2.3679e-01
2 +5.182047813e+01 +5.182047813e+01 +9.174047813e+01 +9.174047813e+01 -3.1158e-01 +3.0718e-01 -5.5214e-01 -8.7000e-01 -5.7721e-01 +1.0447e-01 -5.8481e-01 -9.2256e-01 +7.6406e-02 -5.0650e-02 +1.7744e-01 +7.2881e-01 +2.6577e-01 +7.7666e-01 -4.2933e-01 -5.0713e-01 -8.2300e-02 +6.8796e-01 +6.1055e-02 -9.9378e-02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.156174185e+01 +4.156174185e+01 -1.504825815e+01 -1.504825815e+01 +4.9200e-01 -3.3600e-01 +6.2243e-01 -8.9578e-01 +5.6754e-01 +2.3190e-01 -1.3396e-01 +8.1067e-02 +8.1616e-01 +8.4210e-01 -2.2353e-01 -3.3092e-01 +6.6472e-01 +1.0589e-01 +5.4657e-02 -1.6736e-01 +3.1492e-01 +2.6596e-01 +2.4703e-01 +2.0317e-01
2 +3.374442450e+01 +3.374442450e+01 -2.286557550e+01 -2.286557550e+01 +8.8806e-02 -6.2212e-01 +8.1438e-01 +1.7393e-01 -3.5412e-01 +5.0478e-01 +2.2344e-01 +1.7500e-01 +2.4292e-01 +4.3107e-01 +2.8108e-01 -8.0288e-01 +3.5145e-01 -9.6154e-01 +2.1389e-01 +4.3060e-01 +2.6604e-01 -6.8996e-01 +3.9892e-01 -5.2701e-01
63 +2.306411166e+01 +2.306411166e+01 -3.354588834e+01 -3.354588834e+01 -2.1613e-01 -3.4619e-01 +6.9025e-01 +1.0849e-01 +4.8299e-01 -1.1736e-01 +1.7732e-01 +8.3553e-02 -5.5987e-01 -2.4534e-01 -1.1328e-01 -1.4356e-01 +5.8732e-01 -3.1796e-01 +2.3915e-01 +7.6886e-01 -6.4174e-01 +6.4086e-01 -5.0611e-01 +5.1471e-01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.450582131e+01 +6.450582131e+01 +2.331658213e+02 +2.331658213e+02 +4.4368e-01 -6.1797e-01 -1.4385e-01 +3.1029e-01 -2.4082e-01 -1.8736e-01 -6.4235e-01 -1.0320e-01 +4.4574e-02 -1.1442e-01 -3.6130e-01 -4.4183e-01 -1.7679e-01 +2.8298e-01 -3.3090e-01 -2.5306e-02 +2.1279e-01 +1.6949e-01 -1.0681e-01 -2.7726e-01
5 +5.338794156e+01 +5.338794156e+01 +2.220479416e+02 +2.220479416e+02 -6.9995e-01 -9.4664e-01 -9.0989e-01 -3.8210e-01 +2.8154e-01 +9.6192e-02 +1.9956e-01 -5.7848e-01 -1.2454e-01 -1.5597e-01 +9.3238e-02 +2.0677e-01 -7.3209e-01 -2.1743e-01 +5.6525e-01 -2.9696e-01 -1.4729e-01 +6.5078e-02 +7.2018e-04 -3.9442e-01
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250610597e+02 +1.250610597e+02 +5.327510597e+02 +5.327510597e+02 -7.7560e-01 -8.2500e-01 -4.6321e-01 -3.0595e-01 +1.3901e-01 -3.5025e-02 -2.6126e-01 -2.4241e-01 -3.8452e-02 +1.1032e-01 +9.0339e-02 +1.2874e-01 -1.8808e-01 +1.8533e-01 +3.0352e-01 -7.9553e-01 -5.4704e-01 +1.2353e-01 +2.1704e-01 +1.5020e-01
6 +8.844938494e+01 +8.844938494e+01 +4.961393849e+02 +4.961393849e+02 +1.6061e-01 +8.1454e-01 -2.2227e-01 +5.6629e-01 -1.4334e-02 -4.6779e-01 -1.8183e-01 +3.9539e-01 +4.7720e-01 +5.2813e-01 +6.5432e-01 -2.9184e-01 -5.0675e-01 -7.0751e-02 +9.8786e-02 -3.9814e-01 -9.6438e-01 +2.1291e-01 +1.2921e-01 +3.7256e-02
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
