% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.801711100e+02 +1.801711100e+02 +1.632311100e+02 +1.632311100e+02 +1.6022e-01 -5.2500e-01 -2.1814e-01 -7.6226e-02 +1.2631e-01 -1.4870e-01 +1.9348e-01 +9.4332e-01 +2.7416e-01 -1.7044e-01 +1.1287e-01 -3.0622e-01 -6.7110e-03 +3.7514e-02 -2.0279e-01 -6.3914e-01 -4.5886e-01 +5.1607e-01 -7.3696e-02 +2.3158e-01
2 +1.522692415e+02 +1.522692415e+02 +1.353292415e+02 +1.353292415e+02 -1.7487e-01 +4.0645e-01 -3.5841e-01 +5.0268e-01 -6.4634e-01 +1.3876e-01 -3.9451e-01 -4.2952e-01 +5.9859e-01 -4.7714e-01 +3.9424e-01 +3.9532e-02 +1.6777e-01 -2.6420e-02 +3.5030e-01 -5.5005e-01 +8.5252e-02 +6.0882e-01 -3.3071e-01 +7.5043e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.842946818e+01 +9.842946818e+01 +1.172394682e+02 +1.172394682e+02 -1.1773e-01 -1.7288e-02 -8.3352e-01 +4.2060e-01 -3.7540e-01 +6.3437e-02 +8.8644e-02 -4.0710e-01 +3.5328e-02 -2.5926e-01 +8.3751e-01 -8.8656e-01 +7.4840e-01 -3.0518e-01 -3.3677e-01 +3.4863e-01 +6.9523e-01 -4.8963e-01 +3.4500e-01 +8.7464e-01
2 +5.189942117e+01 +5.189942117e+01 +7.070942117e+01 +7.070942117e+01 +3.5631e-01 +2.8185e-01 +5.6862e-01 -2.4015e-01 -4.0672e-02 -5.5152e-01 +7.8903e-01 -3.9986e-02 -3.4375e-01 -1.2672e-01 -3.4282e-01 +1.1709e-01 -4.2983e-01 -5.2631e-01 -5.6687e-01 +2.6924e-01 +4.6743e-01 +2.7950e-01 -3.6161e-01 -4.1031e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.582490622e+02 +2.582490622e+02 +5.313990622e+02 +5.313990622e+02 -7.6614e-02 -6.8344e-01 +6.4683e-01 -7.6613e-02 -6.4391e-01 +6.3864e-01 -1.0496e-01 -2.5647e-01 +1.4396e-01 -6.9548e-01 +4.2364e-01 +8.0001e-01 +1.0091e-01 +4.5205e-01 +4.9477e-01 -4.8503e-01 -7.5307e-02 +3.8953e-01 +2.3492e-01 -2.0110e-01
2 +2.207961425e+02 +2.207961425e+02 +4.939461425e+02 +4.939461425e+02 +5.1544e-01 -6.9803e-01 +3.0925e-01 -3.0359e-01 +5.0237e-02 +1.1169e-01 -1.1752e-01 -6.5558e-01 +4.8133e-01 +2.3269e-01 -2.3442e-01 -2.6299e-01 +1.1993e-01 +1.4229e-01 -2.2326e-01 +2.2905e-01 +5.9239e-01 +2.2335e-01 +7.8908e-01 +4.5577e-02
96 +1.315059564e+02 +1.315059564e+02 +4.046559564e+02 +4.046559564e+02 -4.8989e-01 -1.0936e-01 -5.8170e-01 +8.9078e-01 +3.1178e-01 +4.5010e-01 -1.4446e-01 -5.0223e-01 +5.8949e-02 -3.3157e-01 -5.0008e-02 +9.6187e-01 +1.2852e-01 -3.5621e-01 -1.0736e-03 -9.4055e-01 +1.6262e-01 -4.1373e-01 +8.8005e-01 -7.4335e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
