% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.745460768e+04 +2.745460768e+04 +2.760375768e+04 +2.760375768e+04 -1.9567e-01 -9.4525e-02 +4.6258e-02 -9.5918e-01 +1.1102e-01 -5.8913e-01 -1.8786e-01 +6.7965e-01 +2.8782e-01 +2.8383e-01 -3.8178e-01 -5.4882e-02 +8.2084e-01 -8.4274e-01 +2.4305e-01 -9.6211e-01 +5.0994e-02 -2.2373e-01 -5.7475e-01 +5.9710e-02
3 +2.402394062e+04 +2.402394062e+04 +2.417309062e+04 +2.417309062e+04 -2.7360e-01 -5.3426e-02 +1.4279e-01 +1.2676e-01 -4.0586e-01 +2.4819e-01 +1.9049e-02 -6.4194e-02 +6.0665e-01 -4.7403e-01 +5.5052e-01 +7.3600e-01 +4.2405e-02 -1.8044e-01 -3.5333e-02 -4.3113e-01 -1.7884e-02 -3.5779e-01 -2.7342e-01 +5.6201e-01
18 +1.119841693e+04 +1.119841693e+04 +1.134756693e+04 +1.134756693e+04 +7.3310e-01 -2.9193e-01 +4.0058e-01 -1.9367e-01 -9.1510e-01 +3.6791e-03 -3.5895e-02 -5.3448e-01 +1.1525e-01 -2.7251e-02 -2.3731e-01 +4.0994e-01 +1.2492e-01 +2.3558e-01 -1.6543e-01 +1.7141e-01 +3.2156e-02 -5.2209e-02 -8.3067e-01 +5.2737e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.436362400e+04 +8.436362400e+04 +8.336362400e+04 +8.336362400e+04 -1.1954e-01 -6.2982e-01 -6.4956e-01 -6.2757e-01 +9.3068e-02 -5.5832e-02 -1.5350e-01 -2.3209e-01 -5.6955e-02 +4.5313e-01 +5.3803e-01 +7.1071e-01 -1.6230e-01 +4.5524e-01 +8.0800e-01 -1.4435e-01 -3.0529e-01 -1.7514e-01 -6.1811e-01 -2.6984e-01
9 +6.245381249e+04 +6.245381249e+04 +6.145381249e+04 +6.145381249e+04 -3.6561e-01 -3.6055e-03 +4.3324e-01 -3.7305e-01 -4.8606e-01 -4.3492e-01 +3.6100e-01 +9.1672e-02 +2.1021e-01 +1.2967e-01 -3.7673e-01 +4.0271e-01 +1.0588e-02 -6.4888e-01 +4.5314e-01 -1.5982e-01 +4.7968e-01 -1.2469e-01 +5.0989e-01 -5.3159e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.047494306e+04 +9.047494306e+04 +9.057356306e+04 +9.057356306e+04 -5.2899e-01 -1.2314e-01 -9.6034e-03 +4.2539e-01 -6.8330e-01 +1.3586e-01 -1.9088e-01 -1.1075e-01 +4.7821e-01 +8.3761e-01 -5.0543e-01 -1.3778e-01 +3.3077e-02 -6.9071e-02 -7.4219e-01 -1.4060e-01 -1.6073e-01 -5.8169e-02 +7.3102e-01 -3.7237e-01
68 +6.221607196e+04 +6.221607196e+04 +6.231469196e+04 +6.231469196e+04 -5.6357e-01 +2.3937e-01 +1.4043e-02 -5.6074e-01 -1.1431e-01 +3.1436e-01 +6.1136e-01 -4.6193e-01 -3.4899e-01 +8.7905e-01 +1.1890e-01 +5.6658e-02 +4.3395e-02 -3.0348e-01 -6.5053e-01 -2.7099e-02 -2.1403e-02 +1.3997e-01 -6.8866e-01 +8.4286e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.635345294e+04 +8.635345294e+04 +8.630630294e+04 +8.630630294e+04 -1.0027e-01 +5.7282e-01 -8.0843e-01 +8.3912e-01 +7.1554e-01 -2.7924e-01 -7.9762e-02 -6.7756e-02 -3.4557e-01 +5.9144e-01 -5.5763e-01 +1.6963e-02 -1.9176e-01 -1.3114e-01 -3.9661e-01 -3.3924e-01 -3.7358e-01 -6.1763e-01 -8.8507e-02 +4.3249e-01
3 +6.012889430e+04 +6.012889430e+04 +6.008174430e+04 +6.008174430e+04 -4.1284e-01 -2.4853e-01 -1.0182e-01 -1.9066e-01 +2.2482e-01 -4.1375e-01 -4.7937e-01 -7.2908e-01 +2.7460e-01 -2.5059e-01 +2.0827e-01 -8.7454e-02 -1.2643e-01 -5.0319e-01 +5.7113e-01 -8.4435e-01 +8.4894e-04 +3.2544e-01 -2.0120e-01 +6.7612e-02
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.374379897e+04 +4.374379897e+04 +4.378131897e+04 +4.378131897e+04 +6.7088e-01 -3.0429e-01 -6.1008e-01 -1.5325e-01 -2.5782e-01 +7.9177e-01 +4.0236e-01 -1.3222e-01 +1.2199e-01 +4.9326e-01 -5.3559e-01 -6.1901e-01 -5.2264e-01 +5.0270e-01 +4.9214e-01 -4.1536e-01 -1.4400e-01 +4.2757e-02 -4.8076e-01 +3.4862e-02
2 +3.429180798e+04 +3.429180798e+04 +3.432932798e+04 +3.432932798e+04 -5.0887e-02 -9.0070e-03 -2.4614e-01 -4.1162e-01 +7.6078e-01 +1.5346e-01 +2.6203e-01 -5.1717e-02 -4.1129e-01 +4.5341e-01 -2.7206e-01 -2.0724e-01 +3.1865e-01 +4.1423e-01 +3.4062e-01 -6.9954e-02 +4.2797e-01 -4.8677e-01 +1.0576e-01 +4.8841e-01
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.989181453e+04 +5.989181453e+04 +5.986201453e+04 +5.986201453e+04 -4.5107e-01 +7.2809e-01 +5.3582e-01 +8.4298e-02 -5.8048e-01 +5.5290e-01 +1.7567e-01 -4.3248e-02 -4.8813e-01 -3.6514e-01 +3.8093e-01 +1.4057e-01 -1.2812e-01 -2.7204e-02 +5.5270e-01 +6.6006e-01 -2.3161e-01 -1.7764e-01 +5.7782e-01 -1.0986e-01
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.184083634e+04 +7.184083634e+04 +7.192223634e+04 +7.192223634e+04 -5.2654e-01 -2.2917e-01 -7.4995e-01 -7.2539e-02 +1.7327e-01 +2.0729e-03 +1.7303e-01 +4.6063e-01 -7.8212e-02 +2.3197e-01 -6.5857e-01 -6.6441e-01 -6.3069e-01 +1.5759e-01 -6.0785e-01 -3.6091e-01 +1.5547e-01 -5.8506e-01 -8.9597e-01 -5.3589e-01
2 +5.569221845e+04 +5.569221845e+04 +5.577361845e+04 +5.577361845e+04 +2.5677e-01 -2.1980e-01 +3.8017e-01 +3.7217e-01 -3.4104e-01 -8.6310e-02 -1.6355e-01 -1.5947e-01 -5.1026e-01 -4.4863e-01 +1.6884e-02 +1.1740e-01 -6.6015e-01 -2.7484e-01 -7.6228e-01 -2.1208e-01 -7.1023e-01 +1.5323e-01 -2.9247e-01 +7.6041e-02
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.589688850e+04 +4.589688850e+04 +4.587853850e+04 +4.587853850e+04 +3.5249e-01 +3.3692e-01 -3.2223e-01 -2.3963e-01 +1.6936e-01 -4.2965e-01 -1.4535e-01 -7.2935e-02 -5.3062e-01 -4.3977e-01 +3.2354e-01 -6.6357e-01 -7.4834e-01 +2.5301e-01 -7.8761e-01 -2.2106e-01 +5.0125e-01 -7.6310e-01 +6.8847e-01 +4.4403e-01
3 +2.788224631e+04 +2.788224631e+04 +2.786389631e+04 +2.786389631e+04 -3.7444e-01 +3.0414e-01 +1.1152e-01 -4.0188e-01 +6.0462e-01 -7.1951e-02 -2.7466e-01 -2.6557e-01 -5.2870e-01 +5.9188e-02 -4.0039e-01 -2.8570e-01 +1.5904e-01 -3.0465e-01 +5.4007e-01 -9.2788e-02 -3.5407e-03 +2.2987e-01 -7.1625e-02 -3.3657e-01
