% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.881051705e+02 +3.881051705e+02 +3.788951705e+02 +3.788951705e+02 -4.3927e-01 -1.1010e-01 -2.2089e-02 +3.8806e-01 +2.3354e-01 +3.3383e-01 +9.5099e-02 +6.4606e-01 +2.5532e-01 -9.7513e-02 +4.0809e-01 +4.2908e-02 -5.5011e-02 -7.1756e-01 -4.0514e-02 -1.6631e-01 +3.0099e-01 +2.6040e-01 -7.7478e-01 +1.2951e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.042357686e+02 +4.042357686e+02 +1.060225769e+03 +1.060225769e+03 -3.0239e-02 +4.7925e-02 +6.6448e-01 -3.5789e-01 -2.1024e-01 -1.6314e-01 +4.1390e-01 +5.1920e-01 -2.4741e-01 +7.2353e-01 +1.3128e-01 -3.7553e-01 -5.5777e-01 +1.3029e-01 -7.3819e-02 +6.7628e-02 -5.4800e-01 +5.0830e-01 +3.1982e-01 -1.6761e-01
3 +3.937409104e+02 +3.937409104e+02 +1.049730910e+03 +1.049730910e+03 +1.1674e-01 -6.8050e-01 +2.3149e-01 -1.5555e-01 -6.3221e-03 +5.2228e-01 +2.7881e-02 -1.5634e-01 -3.9015e-03 +2.2672e-02 +7.1723e-01 -1.2235e-01 -3.7009e-01 -7.8285e-01 +6.9215e-01 +1.5035e-02 -4.5177e-01 +5.6954e-02 -3.3895e-01 -1.1083e-01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.045234919e+02 +4.045234919e+02 +4.712334919e+02 +4.712334919e+02 -5.1019e-01 +8.0614e-01 +4.9653e-01 +1.3354e-01 -6.4472e-01 -9.4123e-01 -4.2043e-01 +4.8938e-01 -1.3133e-01 +3.7030e-01 -2.5548e-01 -1.8579e-01 +5.5478e-01 -6.1301e-01 +7.9247e-01 +2.2682e-01 +7.5718e-02 +6.9885e-01 +2.3534e-01 +6.0741e-02
2 +3.813033235e+02 +3.813033235e+02 +4.480133235e+02 +4.480133235e+02 -8.5218e-02 +4.2774e-02 +2.6905e-01 -1.2504e-01 +6.1393e-01 -9.0402e-01 -5.3012e-01 -6.3745e-01 +6.7158e-01 +5.0202e-03 -5.6030e-01 -1.8139e-01 -1.0520e-01 -2.2992e-03 +1.6358e-01 +3.2840e-01 -4.0540e-01 -3.6052e-03 -2.8172e-01 -6.4048e-01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.909995728e+02 +3.909995728e+02 +1.332669573e+03 +1.332669573e+03 +3.1132e-02 +8.3985e-03 +2.8453e-01 +6.4498e-01 -1.2377e-01 +1.2333e-01 -2.2008e-02 -3.8190e-01 +3.8029e-01 -1.2445e-01 -4.1851e-02 -7.8959e-01 -3.3519e-01 -3.2022e-01 +5.2159e-01 -5.3875e-01 +1.2726e-01 +3.9184e-01 +1.4730e-02 +3.0454e-01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.030656863e+02 +4.030656863e+02 +3.656156863e+02 +3.656156863e+02 +1.0099e-02 +2.1566e-01 -1.8413e-01 -1.8639e-01 -1.4206e-01 -1.8320e-01 -4.5529e-01 +7.3744e-01 -6.9644e-01 +4.2491e-01 +3.2324e-01 -2.7596e-02 +2.4163e-01 +2.5093e-01 -5.3881e-01 +5.6134e-01 -7.6990e-02 -2.0433e-01 +6.8478e-02 -4.7466e-02
3 +3.942448077e+02 +3.942448077e+02 +3.567948077e+02 +3.567948077e+02 -4.8519e-01 +5.8214e-01 -2.3326e-01 -1.7648e-01 +8.5257e-03 -3.1231e-01 -3.3600e-01 -4.3537e-01 +7.1315e-01 +3.8941e-01 +4.1180e-01 +4.2956e-01 -6.1133e-01 +2.5659e-01 -2.8646e-01 -4.5937e-01 -4.2093e-01 -5.1752e-01 +3.5553e-01 -1.1541e-02
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.025967531e+02 +4.025967531e+02 -4.245324692e+01 -4.245324692e+01 +1.4878e-01 +1.6945e-01 +7.7697e-01 -3.0614e-01 -3.2271e-03 +7.2853e-01 -1.8120e-01 -1.5686e-01 -5.4448e-01 +6.4934e-01 +7.0486e-01 +7.9389e-03 -6.0982e-03 +2.7289e-01 -6.0300e-01 +4.7647e-01 +5.5964e-01 -1.4835e-01 -1.7340e-01 -6.6985e-01
5 +3.854202571e+02 +3.854202571e+02 -5.962974291e+01 -5.962974291e+01 +7.2011e-01 -6.7776e-01 +5.9490e-01 -2.3104e-01 +6.1220e-01 -2.4361e-01 -7.9535e-01 -1.6210e-01 +8.3315e-02 -2.0648e-02 -5.4603e-02 +2.8721e-01 -1.3402e-01 -1.7278e-01 -4.0095e-01 +6.7705e-01 -4.6333e-01 +2.5455e-01 +3.4841e-01 +6.1184e-01
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
