% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.318076610e+04 +2.318076610e+04 +2.332991610e+04 +2.332991610e+04 +1.4899e-01 -4.4316e-01 -1.0016e-01 -5.2283e-01 -6.2378e-01 +1.1329e-01 -3.0151e-01 -1.3241e-02 -3.0630e-01 +2.1529e-01 -8.2175e-02 -2.4240e-01 -7.7838e-01 -7.0004e-01 -4.6924e-01 -5.0207e-01 +2.8426e-01 +4.3546e-01 +4.9890e-01 +6.1744e-02
16 +1.567383419e+04 +1.567383419e+04 +1.582298419e+04 +1.582298419e+04 +5.0683e-01 -1.7062e-01 -9.9316e-02 +6.1181e-01 -5.7767e-01 +3.6377e-01 -1.0195e-01 -7.4065e-01 +9.8126e-02 +1.9811e-02 -7.1178e-02 +2.8720e-01 +1.8702e-01 -3.9712e-01 -2.0391e-01 +4.2151e-01 -3.4726e-01 +1.7661e-01 -8.2468e-01 +7.5027e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.054227664e+04 +8.054227664e+04 +7.954227664e+04 +7.954227664e+04 -9.4239e-02 -7.7791e-02 -8.8839e-01 +3.2928e-01 -1.0419e-01 -2.0844e-01 +3.8915e-01 -7.1288e-01 +1.3413e-01 +3.6012e-01 +2.9512e-01 -5.4201e-01 -6.6753e-02 +2.6539e-01 +3.4706e-02 -6.4813e-02 -1.5854e-01 -5.1634e-01 -1.8812e-02 -2.6538e-01
6 +5.367818939e+04 +5.367818939e+04 +5.267818939e+04 +5.267818939e+04 -7.7007e-01 +1.6587e-01 +4.3534e-01 -9.1838e-01 +9.0350e-02 -2.8718e-01 -2.2234e-01 -5.6762e-01 +3.6848e-01 -2.4044e-01 +5.8666e-01 -3.6070e-01 -2.0842e-01 -1.8890e-01 +1.6894e-01 -6.7735e-01 +1.3598e-01 -5.0620e-01 +1.3456e-01 -5.0051e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.965172678e+04 +9.965172678e+04 +9.975034678e+04 +9.975034678e+04 +6.1288e-01 +1.1565e-01 -3.4683e-01 +3.3469e-02 -5.8994e-01 +1.0898e-01 +7.0655e-01 +2.5815e-02 -4.3916e-01 -6.3305e-03 -4.1371e-01 +3.3377e-01 +2.5236e-01 -1.7771e-01 +5.5631e-01 +4.4682e-01 -4.4652e-01 +5.0417e-01 -1.5722e-01 -8.3399e-03
8 +6.294522195e+04 +6.294522195e+04 +6.304384195e+04 +6.304384195e+04 -2.9458e-01 +6.4413e-01 +9.5518e-03 +3.3586e-01 -6.3764e-01 -3.5616e-01 +3.3876e-01 -6.0215e-01 -4.6572e-01 -6.1068e-01 -3.2015e-01 -3.4020e-01 -5.0744e-01 -8.3360e-01 -6.4716e-01 -5.5719e-01 -3.9025e-01 -7.7233e-01 -2.2338e-01 -6.6578e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.094584662e+04 +8.094584662e+04 +8.089869662e+04 +8.089869662e+04 +1.5995e-01 -3.7079e-01 -9.6913e-01 -8.4479e-01 +2.8565e-01 +8.7991e-01 -8.2052e-03 +2.2081e-01 -2.1870e-01 +2.1985e-01 -3.7892e-01 -5.4603e-02 +4.2898e-01 +6.1476e-01 -6.8555e-01 -7.5655e-01 -2.8491e-01 -5.0293e-03 -5.7578e-02 -4.7827e-01
3 +5.979747265e+04 +5.979747265e+04 +5.975032265e+04 +5.975032265e+04 -1.0323e-01 -2.9819e-01 -1.5960e-03 +1.4314e-02 +6.7872e-01 +1.6965e-01 +1.0949e-01 +1.5337e-01 +1.4224e-01 -7.4575e-01 +1.7822e-01 -3.8273e-01 -3.4723e-01 -2.2595e-01 -2.9784e-01 +3.7127e-01 +3.2320e-01 -6.5154e-02 -1.7180e-01 -1.2560e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.516214164e+04 +4.516214164e+04 +4.519966164e+04 +4.519966164e+04 +5.5113e-01 -3.1869e-01 -6.0217e-01 +3.8514e-01 +3.0378e-01 -3.4843e-01 -8.6786e-01 +9.6054e-02 -2.2906e-01 -8.6399e-01 +3.5256e-01 +4.4066e-01 +7.2608e-02 -5.0926e-01 +8.0193e-02 +3.4143e-01 -9.0801e-01 -2.6317e-01 +3.1174e-01 -4.7122e-01
4 +3.966297228e+04 +3.966297228e+04 +3.970049228e+04 +3.970049228e+04 -2.7161e-01 +8.5192e-02 +8.5810e-01 +4.6218e-01 +1.5015e-01 -5.5221e-01 -8.6872e-01 +8.2711e-01 +3.1866e-01 +2.5576e-02 +6.2509e-02 -1.6374e-01 +1.2920e-01 +9.1549e-01 +6.2917e-01 -3.5198e-01 +3.2708e-01 -7.1231e-01 -4.5535e-01 +3.3445e-01
36 +2.339739242e+04 +2.339739242e+04 +2.343491242e+04 +2.343491242e+04 +1.3371e-01 -9.1763e-01 +2.1075e-01 -6.9597e-01 +5.3391e-01 -7.4663e-03 +5.4974e-01 -3.5872e-01 -9.0351e-02 -1.9025e-01 +7.0068e-03 -3.4079e-01 -1.1582e-01 +6.4575e-01 +9.0252e-02 -4.4295e-01 -3.1296e-02 -6.4757e-01 +5.0274e-01 +2.8952e-01
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.070602879e+04 +5.070602879e+04 +5.067622879e+04 +5.067622879e+04 -5.4491e-01 +1.5437e-01 -1.3313e-02 -1.8806e-01 +2.5198e-01 +6.4688e-01 -7.7456e-02 -5.0331e-01 +7.6226e-01 -4.3314e-01 +7.2187e-02 -7.9442e-02 +1.2300e-01 -2.4143e-01 -4.4672e-01 -3.1758e-01 +5.7904e-01 -1.2392e-01 -5.2286e-01 -3.6620e-01
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.900506523e+04 +6.900506523e+04 +6.908646523e+04 +6.908646523e+04 -1.1065e-01 -6.9164e-01 -2.0789e-01 +2.1019e-01 -2.3978e-01 -1.2585e-01 -4.9581e-01 -4.9794e-01 +4.5147e-02 +7.9162e-02 +9.4938e-02 +6.6600e-01 +3.4863e-01 -3.3243e-02 +2.4900e-02 -5.6720e-02 +2.9218e-01 -7.6215e-02 +7.9417e-01 +8.4916e-02
7 +5.168594689e+04 +5.168594689e+04 +5.176734689e+04 +5.176734689e+04 -3.3284e-01 +5.5399e-02 -1.6104e-01 +9.3059e-02 -1.8492e-02 +3.1278e-01 +4.1346e-01 -2.2531e-01 -6.5547e-01 -1.5211e-01 -7.9858e-01 +4.1491e-01 +1.6892e-01 -2.5834e-01 -5.6806e-01 -1.4632e-01 +1.8321e-01 -2.9997e-02 -3.0168e-01 +7.2214e-03
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.745853029e+04 +3.745853029e+04 +3.744018029e+04 +3.744018029e+04 +7.8999e-01 -5.5028e-01 -1.3401e-01 +6.2091e-01 +2.5185e-01 -6.3507e-01 -4.5417e-01 +1.3360e-02 +5.2321e-01 -1.4934e-01 -1.1373e-03 -5.2086e-01 -1.0720e-01 -2.5355e-01 -4.3513e-01 -1.3600e-01 +7.1587e-02 -7.9850e-01 -2.9075e-01 +5.6820e-01
8 +2.401332268e+04 +2.401332268e+04 +2.399497268e+04 +2.399497268e+04 +2.0532e-01 +5.2108e-02 +5.0384e-01 +6.6881e-01 +2.0720e-01 +2.1339e-01 -6.2426e-01 -8.8860e-01 -1.0306e-01 +1.4234e-01 -4.1336e-02 -3.0200e-01 +2.2014e-01 -1.3618e-01 -1.5658e-01 +4.0400e-01 +7.1558e-02 -3.7021e-01 -6.8661e-01 -2.2150e-01
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.191741512e+04 +4.191741512e+04 +4.181754512e+04 +4.181754512e+04 +2.0132e-01 -2.8018e-01 -2.2011e-01 -3.4867e-01 -5.1143e-01 +4.7952e-02 -1.2528e-01 -4.2259e-02 +2.7349e-01 +5.7422e-01 -8.7960e-03 +6.7081e-01 +2.6300e-01 -4.6353e-01 -2.4268e-02 +5.7157e-01 +1.7064e-01 +1.0125e-01 +1.1347e-01 +1.1219e-01
11 +3.565784311e+04 +3.565784311e+04 +3.555797311e+04 +3.555797311e+04 -3.4568e-01 -6.3662e-01 -4.2416e-01 +4.8254e-01 -2.3713e-01 -7.7329e-01 +8.9649e-02 +3.7453e-02 -9.4446e-02 -1.1258e-01 -5.0496e-01 +7.0670e-01 +4.0511e-01 +7.6370e-01 -1.6087e-02 -9.7546e-02 -4.7135e-01 +4.6822e-01 +2.4568e-01 -5.6712e-01
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.348886225e+04 +8.348886225e+04 +8.349654225e+04 +8.349654225e+04 -1.0875e-01 +3.7663e-02 +4.4003e-01 -2.3572e-01 +4.4477e-01 +1.4275e-01 -8.9069e-01 -4.7960e-01 -4.1089e-01 -8.1454e-01 -7.7299e-02 +1.9459e-01 -6.6304e-01 -3.1833e-01 -6.1127e-01 +7.4928e-02 -2.2727e-01 -1.0749e-01 -2.5723e-01 -2.2199e-01
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.663546433e+04 +8.663546433e+04 +8.645453433e+04 +8.645453433e+04 +1.5009e-01 -3.9595e-01 +4.2135e-01 +6.1962e-02 +4.5257e-01 +7.8017e-02 -2.6167e-01 +1.2013e-01 +4.8593e-01 +1.3546e-01 -3.8478e-01 +9.1803e-02 +3.8722e-01 +7.9670e-01 -7.5367e-01 +2.4676e-01 -5.1588e-01 +1.5841e-01 +1.0648e-01 -5.2031e-01
6 +6.065001163e+04 +6.065001163e+04 +6.046908163e+04 +6.046908163e+04 -3.1431e-01 +4.8153e-01 -5.8201e-01 +7.5408e-01 +3.8149e-01 -7.5533e-01 +1.8497e-01 -2.8047e-01 -7.5820e-01 +1.8851e-02 -6.2911e-01 -8.6213e-01 -7.3722e-02 +2.3314e-02 -2.4370e-02 -2.5748e-01 -4.9116e-01 +5.1787e-01 -1.3108e-01 -2.9439e-01
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.393587976e+04 +8.393587976e+04 +8.389913976e+04 +8.389913976e+04 -3.8549e-02 +3.7577e-01 -1.4179e-01 +5.5160e-01 -1.0359e-01 -1.9386e-02 -4.6969e-01 -4.7426e-02 -8.4827e-02 -7.3057e-01 +5.3698e-01 -2.9348e-02 -4.1825e-02 -5.7998e-03 -9.2619e-01 -1.1393e-01 -6.6644e-02 +3.5127e-01 +3.0987e-01 -1.3150e-01
53 +5.777883396e+04 +5.777883396e+04 +5.774209396e+04 +5.774209396e+04 +3.3654e-02 -3.0461e-01 -3.3986e-01 +4.5378e-01 -1.3665e-01 -4.8884e-01 +1.0055e-01 -3.9368e-01 -1.5674e-01 -3.1952e-01 +7.5113e-02 -1.5026e-01 -1.1691e-01 -3.5505e-01 -3.1630e-01 +4.1366e-02 +2.7443e-01 -1.7642e-01 -7.0096e-01 -3.9508e-01
% function evaluation | noise-free fitness - Fopt (1.151100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.034589026e+05 +1.034589026e+05 +1.035740126e+05 +1.035740126e+05 +2.3062e-01 -4.8521e-01 +4.2416e-01 -3.4986e-04 +2.5192e-01 -6.0961e-01 -6.6624e-01 -6.9829e-02 -3.6237e-01 -2.6201e-01 -8.6847e-01 +4.0552e-01 -4.1150e-01 +5.6571e-01 +6.8810e-01 +1.8200e-01 +4.5596e-01 -4.1960e-01 -2.6823e-01 -7.3003e-01
3 +9.304448055e+04 +9.304448055e+04 +9.315959055e+04 +9.315959055e+04 -8.3156e-02 -5.3655e-01 -6.8338e-01 -1.1132e-01 -4.1469e-01 -2.7551e-01 -2.1088e-01 -1.9343e-01 -6.1146e-01 +2.4771e-01 +6.3780e-01 -1.7961e-01 -9.9315e-02 +6.2376e-01 +2.8879e-01 -2.3521e-04 +8.2938e-02 -4.0740e-01 -7.9690e-01 +1.2552e-01
% function evaluation | noise-free fitness - Fopt (1.759000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.977125410e+04 +8.977125410e+04 +8.978884410e+04 +8.978884410e+04 -7.2283e-01 +6.1347e-01 +7.0996e-01 +6.4303e-01 +1.1949e-01 +3.6817e-01 -2.4560e-01 +1.1023e-01 +2.1252e-01 -9.3088e-01 -5.6798e-01 +2.2822e-01 +2.2582e-01 +2.6663e-02 +8.4156e-01 -7.7692e-01 +2.1402e-02 +8.0328e-01 -2.2172e-01 +9.5000e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.066281080e+04 +8.066281080e+04 +8.166281080e+04 +8.166281080e+04 -1.9763e-03 -3.3819e-02 -2.8790e-01 +2.4726e-03 +5.7766e-01 +6.1743e-01 -1.9808e-01 -6.2763e-01 +2.5963e-01 +4.0752e-02 -7.0914e-01 -7.1991e-01 -2.4009e-01 -2.8242e-04 -1.3990e-01 -5.1619e-01 -5.1422e-01 +3.9820e-02 +7.8370e-02 +4.0365e-01
75 +5.436305626e+04 +5.436305626e+04 +5.536305626e+04 +5.536305626e+04 -6.9110e-01 +8.7896e-02 -5.1575e-01 +1.9806e-01 -6.4582e-01 -8.3947e-02 -2.9063e-01 +2.4294e-01 -7.4594e-02 -7.5617e-01 -6.0858e-01 +1.5119e-01 +2.8861e-01 +7.5260e-03 +1.5473e-01 -4.7020e-01 +4.8626e-01 +8.5974e-01 +3.5061e-01 -2.9077e-02
