% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.024874297e+05 +2.024874297e+05 +2.025636997e+05 +2.025636997e+05 -6.9589e-01 +1.3665e-01 -5.6699e-01 -2.0616e-01 -4.8120e-01 -6.4817e-01 -9.5163e-02 -4.6126e-01 -2.6633e-01 -2.1265e-01 -9.6590e-01 +5.4387e-01 +1.8378e-01 -3.7988e-01 -2.0011e-01 +4.4089e-02 -6.4733e-01 -1.9270e-02 +7.8847e-01 +1.6227e-01
19 +2.761524618e+02 +2.761524618e+02 +3.524224618e+02 +3.524224618e+02 +2.0611e-02 -6.4869e-01 -3.5321e-01 -7.3795e-01 +2.1623e-02 -8.2795e-01 +1.0672e-01 -4.9164e-01 -1.2819e-01 -8.2047e-02 +5.2640e-01 +2.0998e-01 -8.6074e-02 +5.0871e-01 -4.0734e-01 -6.5933e-01 -2.8651e-01 +3.4032e-01 +1.4048e-01 -3.0600e-02
80 +1.373580691e+02 +1.373580691e+02 +2.136280691e+02 +2.136280691e+02 +2.4631e-01 -4.8575e-01 -1.2674e-01 -4.0516e-01 -7.6172e-01 +6.4934e-01 -1.6884e-01 -8.8967e-02 +1.7928e-01 -3.9979e-01 +1.5739e-01 +6.3882e-01 -3.9153e-01 +8.4200e-01 -2.0706e-01 -5.6273e-02 -6.9928e-01 +8.0592e-01 -7.2072e-02 -9.7434e-02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.329878312e+05 +2.329878312e+05 +2.329652812e+05 +2.329652812e+05 +4.7263e-01 +2.9564e-01 -7.1655e-01 +5.2973e-01 -3.0178e-01 -4.4588e-01 -3.0078e-01 +5.1716e-01 +5.8056e-01 +2.1344e-01 -2.2050e-01 -3.0049e-01 +1.7924e-01 +2.1511e-02 -5.5635e-01 +1.4269e-01 +4.3623e-01 -4.7471e-01 +1.8216e-02 -6.0913e-02
6 +3.075282525e+03 +3.075282525e+03 +3.052732525e+03 +3.052732525e+03 +7.1190e-01 +4.7488e-01 -1.7601e-01 +4.5810e-01 +5.9636e-01 +5.0765e-01 -6.6210e-02 -9.8765e-02 -3.1034e-02 +1.2831e-01 +9.7262e-02 -1.3298e-01 -1.5259e-01 +2.7795e-02 +2.1411e-01 -1.4726e-01 +6.4176e-01 +5.2066e-01 -4.4361e-01 -8.1251e-02
39 +9.039003883e+02 +9.039003883e+02 +8.813503883e+02 +8.813503883e+02 +4.4454e-01 -6.8026e-01 +2.2205e-01 +5.4705e-01 +5.6283e-01 -1.6554e-01 +9.8546e-02 -4.5798e-01 +6.6818e-02 +6.2718e-01 -7.3683e-03 +6.1727e-02 +4.1929e-01 -5.7591e-01 -7.0985e-01 -1.8800e-01 -1.1279e-01 -1.1411e-02 +2.8715e-01 +1.5618e-01
84 +1.356123243e+02 +1.356123243e+02 +1.130623243e+02 +1.130623243e+02 +3.2918e-01 -3.3838e-01 +1.2370e-01 +4.2380e-01 +5.4370e-02 -2.4517e-01 +5.5892e-01 -4.3558e-01 -1.3120e-01 +2.8886e-01 +4.8837e-02 -5.2148e-01 +1.8399e-01 -2.1329e-01 -8.0361e-01 -1.1394e-01 +5.4929e-01 -1.2992e-02 +6.1781e-01 -4.6868e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.498307108e+05 +2.498307108e+05 +2.498443708e+05 +2.498443708e+05 +1.9224e-01 -3.8918e-01 +3.6775e-01 +1.4948e-01 +1.8406e-02 +1.5008e-01 +1.3850e-01 +3.9994e-01 +7.8834e-01 +6.5543e-01 -2.7226e-02 +7.4784e-01 -8.1728e-01 -4.1656e-01 +5.4804e-01 -6.6050e-02 -1.0212e-01 +1.5579e-01 +6.4417e-01 -3.1161e-02
3 +4.071143666e+04 +4.071143666e+04 +4.072509666e+04 +4.072509666e+04 -2.5342e-01 +4.2934e-01 -2.1951e-01 +1.8433e-01 +2.9084e-01 +3.9604e-01 -3.5157e-01 +1.8614e-02 -2.6101e-01 +2.5939e-01 -8.3805e-02 -4.0726e-01 -3.4909e-01 +2.0428e-01 +1.2433e-01 -3.5937e-01 +5.0509e-01 -1.9292e-01 -1.0748e-01 +5.7267e-01
8 +4.840169050e+03 +4.840169050e+03 +4.853829050e+03 +4.853829050e+03 -1.8684e-01 +2.3910e-03 -2.9628e-01 -6.0096e-01 +7.0677e-01 -8.4747e-02 +6.0261e-01 -6.1051e-01 -5.5086e-01 +4.8466e-01 -2.8177e-01 +1.3872e-01 -1.8525e-01 -6.3351e-01 +4.4487e-01 -9.3309e-02 -2.0769e-01 +5.7534e-01 -2.9653e-01 +3.0360e-01
68 +1.622590303e+03 +1.622590303e+03 +1.636250303e+03 +1.636250303e+03 -6.8034e-01 -3.7714e-01 -7.1059e-01 +4.1418e-02 +1.4840e-01 -2.1854e-01 +3.5344e-01 +2.8454e-01 -1.1157e-01 -2.0967e-01 -5.8693e-01 +4.3961e-01 -5.6218e-01 +1.6547e-01 +6.1929e-01 +5.5139e-01 +1.0673e-01 -4.7409e-01 -5.4420e-01 -2.5961e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.710045362e+06 +2.710045362e+06 +2.710983202e+06 +2.710983202e+06 -2.2384e-01 -1.2765e-01 +1.6631e-01 -5.4559e-01 +6.9196e-01 +5.8800e-01 +1.0004e-01 -7.9888e-01 +1.7475e-01 +8.7083e-01 +1.6383e-01 +3.4328e-03 +2.4571e-02 +1.4847e-01 -2.0497e-01 -5.4918e-01 -1.8198e-02 +2.0672e-01 +1.9169e-01 +2.0015e-01
5 +2.032634582e+06 +2.032634582e+06 +2.033572422e+06 +2.033572422e+06 -1.8105e-01 -2.0499e-01 -4.1072e-01 -2.2330e-01 +8.8989e-02 -3.4313e-01 +5.9994e-01 -1.7611e-01 -7.1022e-02 -1.4128e-01 -1.5243e-01 +2.5924e-01 +3.1638e-01 +1.5686e-01 +1.3398e-01 +2.0764e-01 +4.2265e-01 -1.1179e-02 -1.1250e-01 +1.3005e-01
7 +1.307937591e+06 +1.307937591e+06 +1.308875431e+06 +1.308875431e+06 -6.5100e-01 +2.5381e-01 -2.9174e-01 -2.2730e-02 -2.7395e-02 +4.8997e-01 +5.9279e-01 -4.5384e-01 -1.9623e-01 -2.7458e-02 -8.0416e-01 +1.5703e-01 +4.3220e-01 -8.8604e-01 -2.3982e-01 -5.5909e-01 -1.3378e-02 -1.1920e-01 +3.6165e-01 +3.5127e-01
11 +2.665846658e+05 +2.665846658e+05 +2.675225058e+05 +2.675225058e+05 -5.2197e-01 +1.2468e-01 +2.4693e-01 -4.3411e-01 +5.2694e-01 -3.8232e-02 +4.1640e-01 -5.4115e-01 -4.4785e-02 +1.6553e-01 -3.2303e-01 +6.5496e-01 -4.8085e-01 +6.8340e-01 +5.4114e-02 +5.1472e-02 -6.2924e-01 -2.2189e-01 +5.3794e-02 -2.5111e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.194513193e+06 +6.194513193e+06 +6.194434473e+06 +6.194434473e+06 -3.7153e-02 +3.6581e-01 +1.0925e-01 -2.9546e-02 +1.4473e-01 +1.5322e-01 +1.0398e-01 +7.1497e-01 +6.0998e-02 +1.4406e-02 +7.1057e-01 -6.4377e-01 -3.8638e-02 +1.3565e-01 +3.4824e-01 -2.2307e-01 +2.1941e-01 +2.7301e-02 -4.4715e-01 -5.5901e-01
3 +3.168651340e+06 +3.168651340e+06 +3.168572620e+06 +3.168572620e+06 +2.6836e-01 -3.7653e-01 +6.3173e-01 +1.3291e-02 -5.4891e-01 -1.7616e-02 -3.6298e-01 -4.3418e-01 -5.0485e-01 -4.2610e-02 +3.4243e-01 -2.7109e-01 +3.9603e-01 -2.6220e-02 -1.7785e-01 -7.2601e-01 +4.3288e-02 -2.4295e-02 -6.3682e-01 +5.9443e-01
6 +2.227470552e+06 +2.227470552e+06 +2.227391832e+06 +2.227391832e+06 +2.0341e-01 -1.2110e-02 -6.9484e-01 +3.3697e-01 -7.4603e-01 -1.5857e-01 +2.0288e-01 +8.1843e-02 +4.1399e-01 -2.9208e-01 -5.0573e-01 -2.4950e-03 +8.6416e-01 +5.9359e-01 +5.0358e-01 -2.5873e-01 +1.2321e-02 +2.1389e-01 -2.3621e-01 -2.6512e-01
63 +1.045094293e+06 +1.045094293e+06 +1.045015573e+06 +1.045015573e+06 +4.2884e-01 +2.3994e-01 -2.2144e-01 -7.8373e-01 -3.0172e-01 -2.4665e-01 -2.9159e-01 -4.6488e-01 -4.1579e-01 +9.3908e-02 -2.5454e-01 -6.8787e-01 -8.7930e-02 -2.8988e-01 +1.7358e-01 -8.9800e-01 -5.7440e-01 -1.1905e-01 +6.8062e-01 -3.7491e-01
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.945672137e+06 +6.945672137e+06 +6.945742107e+06 +6.945742107e+06 -2.4248e-01 -5.1621e-01 -2.7506e-01 -1.1740e-01 +3.3769e-01 +6.5905e-02 -5.7619e-01 +1.4904e-02 -6.1872e-01 -4.6916e-01 +4.6212e-01 -2.7508e-01 -1.3332e-01 -5.3436e-02 -8.8641e-01 -1.2248e-01 -1.3806e-01 +6.0481e-01 -1.7679e-01 +3.2193e-01
13 +5.914796955e+06 +5.914796955e+06 +5.914866925e+06 +5.914866925e+06 -5.9645e-01 +7.1924e-02 -3.3998e-01 +2.2165e-01 +1.2517e-01 -3.6810e-01 +6.5192e-01 +1.3036e-01 -5.3524e-01 +6.9289e-02 +5.8185e-01 -4.7033e-01 -8.2426e-01 +7.8629e-01 +8.6052e-02 -2.1779e-02 -1.5353e-01 -5.4810e-01 -5.1366e-01 -4.8195e-01
