% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.991864598e+01 +5.991864598e+01 +7.568645979e+00 +7.568645979e+00 -3.6512e-01 +1.2873e-01 -2.1332e-01 -4.4229e-01 +6.3133e-01 +6.7742e-02 -1.1916e-01 +4.5245e-01 -9.6405e-02 +6.9766e-01 -1.4399e-01 +1.5859e-01 +8.8472e-01 +2.0298e-01 -7.0254e-01 -3.4819e-01 +4.0542e-01 +2.9193e-02 +2.9487e-01 +6.2576e-02
2 +3.941978572e+01 +3.941978572e+01 -1.293021428e+01 -1.293021428e+01 -7.7398e-02 -5.1079e-01 -2.1757e-02 +4.0756e-01 +6.3541e-01 +2.9567e-02 +2.8982e-01 -4.5456e-02 -5.3632e-01 +3.6368e-01 +9.1268e-01 -6.4642e-02 -3.7570e-01 -2.0226e-01 -1.0584e-02 -8.7533e-01 +2.6516e-01 +1.9218e-01 +3.2786e-02 -3.2647e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.195603782e+01 +5.195603782e+01 -1.275839622e+02 -1.275839622e+02 +6.6839e-01 +3.1625e-01 +3.6605e-01 -9.2319e-02 -4.6719e-01 -4.3911e-01 -3.1225e-01 +3.5275e-01 -2.2693e-01 -2.0484e-01 -1.3861e-01 +2.5807e-01 +5.4814e-01 +2.2057e-01 +8.2991e-03 +3.0974e-01 -6.5488e-01 +1.1031e-01 +2.5701e-01 +5.0190e-01
8 +3.834207615e+01 +3.834207615e+01 -1.411979239e+02 -1.411979239e+02 -3.1104e-01 +5.9025e-01 -4.3923e-01 +6.8123e-01 +4.1706e-01 -1.3914e-01 +2.2198e-02 +3.5668e-01 -4.7217e-02 -3.7968e-02 +1.4586e-01 -1.2429e-01 -5.0907e-01 +3.9681e-01 -6.4781e-01 -3.9273e-01 +3.3709e-01 +4.7941e-01 -1.9274e-01 -9.9569e-02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.413458597e+01 +2.413458597e+01 +1.014445860e+02 +1.014445860e+02 +3.4515e-01 +1.6418e-01 +1.0525e-01 +1.6820e-01 +2.1690e-01 +3.6518e-01 -7.2585e-01 -3.1434e-01 +1.5445e-01 +7.3157e-01 +8.4772e-01 -7.2226e-01 +1.4109e-01 -4.1301e-01 -8.1755e-01 -4.4336e-03 -2.4929e-01 -9.4714e-02 -3.8461e-01 -2.5127e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.675786614e+01 +5.675786614e+01 +9.667786614e+01 +9.667786614e+01 +5.2278e-02 -2.6453e-01 +2.9945e-01 -4.7663e-01 -1.7335e-01 -2.3907e-01 -2.9013e-02 -4.1741e-01 +3.0582e-01 -3.1404e-02 -6.0037e-01 +1.1488e-01 +5.5860e-01 +1.2170e-02 -1.0748e-01 +6.9855e-02 -2.6782e-02 -5.7482e-01 -9.6539e-01 +1.3270e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.042059086e+01 +3.042059086e+01 -2.618940914e+01 -2.618940914e+01 +2.0203e-01 +4.3517e-01 +1.1656e-01 -3.6745e-02 +2.7813e-01 -2.4439e-01 +4.2558e-01 +1.1212e-01 -6.0932e-04 +5.1536e-01 -6.8197e-01 -8.7020e-01 +8.1703e-01 -3.6588e-01 -1.1377e-03 +4.6833e-01 -4.5339e-01 +2.5727e-01 -3.9105e-01 -3.9844e-01
55 +2.257946724e+01 +2.257946724e+01 -3.403053276e+01 -3.403053276e+01 +1.0271e-01 +6.6903e-02 -4.0417e-02 -3.8921e-01 -5.6900e-01 -1.3266e-01 +2.5040e-01 -3.4349e-01 -8.4950e-01 +1.1538e-01 +5.9625e-02 -6.1960e-02 +1.1972e-01 +5.3949e-02 +6.6442e-01 +6.6098e-01 +2.8779e-01 +3.9580e-01 -1.2343e-01 +4.1859e-02
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.085491621e+01 +6.085491621e+01 +2.295149162e+02 +2.295149162e+02 -6.2151e-01 -5.0250e-01 +1.0374e-01 +2.5415e-02 -1.6355e-01 +1.4148e-01 +1.7695e-01 +8.9409e-01 +2.4382e-01 +1.2916e-01 -3.9350e-01 +4.5829e-01 +1.5620e-01 +2.8919e-01 +4.2667e-01 +6.7586e-01 -6.9431e-01 +5.0731e-02 +2.5855e-01 -4.4175e-02
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178983376e+02 +1.178983376e+02 +5.255883376e+02 +5.255883376e+02 -5.7715e-01 +1.3384e-01 +4.3498e-01 +6.0074e-01 -2.5419e-02 +3.0642e-02 -3.1715e-01 -7.0749e-01 +2.7094e-01 -1.4436e-01 -4.5600e-02 -3.2436e-01 +4.4281e-01 -4.9425e-02 -4.4233e-01 +3.0043e-01 +1.9984e-01 -5.2937e-02 +7.8656e-01 -7.5513e-01
10 +9.997136290e+01 +9.997136290e+01 +5.076613629e+02 +5.076613629e+02 +5.1265e-02 -1.3243e-02 -3.3778e-01 +4.9824e-01 -3.9985e-01 +6.7900e-02 +7.3602e-01 +1.9657e-01 +8.5626e-02 -6.4564e-01 -4.7141e-01 +5.9099e-01 -2.2321e-01 -1.8743e-01 -6.2266e-01 +1.3077e-01 -2.8537e-01 -2.5479e-01 -9.4274e-02 -3.7572e-01
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.678239456e+01 +6.678239456e+01 +1.227023946e+02 +1.227023946e+02 -6.0514e-01 +2.4364e-01 -1.1036e-01 +4.8640e-01 +3.5303e-01 +2.7841e-01 +4.4257e-02 -7.9114e-01 -8.8723e-01 +5.8023e-01 +5.1338e-01 +2.0432e-03 +6.7204e-02 -3.5662e-02 +2.0909e-01 +1.4624e-01 -1.7044e-01 -4.2356e-02 +2.3633e-01 -6.9615e-01
4 +5.253934960e+01 +5.253934960e+01 +1.084593496e+02 +1.084593496e+02 +2.3849e-01 -4.1316e-01 +3.7999e-01 -8.9885e-02 -1.3159e-01 +1.3084e-01 +4.3069e-01 -1.2138e-01 -7.7920e-01 -1.8377e-01 -2.2126e-01 +1.5088e-01 +3.1885e-01 -5.2563e-01 -5.0698e-01 +2.1395e-01 -7.6543e-01 -1.8803e-01 +5.0035e-01 -6.6188e-01
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.120127656e+01 +4.120127656e+01 +8.739127656e+01 +8.739127656e+01 -3.2842e-01 +5.4180e-01 +3.7614e-02 +2.7546e-01 +2.4770e-01 -4.8736e-01 -2.1882e-01 -3.8337e-01 +4.5811e-02 +6.0835e-02 -1.8225e-02 +3.7716e-02 +2.6749e-01 +2.7832e-01 -7.5863e-01 -1.6672e-01 +1.1444e-01 +4.0177e-01 +2.5969e-01 +3.8126e-01
3 +3.707760772e+01 +3.707760772e+01 +8.326760772e+01 +8.326760772e+01 -4.1752e-01 +6.0748e-01 +3.3456e-01 +1.4031e-01 -7.3845e-01 -4.4191e-01 +6.9143e-01 +8.6157e-02 -7.4170e-01 +3.0450e-01 +5.3909e-01 +3.1054e-01 -3.3340e-01 +3.8528e-01 +4.3986e-01 +5.8645e-01 -3.0461e-01 +8.0944e-01 -3.0506e-01 +7.2392e-01
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.104155557e+01 +2.104155557e+01 -1.889844443e+01 -1.889844443e+01 -4.4879e-02 -6.3166e-01 -6.8640e-02 -4.9665e-01 +1.5047e-01 -6.5550e-01 -6.2950e-02 +5.8871e-01 -2.3766e-01 -1.9403e-02 +1.1760e-02 -4.3015e-01 -4.3063e-02 -8.2757e-01 +7.7365e-02 +3.1758e-01 -6.6201e-01 -2.0146e-01 +2.3985e-01 +5.3088e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.152408536e+01 +4.152408536e+01 -9.584759146e+02 -9.584759146e+02 +3.7703e-01 -4.0496e-01 +7.2668e-01 -8.5728e-01 +2.4309e-01 -2.6315e-01 -1.7255e-01 -2.6429e-01 -3.2203e-02 +1.3738e-01 +6.0544e-01 -4.9285e-01 +3.9498e-01 +2.4573e-01 -8.2769e-02 +6.5108e-01 +1.9933e-01 +2.8657e-01 -5.4126e-01 +3.4660e-01
18 +3.563097869e+01 +3.563097869e+01 -9.643690213e+02 -9.643690213e+02 -1.9189e-01 -7.4984e-01 +7.3395e-01 +3.6670e-01 +9.2913e-01 +2.5966e-01 -1.9961e-01 -1.5411e-02 +5.5890e-01 -5.9517e-01 +8.3095e-03 +3.5259e-01 -5.1597e-01 +4.8236e-04 -2.0527e-01 -2.1495e-02 -6.7769e-01 -4.8961e-02 +4.9090e-01 +2.9813e-01
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.623716203e+01 +1.623716203e+01 -3.415283797e+01 -3.415283797e+01 -7.3922e-01 -8.9192e-01 -1.8854e-01 -1.7712e-01 -1.6851e-01 +2.1540e-01 +1.4951e-01 +4.3950e-01 -3.8547e-02 -7.0151e-01 +3.3384e-01 +6.1428e-01 -4.5685e-01 +7.8013e-02 -3.5048e-01 +4.1390e-01 +5.0761e-01 +3.6791e-01 -2.7772e-02 -5.3763e-01
30 +1.351599657e+01 +1.351599657e+01 -3.687400343e+01 -3.687400343e+01 -1.0426e-01 -4.4141e-01 -6.2713e-01 +5.1200e-01 -8.1333e-01 +4.6453e-02 +2.1865e-01 +7.0200e-02 -4.4880e-01 -5.5681e-01 -8.3045e-01 +8.5704e-02 +2.8164e-01 -2.9621e-01 +5.1751e-01 +6.3922e-01 +6.9922e-01 -3.4391e-01 +5.2285e-02 -4.6892e-01
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.811182938e+01 +3.811182938e+01 -3.215817062e+01 -3.215817062e+01 +6.3099e-01 +4.0987e-01 +1.7744e-01 +2.8371e-01 -4.8781e-01 -1.6942e-02 -3.2124e-01 +4.6287e-02 +3.1297e-01 -2.3548e-01 +2.6691e-01 -3.6415e-01 -1.9022e-01 +7.8294e-01 -6.0445e-01 -2.7370e-01 +2.2940e-01 +2.2866e-02 +8.5766e-01 +1.4638e-01
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.125521752e+01 +2.125521752e+01 -4.818478248e+01 -4.818478248e+01 -2.4075e-01 -6.7824e-01 -5.9626e-01 +1.2537e-02 -4.8532e-01 +6.4636e-01 +4.1820e-01 -8.4969e-01 -1.1810e-01 +6.4422e-01 -3.6236e-02 -7.5092e-01 -4.4296e-01 +1.5603e-01 +2.0388e-01 +9.5696e-03 +3.9924e-01 +6.8168e-01 +4.9163e-03 -7.1264e-01
14 +1.566886792e+01 +1.566886792e+01 -5.377113208e+01 -5.377113208e+01 -3.9098e-01 -4.0684e-01 +8.3922e-01 -8.0629e-01 -2.2586e-02 -6.5836e-03 +1.5279e-01 -8.3440e-01 +2.0978e-01 -3.7916e-01 -2.8515e-01 -4.8594e-01 -5.8812e-01 +9.1321e-02 +7.0307e-02 +2.3823e-01 +1.9353e-01 -9.4676e-03 +3.2849e-01 -8.4118e-02
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.498087969e+01 +5.498087969e+01 +1.811708797e+02 +1.811708797e+02 -4.1222e-01 -1.8908e-01 -8.4149e-02 +7.7166e-01 +5.5983e-01 +3.4189e-01 -3.4658e-01 -2.0174e-01 +5.0392e-02 -1.4967e-01 -9.6759e-03 -7.2907e-01 -3.8869e-01 +4.1129e-01 +2.7429e-01 +6.1999e-02 -4.0683e-01 -7.5217e-02 -2.5511e-01 +5.1553e-01
