% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.418985032e+02 +3.418985032e+02 +4.445085032e+02 +4.445085032e+02 -1.8828e-01 +2.5479e-01 +6.7604e-01 -8.2600e-01 -8.9357e-02 -4.6959e-01 -1.2750e-01 +1.1545e-01 -6.5077e-01 +1.3723e-01 -6.0028e-01 +2.8999e-01 -1.1468e-01 +5.9603e-01 +1.9712e-01 -8.2194e-01 +4.2727e-01 +7.3706e-01 -2.7577e-01 -1.2188e-01
31 +2.453738273e+02 +2.453738273e+02 +3.479838273e+02 +3.479838273e+02 -5.0665e-01 +6.5489e-02 -9.0174e-02 -1.4934e-02 -3.2055e-01 +9.3437e-02 +8.4712e-02 -3.3081e-03 -2.5764e-01 -2.5247e-01 -3.9880e-01 +4.1981e-01 +8.7516e-02 +7.3968e-01 +4.2125e-02 +7.8862e-01 -2.2663e-01 +3.4860e-01 -2.0540e-02 -2.3612e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.055394884e+02 +3.055394884e+02 +3.988394884e+02 +3.988394884e+02 -1.4004e-01 +5.9631e-01 +5.9720e-02 +1.7003e-02 +6.6222e-01 +3.0915e-01 -5.0795e-02 -7.3016e-02 +4.6890e-01 -4.4532e-01 +6.0750e-01 +3.2787e-02 +4.6839e-01 -1.9342e-01 +7.1496e-02 -7.9410e-02 +9.6216e-02 +1.6925e-01 +3.5217e-01 -6.5014e-01
44 +2.449340873e+02 +2.449340873e+02 +3.382340873e+02 +3.382340873e+02 -2.0639e-01 -5.3448e-02 -7.5969e-01 -8.5351e-01 -4.0788e-01 -4.4023e-02 +2.5158e-01 +2.8362e-01 -5.7488e-02 -2.6611e-01 +1.1822e-01 +1.2785e-01 -2.2328e-01 -4.0149e-01 -2.6483e-01 -2.8425e-01 -3.4157e-01 +2.1284e-01 -8.7157e-01 -2.4638e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.728067103e+02 +3.728067103e+02 +3.864467103e+02 +3.864467103e+02 -4.2703e-01 +8.3344e-01 -7.8992e-01 +3.7613e-01 -5.5906e-01 -3.4196e-01 +5.5597e-02 +2.0794e-01 +2.6041e-01 +5.2904e-01 +3.9122e-01 -2.1988e-02 -8.1810e-03 +2.0794e-01 -3.0388e-01 +3.6283e-02 +2.2724e-01 -2.8379e-01 +2.4187e-03 +4.5668e-01
20 +2.129581801e+02 +2.129581801e+02 +2.265981801e+02 +2.265981801e+02 -6.8708e-02 +3.2949e-01 +1.4487e-01 -2.6878e-01 -5.2121e-01 +6.4841e-01 -4.3546e-01 -5.1456e-01 +7.0184e-01 -2.1836e-02 -7.5923e-01 -2.9005e-01 +1.1430e-01 +2.4145e-01 +2.6617e-01 -1.7062e-01 +8.6728e-01 +2.3308e-01 +1.1246e-01 +3.8106e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.018842127e+02 +4.018842127e+02 +5.966842127e+02 +5.966842127e+02 -5.2397e-01 +2.1139e-03 +7.0381e-02 +3.4579e-01 +2.2125e-01 +6.4064e-01 +3.9519e-01 -1.7009e-01 -4.4472e-01 +5.8961e-01 +2.2608e-01 +5.6773e-01 +7.2116e-01 -4.2295e-01 +3.0054e-01 -6.5144e-01 -8.5739e-01 +4.4490e-01 -1.1784e-01 -3.2462e-01
