% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.096832395e+01 +4.096832395e+01 +2.402832395e+01 +2.402832395e+01 +5.3770e-02 +5.7402e-02 -4.0860e-01 -2.1594e-01 +3.5821e-02 +5.8700e-01 -3.7841e-01 -6.1343e-01 +3.3836e-01 +4.7044e-01 +1.2819e-01 -4.4827e-01 -7.4669e-01 -3.4391e-01 -9.0515e-01 -4.2124e-01 +2.9136e-01 +6.7599e-01 -4.7535e-01 +5.2875e-01
6 +3.691541186e+01 +3.691541186e+01 +1.997541186e+01 +1.997541186e+01 -1.6138e-01 -4.4088e-01 +1.7346e-01 -2.0826e-01 +2.0904e-01 -1.8439e-01 +7.2753e-01 +4.4878e-01 +2.3898e-01 +1.7796e-01 +5.4110e-02 -9.8099e-02 +3.9124e-01 -6.7973e-01 +5.0375e-02 -4.0938e-01 -1.9548e-01 +3.6860e-01 +2.5654e-02 +5.8846e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.551882951e+01 +1.551882951e+01 +3.432882951e+01 +3.432882951e+01 +8.0406e-01 +9.5369e-01 +1.5887e-01 -1.4015e-01 +3.0831e-01 -2.8480e-01 -4.4975e-01 -3.6119e-03 -3.6120e-01 +4.9136e-01 +2.0633e-01 -7.4831e-02 +2.3239e-01 -3.1189e-02 +5.1901e-01 +2.5890e-01 +1.5571e-01 +4.5416e-01 -2.6928e-01 -4.9657e-01
19 +9.895665316e+00 +9.895665316e+00 +2.870566532e+01 +2.870566532e+01 +1.1700e-01 +1.8320e-01 -1.9390e-01 -4.8821e-01 +1.4517e-01 -3.9722e-02 +3.0560e-01 -1.8958e-01 +2.6105e-01 +7.3271e-02 +5.9645e-03 -5.1855e-01 -8.3488e-02 -4.6475e-01 -6.8301e-01 -5.1005e-01 +1.5093e-01 +3.8277e-01 +2.4203e-01 +1.5881e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.982033216e+01 +4.982033216e+01 +3.229703322e+02 +3.229703322e+02 -8.5955e-01 -1.8918e-01 -1.5906e-01 -2.8439e-01 +1.1755e-01 +4.4117e-01 +8.6896e-01 +2.4935e-01 +1.2114e-01 +1.7463e-02 +1.7452e-01 +8.6544e-01 +5.1696e-02 +5.4088e-01 +3.8491e-01 -7.5572e-01 -3.4374e-01 -2.7472e-01 +2.2684e-01 +3.7917e-01
2 +3.654717982e+01 +3.654717982e+01 +3.096971798e+02 +3.096971798e+02 +3.3069e-01 -1.1892e-01 -1.7806e-01 +3.2979e-01 -1.1450e-01 -3.9511e-02 -8.9887e-01 -7.0816e-02 +8.0824e-01 -1.9063e-01 +6.9932e-01 +4.0093e-01 +4.2531e-02 +5.0106e-01 +3.0655e-01 -1.5610e-01 +7.6552e-01 +9.5429e-02 +2.1682e-01 -7.8029e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.360661489e+01 +1.360661489e+01 +5.078661489e+01 +5.078661489e+01 -1.2683e-01 -3.5210e-01 -3.7476e-01 +3.5384e-01 -6.8080e-01 +2.8943e-03 +5.3833e-01 -1.7709e-03 +7.0732e-01 +6.3209e-01 -2.1223e-01 +5.2584e-01 +2.0286e-01 -3.6227e-01 +3.6971e-01 +3.3832e-01 +3.9774e-01 +1.0784e-01 +4.4126e-01 +2.1468e-01
41 +9.178687651e+00 +9.178687651e+00 +4.635868765e+01 +4.635868765e+01 -1.6839e-01 -3.5324e-01 +6.4749e-01 -4.1799e-01 -2.2294e-01 -3.9070e-02 -1.7257e-01 -7.6018e-01 -2.4357e-01 +2.6109e-01 -3.8937e-01 +4.5691e-01 +2.2017e-01 +4.2313e-01 +4.4884e-01 -1.5132e-01 -4.4117e-01 -8.7858e-01 -3.9768e-02 +1.7428e-02
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.560101472e+01 +1.560101472e+01 -1.322989853e+02 -1.322989853e+02 +8.1712e-01 +4.5908e-01 -4.9821e-01 -5.0586e-01 -5.0455e-02 -6.0077e-01 +2.7716e-01 +1.5457e-01 +2.4629e-01 -2.5864e-01 +1.0904e-01 -2.8457e-01 +3.4749e-01 -5.2031e-02 +2.5797e-01 +2.6188e-01 +3.2339e-01 +5.5899e-01 +5.8770e-02 +6.5092e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.323306893e+01 +2.323306893e+01 +1.394930689e+02 +1.394930689e+02 +4.6549e-01 -2.4566e-01 +6.4805e-01 -1.8794e-01 -1.7321e-01 +2.4158e-01 -1.1486e-01 -1.6619e-02 +3.4447e-01 -3.4833e-01 +5.3089e-01 +6.7928e-01 -5.2178e-01 +6.6347e-02 +8.9443e-02 -7.7040e-02 +1.0222e-01 -6.0561e-01 +1.7767e-01 -2.9399e-01
2 +1.479650658e+01 +1.479650658e+01 +1.310565066e+02 +1.310565066e+02 -7.2508e-02 -2.1708e-01 -2.6727e-02 +3.3696e-01 -2.3419e-01 +3.9275e-01 +9.1790e-03 +1.2597e-02 -8.9886e-02 +3.0425e-01 -7.0705e-01 +1.3090e-01 -4.9584e-01 -5.8178e-01 -7.7314e-02 -4.1714e-03 +7.1868e-02 -3.5024e-02 +2.5852e-01 -6.1076e-01
10 +8.976059151e+00 +8.976059151e+00 +1.252360592e+02 +1.252360592e+02 +1.2559e-01 -5.8389e-01 -4.1599e-01 -6.2103e-01 +1.7634e-01 +4.0335e-01 +7.2044e-01 +1.9486e-01 -2.3667e-02 +1.2339e-01 -7.7275e-01 +2.0415e-01 +8.1928e-01 -2.1665e-01 +1.1841e-01 +2.8943e-01 -4.1418e-01 -4.7169e-01 -3.3546e-01 -1.3193e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
