% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.636275439e+04 +2.636275439e+04 +2.651190439e+04 +2.651190439e+04 -2.2125e-01 +1.9385e-01 -2.3067e-01 +2.3633e-01 +4.2054e-02 -5.3249e-01 -2.3566e-01 -2.5160e-01 -1.6050e-01 +1.1121e-02 -8.9400e-02 +3.0180e-01 +1.1783e-01 -6.8644e-01 -7.2404e-01 +5.6844e-02 -2.1273e-01 +3.3781e-01 +3.4167e-03 -5.1122e-01
2 +2.058352584e+04 +2.058352584e+04 +2.073267584e+04 +2.073267584e+04 -8.7775e-02 +7.4451e-01 +4.7273e-01 +2.5081e-01 -6.4026e-01 +1.4508e-01 -6.0013e-01 -2.5746e-01 +8.4944e-02 +4.4422e-02 +1.4779e-01 -6.9628e-01 +5.6216e-02 -2.7566e-01 +2.0508e-01 -1.3344e-01 -1.4001e-01 -1.9772e-02 -7.0467e-02 +8.8557e-01
12 +1.430210261e+04 +1.430210261e+04 +1.445125261e+04 +1.445125261e+04 +3.7916e-01 +8.3477e-01 +5.0635e-01 +5.5130e-01 -7.8164e-01 -1.8779e-02 -7.9620e-01 +2.6791e-01 -4.3839e-01 -1.5829e-01 -7.9979e-01 -7.6071e-02 +5.5673e-01 -5.3883e-02 +3.4872e-01 +2.3319e-02 -7.2587e-01 -3.8833e-01 -5.5752e-01 +2.2327e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.813172265e+04 +6.813172265e+04 +6.713172265e+04 +6.713172265e+04 +9.3694e-02 +4.2237e-03 +1.2289e-01 -5.5433e-01 +6.1292e-01 -6.6736e-02 -2.0399e-01 -3.2879e-01 -2.7661e-01 -2.7869e-01 +3.1029e-01 +9.9856e-02 +5.4729e-02 -6.1336e-01 -7.4900e-02 -4.2861e-01 +5.9734e-02 -6.1354e-01 -1.7973e-01 -3.5202e-01
6 +6.128159301e+04 +6.128159301e+04 +6.028159301e+04 +6.028159301e+04 -3.8516e-01 +1.8903e-01 -9.8380e-02 -2.6176e-01 +1.3752e-01 +6.4477e-01 -3.0110e-02 +1.3276e-01 -6.2729e-01 +2.7342e-01 -2.7333e-01 -5.7908e-01 -1.3956e-01 -2.5977e-01 -6.2447e-02 -5.7373e-01 -5.9209e-02 -4.4172e-02 -8.7719e-01 +2.0608e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.802945624e+04 +8.802945624e+04 +8.812807624e+04 +8.812807624e+04 +1.8397e-01 +2.9056e-01 -4.2333e-01 -2.6568e-01 -1.4092e-02 +1.7476e-01 -2.7045e-01 +3.0557e-01 +3.8730e-01 +3.2856e-01 -2.9905e-01 -2.1416e-01 -1.7872e-01 -6.7931e-01 -5.9246e-01 +5.2507e-01 -1.7299e-01 -3.5102e-01 +1.9484e-01 +3.1394e-01
7 +6.278446083e+04 +6.278446083e+04 +6.288308083e+04 +6.288308083e+04 +6.6715e-01 -6.3712e-01 -3.8494e-01 -1.2876e-01 -4.1065e-01 +2.0153e-01 +7.3164e-02 -5.5661e-01 -2.3150e-01 -8.6118e-01 +1.5107e-01 -1.8436e-01 +1.5981e-01 -7.2636e-02 -5.3495e-01 -3.9553e-01 +5.0097e-01 +8.9563e-01 +1.4626e-01 +2.0063e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.149452003e+04 +8.149452003e+04 +8.144737003e+04 +8.144737003e+04 -8.4693e-01 +8.1483e-01 +4.9862e-01 +3.9292e-01 -7.2997e-02 +6.3975e-01 -8.4395e-01 +3.7076e-01 +1.1334e-01 -4.8830e-01 +4.8509e-01 +6.3863e-01 +5.5037e-01 +1.5066e-01 -4.1262e-01 -4.8528e-01 -1.1903e-01 -3.6119e-01 -1.4744e-01 -2.0291e-01
13 +5.775883674e+04 +5.775883674e+04 +5.771168674e+04 +5.771168674e+04 -1.7694e-01 -8.6312e-02 +2.4204e-01 -8.3196e-01 +3.7423e-01 -1.3382e-01 +2.6329e-01 +1.7171e-01 -8.4851e-01 -2.0041e-01 -4.8981e-01 -8.3820e-01 -1.9116e-01 -2.0950e-01 -2.4507e-01 +4.8357e-02 -2.7101e-01 +2.6592e-03 -1.1859e-01 -4.2877e-02
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
