% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.324929233e+05 +1.324929233e+05 +1.325691933e+05 +1.325691933e+05 -5.5784e-01 -6.1482e-01 -5.5341e-01 -6.6509e-01 -6.6368e-01 -1.8025e-01 -7.8951e-01 -3.1327e-01 +2.4202e-02 -5.7348e-01 -1.7440e-01 -1.1630e-01 -4.8023e-01 +8.3366e-01 +3.0599e-01 +4.7484e-01 +1.7648e-01 +1.9093e-03 -1.4247e-01 -7.0691e-01
5 +4.005551564e+04 +4.005551564e+04 +4.013178564e+04 +4.013178564e+04 -6.2800e-02 +1.8607e-01 -2.5778e-01 +1.3538e-01 +4.9135e-01 -8.6253e-01 -5.9721e-01 +3.5811e-01 -6.2023e-02 -4.7303e-01 +3.8605e-01 +3.2862e-01 +2.8999e-01 +7.0476e-01 -8.7479e-01 -1.3454e-01 +6.0261e-01 +1.4289e-01 -3.2141e-01 -9.2989e-02
28 +3.435349180e+04 +3.435349180e+04 +3.442976180e+04 +3.442976180e+04 +1.6351e-01 -1.9155e-01 -9.2591e-01 +2.3222e-01 +4.7481e-02 +5.2930e-02 -1.4302e-01 +4.0018e-01 -2.6710e-01 +1.7357e-01 -6.2842e-02 +6.7346e-01 -1.1918e-01 -2.0889e-01 -1.3766e-01 +1.4465e-01 +5.9242e-02 -2.2870e-02 +7.1037e-01 +8.1237e-01
45 +4.283806234e+03 +4.283806234e+03 +4.360076234e+03 +4.360076234e+03 -7.4225e-01 +2.4399e-02 -2.1402e-01 -6.2146e-01 +2.4181e-01 -9.5901e-01 +7.3403e-01 -3.0983e-01 +2.9061e-01 +4.7792e-01 +4.5882e-01 +5.7334e-01 +4.6312e-01 +2.2125e-01 +1.7638e-01 +2.2331e-01 -9.7753e-02 -6.3323e-01 +4.5868e-01 -3.0654e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.548851346e+05 +1.548851346e+05 +1.548625846e+05 +1.548625846e+05 -5.5744e-01 -6.6449e-01 -2.3179e-01 -5.9039e-02 +5.9277e-01 +4.7064e-01 -5.3203e-01 +6.8090e-04 -7.2096e-01 -5.2808e-02 -6.8879e-01 -3.5362e-01 -1.7386e-01 +8.4861e-02 +8.2511e-01 +9.3242e-02 +1.3614e-01 +1.5228e-01 -8.2632e-01 +5.4660e-01
2 +1.843611842e+04 +1.843611842e+04 +1.841356842e+04 +1.841356842e+04 -5.2554e-01 -4.8438e-01 +1.8779e-01 +2.4295e-01 +8.2590e-01 +4.7036e-01 -6.1117e-01 -6.2822e-01 -2.2422e-01 +9.7522e-02 -2.2585e-01 -2.3095e-01 +2.1892e-01 -6.6809e-01 -3.8987e-01 -5.2732e-01 -1.6571e-04 -2.9589e-01 +2.3321e-01 +3.7124e-01
9 +3.571828139e+03 +3.571828139e+03 +3.549278139e+03 +3.549278139e+03 +3.1947e-01 -6.5048e-01 -5.8661e-01 +8.3469e-01 -1.6602e-01 +3.4523e-01 -4.3656e-02 +1.4131e-01 +8.3834e-01 -2.9852e-01 +3.1754e-01 +4.6820e-01 -3.5279e-01 -6.3638e-01 -3.7594e-01 +3.6675e-01 -2.8444e-01 -5.3976e-01 -1.1266e-03 +2.0070e-01
21 +9.947551288e+01 +9.947551288e+01 +7.692551288e+01 +7.692551288e+01 -7.4387e-02 -5.3417e-01 -4.5798e-01 -2.6628e-01 +4.5685e-01 -3.3344e-02 +3.3082e-01 +2.0817e-01 +2.6816e-01 -4.0193e-01 +1.6788e-01 +7.3103e-01 -2.4651e-01 +6.6603e-01 -7.4976e-01 -9.5317e-02 +2.2792e-01 +5.1245e-01 +4.5291e-01 +9.4237e-02
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
