% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.713321320e+02 +1.713321320e+02 +2.508121320e+02 +2.508121320e+02
92 +1.572289518e+02 +1.572289518e+02 +2.367089518e+02 +2.367089518e+02
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.840381583e+02 +2.840381583e+02 +6.785181583e+02 +6.785181583e+02
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.838188291e+02 +1.838188291e+02 -6.329117094e+01 -6.329117094e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.179777303e+02 +2.179777303e+02 +6.593773031e+01 +6.593773031e+01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.380054145e+02 +1.380054145e+02 +1.127554145e+02 +1.127554145e+02
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.015608466e+02 +2.015608466e+02 +2.037908466e+02 +2.037908466e+02
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.830304697e+02 +1.830304697e+02 +1.699504697e+02 +1.699504697e+02
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.416199350e+02 +2.416199350e+02 +5.087799350e+02 +5.087799350e+02
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.022189240e+02 +2.022189240e+02 +2.059289240e+02 +2.059289240e+02
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.155558817e+02 +2.155558817e+02 +3.103358817e+02 +3.103358817e+02
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.706811197e+02 +1.706811197e+02 +4.046011197e+02 +4.046011197e+02
2 +1.556793730e+02 +1.556793730e+02 +3.895993730e+02 +3.895993730e+02
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.746275026e+02 +1.746275026e+02 +1.137075026e+02 +1.137075026e+02
61 +1.572288762e+02 +1.572288762e+02 +9.630887623e+01 +9.630887623e+01
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.140909313e+02 +2.140909313e+02 +1.946109313e+02 +1.946109313e+02
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.558733350e+02 +2.558733350e+02 +3.903433350e+02 +3.903433350e+02
3 +2.436696924e+02 +2.436696924e+02 +3.781396924e+02 +3.781396924e+02
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.647153270e+02 +2.647153270e+02 +7.100653270e+02 +7.100653270e+02
3 +2.429503864e+02 +2.429503864e+02 +6.883003864e+02 +6.883003864e+02
