% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.371836746e+04 +2.371836746e+04 +2.386751746e+04 +2.386751746e+04 -2.1923e-01 +6.4263e-01 +4.5886e-02 +6.8976e-02 -6.2673e-01 -4.2773e-01 -5.3505e-01 -5.3547e-02 +5.3059e-01 -3.5296e-01 +5.4742e-01 +4.7937e-01 -1.4742e-01 -1.1372e-01 +5.2960e-01 +4.9611e-01 +6.3671e-01 +5.5292e-01 -3.3962e-01 -4.3841e-01
30 +1.351790891e+04 +1.351790891e+04 +1.366705891e+04 +1.366705891e+04 +2.6960e-01 -2.4024e-01 +3.1151e-02 +1.8706e-01 -7.9480e-01 -4.6942e-01 +1.2332e-01 +1.8325e-01 -7.7278e-02 +2.7704e-01 -1.4771e-01 +6.1109e-01 +6.1594e-02 -3.0798e-01 +1.0623e-01 +1.6285e-01 +1.7583e-01 +4.4788e-02 -4.2498e-01 +1.1511e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.217844435e+04 +9.217844435e+04 +9.117844435e+04 +9.117844435e+04 +8.6910e-02 -2.8093e-01 +2.5290e-02 +1.9077e-01 +7.8580e-02 -7.1812e-01 +4.9756e-01 -1.8781e-01 +7.8973e-01 +1.7544e-01 +2.2995e-01 +2.0596e-01 +6.7458e-01 +7.3750e-02 +1.3485e-01 +2.6932e-01 -5.3610e-01 +1.3014e-02 +1.5995e-01 +4.4691e-01
14 +5.764040573e+04 +5.764040573e+04 +5.664040573e+04 +5.664040573e+04 -9.2580e-01 +1.4376e-02 -3.9721e-01 -2.1798e-01 +9.0110e-02 +9.0064e-01 -2.1515e-01 -6.0151e-02 -3.5822e-01 -6.1922e-01 -2.2965e-01 -5.7308e-01 +5.9099e-01 -1.1772e-02 -1.3707e-01 -3.1384e-01 +5.1983e-02 -9.3492e-02 -4.3836e-01 +8.5699e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.422650023e+04 +8.422650023e+04 +8.432512023e+04 +8.432512023e+04 +1.2426e-01 +7.0777e-01 +2.9845e-01 +2.7739e-01 -6.0975e-01 -5.6218e-01 -3.4781e-01 +5.1021e-02 -1.2242e-01 -3.6675e-01 +1.5215e-01 -8.6977e-03 +8.2446e-01 -3.7995e-01 -3.8615e-01 +2.9153e-01 +9.8562e-01 -1.4793e-01 -1.1612e-01 +5.7960e-01
2 +6.230788895e+04 +6.230788895e+04 +6.240650895e+04 +6.240650895e+04 -3.5714e-01 -1.7502e-01 +4.8403e-01 -7.9539e-03 +2.3568e-02 -4.2245e-01 +2.7194e-01 -8.7103e-01 -2.7356e-01 -2.0037e-01 -3.9933e-01 -6.0565e-01 -3.9950e-01 -1.2894e-01 -2.2542e-01 +8.8163e-02 +6.7839e-01 +6.7359e-01 +5.5183e-01 +7.2693e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.330965810e+04 +7.330965810e+04 +7.326250810e+04 +7.326250810e+04 +3.4931e-01 +2.6624e-01 +3.5738e-01 +2.7848e-01 +9.4851e-02 +3.5017e-01 -1.0393e-01 -4.9268e-01 +7.1015e-02 -1.2229e-01 +8.1272e-04 +5.4359e-01 +1.5439e-01 +2.6564e-02 -1.4759e-01 +7.6836e-03 -4.0356e-01 -2.4655e-01 +5.2377e-01 +3.3522e-01
