% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.330137120e+02 +5.330137120e+02 +6.568437120e+02 +6.568437120e+02 -4.7997e-01 +6.1601e-01 -4.5717e-01 +7.3097e-01 +2.1814e-01 +2.1907e-02 -1.5440e-01 +1.6168e-01 +3.0763e-01 -4.1616e-01 -7.9269e-02 +4.9759e-01 -4.0169e-01 -2.1727e-01 -2.9414e-01 +1.8331e-01 -2.6890e-01 +6.4438e-02 +3.8427e-01 -6.1903e-01
2 +2.317846795e+02 +2.317846795e+02 +3.556146795e+02 +3.556146795e+02 +4.7147e-02 +2.7088e-01 +3.8666e-01 +1.9093e-01 -7.3043e-02 -2.8415e-02 -5.3691e-01 -2.2877e-01 +5.1268e-02 +1.2315e-02 -1.9865e-01 -2.2301e-02 +1.6470e-01 +4.0697e-01 -1.6282e-01 +5.5236e-01 -3.2920e-01 +1.7740e-01 -1.4568e-01 -2.4500e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.877197591e+02 +5.877197591e+02 +6.352297591e+02 +6.352297591e+02 +1.9189e-02 +8.5565e-01 -2.0151e-01 +6.0729e-01 -3.3489e-01 +1.3100e-02 -6.7285e-01 -1.4647e-01 +3.7285e-01 +3.1450e-03 -2.6874e-01 +1.6760e-03 -1.0960e-01 +1.2318e-01 +6.1015e-01 -2.1402e-01 -2.3474e-01 -5.8071e-01 -3.9758e-01 -7.4123e-02
4 +3.455228490e+02 +3.455228490e+02 +3.930328490e+02 +3.930328490e+02 +6.9957e-01 +3.4222e-01 -2.4089e-01 -6.1034e-01 +3.4323e-01 -1.8126e-02 +5.2674e-01 +3.0036e-01 +2.4568e-01 -1.1984e-01 +3.1218e-01 +2.0207e-01 -1.9711e-01 +5.2339e-02 +6.7932e-02 +6.5855e-01 -6.8196e-01 -3.0403e-01 +2.0857e-01 +9.4921e-02
95 +2.329371954e+02 +2.329371954e+02 +2.804471954e+02 +2.804471954e+02 -9.4588e-02 +6.2767e-01 -2.8244e-01 -4.5795e-01 -9.0205e-02 +2.5458e-01 +2.7529e-01 +1.7925e-01 +2.0066e-01 -2.4493e-01 +1.8555e-01 +1.7359e-01 +2.0845e-02 -4.7719e-01 +2.9508e-01 +2.9429e-01 -1.0904e-01 +6.7710e-02 -1.2399e-01 -1.9563e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.525041806e+02 +5.525041806e+02 +6.078441806e+02 +6.078441806e+02 +1.2414e-01 -2.7978e-01 +3.0058e-01 -3.1337e-01 +1.1507e-01 -9.2406e-01 -3.3588e-02 -3.0737e-02 -5.8250e-01 +2.9089e-01 +2.1433e-02 -4.3037e-02 +1.1020e-02 +4.5593e-01 -3.8859e-01 +3.3515e-01 +6.0242e-01 +8.1008e-01 -6.2546e-01 -7.9500e-01
3 +3.264137887e+02 +3.264137887e+02 +3.817537887e+02 +3.817537887e+02 -4.6354e-01 +1.3480e-01 -4.0381e-01 +1.9900e-01 -1.2758e-02 -1.0211e-01 -4.6967e-01 +1.6736e-01 -2.1081e-01 +5.4091e-01 +4.4447e-01 -5.1475e-01 -6.7408e-01 -4.6939e-02 +7.0489e-02 +9.1366e-01 +6.4728e-01 -7.2963e-01 +1.3700e-02 -2.8011e-02
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
