% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221615489e+07 +1.221615489e+07 +1.221594501e+07 +1.221594501e+07 -6.7769e-02 +8.9276e-02 -7.6188e-01 -4.4369e-01 +1.0697e-01 +1.7086e-01 +7.3265e-01 -4.7646e-02 -1.3255e-01 -1.6197e-01 -4.7392e-03 +2.8910e-01 -3.8696e-01 -1.8253e-01 +3.4440e-01 -3.6097e-01 -6.9687e-01 -4.4237e-01 +1.8485e-01 -1.6750e-01
5 +9.516858918e+06 +9.516858918e+06 +9.516649038e+06 +9.516649038e+06 +2.5055e-02 -2.2487e-01 +8.0814e-02 -2.6993e-01 -2.8545e-01 -3.8572e-01 -4.0251e-01 +6.1585e-01 -1.7549e-01 +5.1444e-03 +2.1463e-01 -2.0259e-01 -5.6678e-01 +5.6775e-01 +2.9034e-01 -2.4702e-01 -7.8224e-01 +7.9863e-01 +3.2585e-01 +2.8267e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.628931954e+06 +8.628931954e+06 +8.628839864e+06 +8.628839864e+06 -3.3820e-01 -2.5407e-02 -4.5564e-01 -4.9013e-01 +4.9617e-01 +8.1344e-02 -2.8752e-02 -6.6652e-02 -7.8184e-02 -4.1353e-03 -6.0423e-01 +1.1418e-01 -2.3842e-02 -1.3240e-02 -2.3718e-01 +3.5214e-01 +6.5168e-01 +8.3281e-01 +4.0962e-01 +4.6119e-01
12 +6.046904703e+06 +6.046904703e+06 +6.046812613e+06 +6.046812613e+06 +5.2473e-02 +6.0836e-01 -3.7691e-01 -8.6870e-01 -2.9389e-01 +8.6664e-02 -3.1729e-01 -1.7755e-01 +1.7279e-01 -5.3571e-01 -1.3655e-01 +2.9497e-01 -1.5673e-01 +4.7898e-02 +3.1928e-01 +5.8104e-01 +2.1023e-01 +8.9010e-01 +4.7750e-01 -3.3816e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.545166654e+07 +1.545166654e+07 +1.545157865e+07 +1.545157865e+07 -2.9048e-03 -3.7323e-01 +5.3154e-01 +2.8136e-01 -2.4924e-01 -2.8666e-01 +6.6547e-01 -1.0031e-01 +3.3752e-01 -7.2967e-02 +3.5457e-02 +1.2037e-01 -6.8248e-01 +8.7822e-02 -2.5609e-01 -7.3720e-02 -3.0630e-01 -1.8681e-02 -7.1484e-01 -5.4697e-01
3 +8.647951703e+06 +8.647951703e+06 +8.647863813e+06 +8.647863813e+06 -2.9663e-02 +4.2363e-01 +1.9767e-01 -4.6386e-01 +2.0801e-01 -3.8024e-01 +2.9961e-02 +9.0173e-01 +2.7850e-02 +1.0158e-01 -4.6831e-01 -4.6332e-01 +2.9891e-01 -1.2318e-02 +9.1995e-01 -4.5855e-01 +1.7825e-01 -9.7648e-02 +2.3524e-02 +6.8641e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.865884984e+06 +8.865884984e+06 +8.866205174e+06 +8.866205174e+06 +2.5942e-01 +8.6280e-01 +3.1890e-02 -3.2312e-01 +6.4477e-01 -1.2880e-01 -4.4802e-01 -7.5514e-01 +1.1036e-02 -5.0464e-01 +3.1162e-01 -2.9546e-01 +3.9462e-02 -5.6465e-01 +3.9202e-01 +5.3021e-01 +8.9812e-01 +4.1232e-01 -2.0163e-02 -8.4755e-01
